"protein","contrast","chisq","pvalue","logFC","adj.pvalue","organism","label","TlogFC"
"43","sp|P00950|PMG1_YEAST","conditionB-conditionA",61.9141278041751,2.29150032282632e-13,1.08922884507116,4.00692812263514e-11,"YEAST","1","-1"
"44","sp|P19882|HSP60_YEAST","conditionB-conditionA",61.5157521533175,2.78888023785839e-13,1.67492744827958,4.76581602464938e-11,"YEAST","1","-1"
"45","sp|P04147|PABP_YEAST","conditionB-conditionA",61.3729764894425,2.99094082834017e-13,1.16022463753954,4.99752979739772e-11,"YEAST","1","-1"
"46","sp|P40185|MMF1_YEAST","conditionB-conditionA",61.2520001073491,3.17523785042795e-13,1.61448797699012,5.19013334725386e-11,"YEAST","1","-1"
"47","sp|P05739|RL6B_YEAST","conditionB-conditionA",60.9414911669862,3.69926311805102e-13,1.34777009308385,5.91803391162247e-11,"YEAST","1","-1"
"48","sp|P15180|SYKC_YEAST","conditionB-conditionA",60.7596755424543,4.04565270173407e-13,1.27937103196702,6.33734638840385e-11,"YEAST","1","-1"
"49","sp|P16474|BIP_YEAST","conditionB-conditionA",60.5447531159018,4.49640324973188e-13,1.61198072202698,6.89968490504776e-11,"YEAST","1","-1"
"50","sp|P41940|MPG1_YEAST","conditionB-conditionA",60.4784949145686,4.64517313503165e-13,1.36517812911223,6.9854113604606e-11,"YEAST","1","-1"
"51","sp|P00560|PGK_YEAST","conditionB-conditionA",60.0952976832105,5.60884672040629e-13,1.2507472146399,8.11017663283363e-11,"YEAST","1","-1"
"52","sp|P38625|GUAA_YEAST","conditionB-conditionA",60.0952005400711,5.60884672040629e-13,2.14580508671142,8.11017663283363e-11,"YEAST","1","-1"
"53","sp|P07806|SYV_YEAST","conditionB-conditionA",59.5989037301752,7.15982828580763e-13,1.57951003683347,1.01574997888656e-10,"YEAST","1","-1"
"54","sp|P29509|TRXB1_YEAST","conditionB-conditionA",59.3129744205498,8.24118551179254e-13,-1.92741149001865,1.14750877524385e-10,"YEAST","1","-1"
"55","sp|P38011|GBLP_YEAST","conditionB-conditionA",59.2299649648814,8.58535464942634e-13,1.36457401218265,1.16510975470671e-10,"YEAST","1","-1"
"56","sp|P31116|DHOM_YEAST","conditionB-conditionA",59.2081619067354,8.67750316047022e-13,-1.26973084615713,1.16510975470671e-10,"YEAST","1","-1"
"57","sp|P07264|LEUC_YEAST","conditionB-conditionA",58.9094677925636,1.00508490419315e-12,1.45208451553547,1.32583042011023e-10,"YEAST","1","-1"
"58","sp|P32589|HSP7F_YEAST","conditionB-conditionA",58.6833325740812,1.12332365631573e-12,1.51857897374286,1.45625354686862e-10,"YEAST","1","-1"
"59","sp|Q05506|SYRC_YEAST","conditionB-conditionA",58.5256421921931,1.21391785512515e-12,1.5582322599988,1.52193703935784e-10,"YEAST","1","-1"
"60","sp|P46672|ARC1_YEAST","conditionB-conditionA",58.5245526017957,1.21447296663746e-12,1.56697685888728,1.52193703935784e-10,"YEAST","1","-1"
"61","sp|P39676|FHP_YEAST","conditionB-conditionA",58.0892512228548,1.50435219836709e-12,1.56183566013432,1.8542990458233e-10,"YEAST","1","-1"
"62","sp|P02994|EF1A_YEAST","conditionB-conditionA",57.736861275966,1.78901338188098e-12,1.04877793146258,2.16961155134888e-10,"YEAST","1","-1"
"63","sp|P48589|RS12_YEAST","conditionB-conditionA",57.663426019516,1.85473858493879e-12,1.48379725737518,2.21361578097694e-10,"YEAST","1","-1"
"64","sp|P36421|SYYC_YEAST","conditionB-conditionA",57.522915996911,1.98741023638149e-12,-1.70266773678113,2.33489649489882e-10,"YEAST","1","-1"
"65","sp|P36008|EF1G2_YEAST","conditionB-conditionA",57.4179075648285,2.09265937911596e-12,1.24557054824811,2.42072398024198e-10,"YEAST","1","-1"
"66","sp|P49167|RL38_YEAST","conditionB-conditionA",56.9051660832189,2.69251287932093e-12,-1.61070779949198,3.06742489994153e-10,"YEAST","1","-1"
"67","sp|P15108|HSC82_YEAST","conditionB-conditionA",56.7674985113171,2.88102874890228e-12,-0.877747653600387,3.19388017667275e-10,"YEAST","1","-1"
"68","sp|P07342|ILVB_YEAST","conditionB-conditionA",56.7622044904435,2.88846724316727e-12,1.595541123607,3.19388017667275e-10,"YEAST","1","-1"
"69","sp|P16521|EF3A_YEAST;sp|P53978|EF3B_YEAST","conditionB-conditionA",53.0236242505525,3.06243919112603e-12,1.3754721168987,3.302972863471e-10,"YEAST","1","-1"
"70","sp|P00942|TPIS_YEAST","conditionB-conditionA",56.6349009581391,3.0749847113043e-12,-1.16652410687971,3.302972863471e-10,"YEAST","1","-1"
"71","sp|P38219|OLA1_YEAST","conditionB-conditionA",56.5863052100608,3.14936965395418e-12,1.41747976251827,3.33522682085655e-10,"YEAST","1","-1"
"72","sp|P00817|IPYR_YEAST","conditionB-conditionA",56.3193834609331,3.59079432854514e-12,1.25102594818331,3.74963393667826e-10,"YEAST","1","-1"
"73","sp|P48164|RS7B_YEAST","conditionB-conditionA",56.2914548303657,3.64042129774589e-12,1.46521543964307,3.74963393667826e-10,"YEAST","1","-1"
"74","sp|P04840|VDAC1_YEAST","conditionB-conditionA",56.2461778960889,3.72224473466076e-12,1.08011188577682,3.78210245404247e-10,"YEAST","1","-1"
"75","sp|Q12460|NOP56_YEAST","conditionB-conditionA",55.9682080456679,4.26703117284433e-12,1.26445565054091,4.27784098514887e-10,"YEAST","1","-1"
"76","sp|P14832|CYPH_YEAST","conditionB-conditionA",55.9233678485754,4.3621772860547e-12,1.42777862202895,4.29996726537007e-10,"YEAST","1","-1"
"77","sp|P19414|ACON_YEAST","conditionB-conditionA",55.9041618925258,4.40347758257076e-12,1.28127585933898,4.29996726537007e-10,"YEAST","1","-1"
"78","sp|Q05016|YM71_YEAST","conditionB-conditionA",55.7968458163286,4.64195348826024e-12,1.3670386779001,4.47472413823446e-10,"YEAST","1","-1"
"79","sp|P37291|GLYC_YEAST","conditionB-conditionA",55.3584230181198,5.75761660570606e-12,1.01155488108481,5.47993914662074e-10,"YEAST","1","-1"
"80","sp|P38013|AHP1_YEAST","conditionB-conditionA",55.2690105235257,6.01618754814126e-12,1.22980222125506,5.65446427180927e-10,"YEAST","1","-1"
"81","sp|P28834|IDH1_YEAST","conditionB-conditionA",55.206260219211,6.20459239542015e-12,1.45907894608372,5.75954694088446e-10,"YEAST","1","-1"
"82","sp|P11484|SSB1_YEAST","conditionB-conditionA",55.1639650533603,6.33482155620868e-12,-1.12593399695464,5.80872235135769e-10,"YEAST","1","-1"
"83","sp|Q12230|LSP1_YEAST","conditionB-conditionA",55.0122177365171,6.82509604388315e-12,2.19533337249825,6.18287917517559e-10,"YEAST","1","-1"
"84","sp|P05749|RL22A_YEAST","conditionB-conditionA",54.6590520596762,8.11795075605914e-12,-1.93903247766262,7.26653234938199e-10,"YEAST","1","-1"
"85","sp|P04456|RL25_YEAST","conditionB-conditionA",54.4462005491821,9.0125684693021e-12,1.27450310002297,7.97241203772735e-10,"YEAST","1","-1"
"86","sp|P40069|IMB4_YEAST","conditionB-conditionA",54.4162578137687,9.1461282991645e-12,1.18979889811664,7.99648124202534e-10,"YEAST","1","-1"
"87","sp|P00924|ENO1_YEAST","conditionB-conditionA",54.2932249196105,9.71578373309967e-12,1.42400847664129,8.39689401025016e-10,"YEAST","1","-1"
"88","sp|P80210|PURA_YEAST","conditionB-conditionA",54.0985532654582,1.06904485264181e-11,1.43801817681098,9.13425937160655e-10,"YEAST","1","-1"
"89","sp|P07284|SYSC_YEAST","conditionB-conditionA",53.8717818277942,1.19497745032504e-11,1.03778540877867,1.00955454483078e-09,"YEAST","1","-1"
"90","sp|P22515|UBA1_YEAST","conditionB-conditionA",53.6970746127092,1.30201405212915e-11,-1.59617609277095,1.0877604064399e-09,"YEAST","1","-1"
"91","sp|P04801|SYTC_YEAST","conditionB-conditionA",53.500674433762,1.4338308318429e-11,0.95016427532379,1.18472242028865e-09,"YEAST","1","-1"
"92","sp|P15992|HSP26_YEAST","conditionB-conditionA",53.3804190012178,1.5210388504272e-11,1.50014079154655,1.24311859960458e-09,"YEAST","1","-1"
"93","sp|P38061|RL32_YEAST","conditionB-conditionA",53.3155495446827,1.57025503710884e-11,-1.44558461175259,1.26954275527111e-09,"YEAST","1","-1"
"94","sp|P05694|METE_YEAST","conditionB-conditionA",53.0352692862356,1.80189196896663e-11,1.14861604357873,1.44132188453831e-09,"YEAST","1","-1"
"95","sp|Q03195|RLI1_YEAST","conditionB-conditionA",52.8723632896397,1.95190530405398e-11,-1.78810767890219,1.54488168222967e-09,"YEAST","1","-1"
"96","sp|P15891|ABP1_YEAST","conditionB-conditionA",52.5406393063406,2.29707364240994e-11,1.43643523466969,1.7991350747167e-09,"YEAST","1","-1"
"97","sp|P05030|PMA1_YEAST;sp|P19657|PMA2_YEAST","conditionB-conditionA",48.8258868155564,2.4980018054066e-11,1.26650736628156,1.9363376881291e-09,"YEAST","1","-1"
"98","sp|P49090|ASNS2_YEAST","conditionB-conditionA",52.2092027187584,2.70283795344994e-11,1.20229801597814,2.07373862979491e-09,"YEAST","1","-1"
"99","sp|P46655|SYEC_YEAST","conditionB-conditionA",52.1583012693464,2.77121658953661e-11,-1.09600567065941,2.10472500370967e-09,"YEAST","1","-1"
"100","sp|P53090|ARO8_YEAST","conditionB-conditionA",52.1040014509563,2.84605672362659e-11,1.61330653909128,2.13995005049483e-09,"YEAST","1","-1"
"101","sp|P54839|ERG13_YEAST","conditionB-conditionA",51.9202467759467,3.11461967328341e-11,1.48879503261107,2.27932993220511e-09,"YEAST","1","-1"
"102","sp|P38707|SYNC_YEAST","conditionB-conditionA",51.8980192830051,3.14878123575113e-11,-1.05088398099468,2.27932993220511e-09,"YEAST","1","-1"
"103","sp|P41056|RL33B_YEAST","conditionB-conditionA",51.889192466877,3.16244808118427e-11,-1.25224695708769,2.27932993220511e-09,"YEAST","1","-1"
"104","sp|Q12118|SGT2_YEAST","conditionB-conditionA",51.8885140722175,3.16350279305766e-11,-1.00668981818844,2.27932993220511e-09,"YEAST","1","-1"
"105","sp|P07244|PUR2_YEAST","conditionB-conditionA",51.8759944198244,3.18299830937008e-11,1.38737963314009,2.27932993220511e-09,"YEAST","1","-1"
"106","sp|Q03862|ARX1_YEAST","conditionB-conditionA",51.7760903035373,3.34292593606733e-11,-1.74855567736045,2.37126982200852e-09,"YEAST","1","-1"
"107","sp|P15625|SYFA_YEAST","conditionB-conditionA",51.588743019401,3.66480179536666e-11,1.60012780526831,2.57529389713663e-09,"YEAST","1","-1"
"108","sp|Q03558|OYE2_YEAST","conditionB-conditionA",51.427074516378,3.96734867180726e-11,-1.05461297054638,2.76208283919618e-09,"YEAST","1","-1"
"109","sp|P07246|ADH3_YEAST","conditionB-conditionA",51.2963338898419,4.23017176842677e-11,1.72270310138703,2.91804234190834e-09,"YEAST","1","-1"
"110","sp|P31373|CYS3_YEAST","conditionB-conditionA",51.2436967679502,4.34082769729116e-11,1.23081662490988,2.96715304144839e-09,"YEAST","1","-1"
"111","sp|P38249|EIF3A_YEAST","conditionB-conditionA",50.962261833182,4.98349139732568e-11,2.3991011877678,3.37575421770196e-09,"YEAST","1","-1"
"112","sp|P09938|RIR2_YEAST","conditionB-conditionA",50.6486370239054,5.81227288520836e-11,1.36076332514611,3.90200712713229e-09,"YEAST","1","-1"
"113","sp|P09064|IF2B_YEAST","conditionB-conditionA",50.504926281404,6.23675555644354e-11,1.5187992116091,4.14992610875212e-09,"YEAST","1","-1"
"114","sp|Q02326|RL6A_YEAST","conditionB-conditionA",50.3717873200544,6.65759669615795e-11,1.38278848261847,4.3910938209133e-09,"YEAST","1","-1"
"115","sp|P32527|ZUO1_YEAST","conditionB-conditionA",50.2129030348246,7.19712067720479e-11,-1.04382793605203,4.70566524973068e-09,"YEAST","1","-1"
"116","sp|P32582|CBS_YEAST","conditionB-conditionA",50.1014065566991,7.60160823176648e-11,1.27284858207942,4.92728381850449e-09,"YEAST","1","-1"
"117","sp|P14540|ALF_YEAST","conditionB-conditionA",50.0344155558322,7.85548293080751e-11,-1.02056601049927,5.03418451181524e-09,"YEAST","1","-1"
"118","sp|P06169|PDC1_YEAST;sp|P26263|PDC6_YEAST;sp|P16467|PDC5_YEAST","conditionB-conditionA",46.5230360523611,7.90043586107458e-11,1.21052531881762,5.03418451181524e-09,"YEAST","1","-1"
"119","sp|P26783|RS5_YEAST","conditionB-conditionA",49.8934855578242,8.41755554148449e-11,1.35283910198194,5.31862185852285e-09,"YEAST","1","-1"
"120","sp|P08524|ERG20_YEAST","conditionB-conditionA",49.8100956983163,8.76888561762712e-11,1.50925656453406,5.49443757991153e-09,"YEAST","1","-1"
"121","sp|P00931|TRP_YEAST","conditionB-conditionA",49.6116063027962,9.66521307432799e-11,1.62865744792205,6.00601133106382e-09,"YEAST","1","-1"
"122","sp|P38879|NACA_YEAST","conditionB-conditionA",49.4923708758894,1.02470920637643e-10,1.12953032689001,6.31540042847899e-09,"YEAST","1","-1"
"123","sp|P38431|IF5_YEAST","conditionB-conditionA",49.3847520101006,1.08022701894583e-10,1.62905327375827,6.56348559910638e-09,"YEAST","1","-1"
"124","sp|P10591|HSP71_YEAST","conditionB-conditionA",49.3806149413426,1.08242081964249e-10,1.28727941765296,6.56348559910638e-09,"YEAST","1","-1"
"125","sp|P02309|H4_YEAST","conditionB-conditionA",49.3633773370512,1.09160680494824e-10,2.11349472954482,6.56623325312466e-09,"YEAST","1","-1"
"126","sp|P06105|SC160_YEAST","conditionB-conditionA",49.1288029702854,1.22464038909698e-10,1.22150127759623,7.28426141627381e-09,"YEAST","1","-1"
"127","sp|P47143|ADK_YEAST","conditionB-conditionA",49.1193122249549,1.23035137633565e-10,1.33887770483293,7.28426141627381e-09,"YEAST","1","-1"
"128","sp|P32481|IF2G_YEAST","conditionB-conditionA",48.9311646341659,1.34922295558226e-10,1.09195845437214,7.92563078361175e-09,"YEAST","1","-1"
"129","sp|P02406|RL28_YEAST","conditionB-conditionA",48.6470498988748,1.55082502395487e-10,-1.32819174262444,9.03926616675712e-09,"YEAST","1","-1"
"130","sp|P04807|HXKB_YEAST","conditionB-conditionA",48.5665497425617,1.61323510106115e-10,1.40147933165349,9.33070363452214e-09,"YEAST","1","-1"
"131","sp|P17423|KHSE_YEAST","conditionB-conditionA",48.5430980853262,1.63188351720578e-10,1.65355781594714,9.36651310371775e-09,"YEAST","1","-1"
"132","sp|P39976|DLD3_YEAST","conditionB-conditionA",48.4067867275293,1.74462444491041e-10,-1.52021399721279,9.85077612681403e-09,"YEAST","1","-1"
"133","sp|P15705|STI1_YEAST","conditionB-conditionA",48.3954245042382,1.7543666519515e-10,1.29155950744594,9.85077612681403e-09,"YEAST","1","-1"
"134","sp|O14467|MBF1_YEAST","conditionB-conditionA",48.394038310162,1.75555792125692e-10,-1.47526598583271,9.85077612681403e-09,"YEAST","1","-1"
"135","sp|P32288|GLNA_YEAST","conditionB-conditionA",48.2845988666265,1.85228277160832e-10,1.38864740016913,1.03165290072022e-08,"YEAST","1","-1"
"136","sp|P27616|PUR7_YEAST","conditionB-conditionA",48.2001141243783,1.93057902997396e-10,1.17051161573165,1.06735468576281e-08,"YEAST","1","-1"
"137","sp|P16862|PFKA2_YEAST","conditionB-conditionA",48.1012493050155,2.02641015079053e-10,1.29337412506654,1.11215897253971e-08,"YEAST","1","-1"
"138","sp|P20081|FKBP_YEAST","conditionB-conditionA",47.9366827534867,2.19658291555902e-10,-1.02416883383674,1.19681934362958e-08,"YEAST","1","-1"
"139","sp|P38701|RS20_YEAST","conditionB-conditionA",47.8738797751746,2.26522578472554e-10,1.13470109478775,1.22534048024111e-08,"YEAST","1","-1"
"140","sp|P39990|SNU13_YEAST","conditionB-conditionA",47.7384298817552,2.42065589795004e-10,-1.5191506526232,1.30006512119188e-08,"YEAST","1","-1"
"141","sp|P29952|MPI_YEAST","conditionB-conditionA",47.6342384504501,2.54743004468594e-10,1.05777610689013,1.35844868836834e-08,"YEAST","1","-1"
"142","sp|P32471|EF1B_YEAST","conditionB-conditionA",47.596003207268,2.59559818083233e-10,-1.156359917474,1.37438751561114e-08,"YEAST","1","-1"
"143","sp|P41805|RL10_YEAST","conditionB-conditionA",47.380627882393,2.88442936202671e-10,1.88999739483135,1.51664506105446e-08,"YEAST","1","-1"
"144","sp|Q08972|NEW1_YEAST","conditionB-conditionA",47.3629718583502,2.90948487524645e-10,2.46367280483914,1.51919560951236e-08,"YEAST","1","-1"
"145","sp|P22137|CLH_YEAST","conditionB-conditionA",47.325255027183,2.96374036423686e-10,1.58497660706375,1.526350301706e-08,"YEAST","1","-1"
"146","sp|P22203|VATE_YEAST","conditionB-conditionA",47.3252230322801,2.96378699360389e-10,1.17409872226166,1.526350301706e-08,"YEAST","1","-1"
"147","sp|P29311|BMH1_YEAST","conditionB-conditionA",47.2604062765785,3.05939829026158e-10,1.30825651346436,1.56487181935217e-08,"YEAST","1","-1"
"148","sp|P28274|URA7_YEAST","conditionB-conditionA",47.2281087863653,3.10818482063269e-10,1.70064745988122,1.57908389637413e-08,"YEAST","1","-1"
"149","sp|P15454|KGUA_YEAST","conditionB-conditionA",47.1626175041094,3.20951043519813e-10,1.64140235109353,1.61961805115803e-08,"YEAST","1","-1"
"150","sp|P26321|RL5_YEAST","conditionB-conditionA",47.1313040530281,3.2591163101614e-10,1.39765078272969,1.63368636907357e-08,"YEAST","1","-1"
"151","sp|P47075|VTC4_YEAST","conditionB-conditionA",47.1072953583883,3.29766880469151e-10,-1.42096161632591,1.64206435380632e-08,"YEAST","1","-1"
"152","sp|P23542|AATC_YEAST","conditionB-conditionA",47.0855745270087,3.33294059018385e-10,1.17912246978792,1.64239441260658e-08,"YEAST","1","-1"
"153","sp|P14907|NSP1_YEAST","conditionB-conditionA",47.0749092807902,3.35039662680003e-10,1.73227027227048,1.64239441260658e-08,"YEAST","1","-1"
"154","sp|P39517|DHH1_YEAST","conditionB-conditionA",47.0667212147063,3.36386141164269e-10,2.88628703367464,1.64239441260658e-08,"YEAST","1","-1"
"155","sp|P11076|ARF1_YEAST","conditionB-conditionA",46.9564814714964,3.55048324074403e-10,2.45033206172886,1.72232796691318e-08,"YEAST","1","-1"
"156","sp|P05317|RLA0_YEAST","conditionB-conditionA",46.9340668415089,3.58967633395935e-10,-1.11405166078023,1.73017797147694e-08,"YEAST","1","-1"
"157","sp|P02400|RLA4_YEAST","conditionB-conditionA",46.7564530187776,3.91591536974545e-10,1.40000633588661,1.8753992143386e-08,"YEAST","1","-1"
"158","sp|P49723|RIR4_YEAST","conditionB-conditionA",46.6084632265508,4.210254367365e-10,1.29313532586527,2.00360142963401e-08,"YEAST","1","-1"
"159","sp|Q04947|RTN1_YEAST","conditionB-conditionA",46.5718042460032,4.28651891759557e-10,2.16590820792296,2.02706514096862e-08,"YEAST","1","-1"
"160","sp|Q12213|RL7B_YEAST;sp|P05737|RL7A_YEAST","conditionB-conditionA",43.0646444226773,4.45278036664831e-10,1.36132938598697,2.0848651587054e-08,"YEAST","1","-1"
"161","sp|P06106|CYSD_YEAST","conditionB-conditionA",46.4888629926631,4.46420123090263e-10,-1.43377834060584,2.0848651587054e-08,"YEAST","1","-1"
"162","sp|P41338|ERG10_YEAST","conditionB-conditionA",46.4507327907426,4.5483372623778e-10,1.52476306163823,2.1052520195433e-08,"YEAST","1","-1"
"163","sp|P39076|TCPB_YEAST","conditionB-conditionA",46.4437783780009,4.56385262914694e-10,1.98414689853819,2.1052520195433e-08,"YEAST","1","-1"
"164","sp|P53261|PESC_YEAST","conditionB-conditionA",46.3757344220563,4.71847561023253e-10,2.58917522850636,2.16330598252063e-08,"YEAST","1","-1"
"165","sp|P24783|DBP2_YEAST","conditionB-conditionA",46.3584967562865,4.75847028447163e-10,2.84011474636716,2.1684204890268e-08,"YEAST","1","-1"
"166","sp|P46367|ALDH4_YEAST","conditionB-conditionA",46.1824357682609,5.18687648387584e-10,1.5766599681026,2.34940507724472e-08,"YEAST","1","-1"
"167","sp|Q00055|GPD1_YEAST","conditionB-conditionA",46.1281810759725,5.32650368256782e-10,1.47523833752737,2.3982024664208e-08,"YEAST","1","-1"
"168","sp|P23301|IF5A1_YEAST","conditionB-conditionA",45.9407268777421,5.83847414858951e-10,-1.03388044906411,2.59462639830859e-08,"YEAST","1","-1"
"169","sp|P07283|PMM_YEAST","conditionB-conditionA",45.9320419092416,5.86335091590229e-10,1.22869699027746,2.59462639830859e-08,"YEAST","1","-1"
"170","sp|P15019|TAL1_YEAST","conditionB-conditionA",45.9310175389958,5.86629189669452e-10,-1.1308613568924,2.59462639830859e-08,"YEAST","1","-1"
"171","sp|P35691|TCTP_YEAST","conditionB-conditionA",45.896372222943,5.96663718432922e-10,1.13108553237619,2.6235757303492e-08,"YEAST","1","-1"
"172","sp|P26786|RS7A_YEAST","conditionB-conditionA",45.8461280908009,6.1152183317148e-10,-1.44954225502791,2.67327480442812e-08,"YEAST","1","-1"
"173","sp|P15624|SYFB_YEAST","conditionB-conditionA",45.711826379568,6.53076814849385e-10,1.37731278330989,2.83843038777603e-08,"YEAST","1","-1"
