"dlfq","LFQ","top1","top3"
"limma|DIANN||MLE|div.mean_geomean_E.A_HEof_w600_DIA",0,0,0,0
"limma|DIANN||MLE|div.mean_geomean_F.C_HEof_w600_DIA",0.144337567297406,0.144337567297406,0,0
"limma|DIANN||MLE|div.mean_geomean_C.B_HYtims134_DIA",0,0,0,0
"limma|DIANN||MLE|div.mean_geomean_D.B_HYtims134_DIA",0,0,0,0
"limma|DIANN||MLE|div.mean_geomean_D.C_HYtims134_DIA",0.0468807230938495,0,0.0270591324798856,0
"limma|DIANN||MLE|div.mean_geomean_B.A_HEqe777_DIA",0,0,0.0332480157589707,0
"limma|DIANN||MLE|div.mean_geomean_C.A_HEqe777_DIA",0,0,0.0332344157192316,0
"limma|DIANN||MLE|div.mean_geomean_C.B_HEqe777_DIA",0.0470543950463047,0.0332724818218728,0.0575401309823499,0.0470428644612724
"limma|DIANN||MLE|div.mean_geomean_B.A_HEqe408_DIA",0.104406572771786,0.0572214493334354,0.0660654156356375,0.0660736383521589
"limma|DIANN||MLE|div.median_geomean_B.A_HYEtims735_DIA",0.170995965947099,0.141912401114692,0.255588909261742,0.177391239343526
"limma|DIANN||MLE|div.median_geomean_C.A_MYtims709_DIA",0.279991249454847,0.293934860018254,0.171620412114629,0.216955391192817
"limma|DIANN||MLE|div.median_geomean_C.B_MYtims709_DIA",0.125105376238857,0.130453903514654,0.110282331686771,0.106611836026066
"limma|DIANN||MLE|div.median_geomean_E.C_MYtims709_DIA",0.0544291215619422,0.0533431374996984,0.0563871337443151,0.0533646867703589
"limma|DIANN||MLE|div.median_geomean_E.B_HEof_n600_DIA",0,0,0,0
"limma|DIANN||MLE|div.median_geomean_E.C_HEof_n600_DIA",0,0,0,0
"limma|DIANN||MLE|div.median_geomean_G.F_HEof_n600_DIA",0,0,0,0
"limma|DIANN||MLE|div.median_geomean_A.B_HEof_w600_DIA",0,0,0,0
"limma|DIANN||MLE|div.median_geomean_E.A_HEof_w600_DIA",0,0,0,0
"limma|DIANN||MLE|div.median_geomean_F.C_HEof_w600_DIA",0.144337567297406,0.144337567297406,0,0
"limma|DIANN||MLE|div.median_geomean_C.B_HYtims134_DIA",0,0,0,0
"limma|DIANN||MLE|div.median_geomean_D.B_HYtims134_DIA",0,0,0,0
"limma|DIANN||MLE|div.median_geomean_D.C_HYtims134_DIA",0.0468807230938495,0,0.0270591324798856,0
"limma|DIANN||MLE|div.median_geomean_B.A_HEqe777_DIA",0,0,0.0332480157589707,0
"limma|DIANN||MLE|div.median_geomean_C.A_HEqe777_DIA",0,0,0.0332344157192316,0
"limma|DIANN||MLE|div.median_geomean_C.B_HEqe777_DIA",0.0470543950463047,0.0332724818218728,0.0575401309823499,0.0470428644612724
"limma|DIANN||MLE|div.median_geomean_B.A_HEqe408_DIA",0.104406572771786,0.0572214493334354,0.0660654156356375,0.0660736383521589
"limma|DIANN||MLE|quantiles_geomean_B.A_HYEtims735_DIA",0.779397725628996,0.701497023833265,0.675849642911701,0.681150709604211
"limma|DIANN||MLE|quantiles_geomean_C.A_MYtims709_DIA",0.65151847294062,0.615450738159903,0.447006492100872,0.535494963451919
"limma|DIANN||MLE|quantiles_geomean_C.B_MYtims709_DIA",0.759007904366397,0.51558470423447,0.548331242960891,0.610904777932938
"limma|DIANN||MLE|quantiles_geomean_E.C_MYtims709_DIA",0.24139745443531,0.149449683527542,0.379851587083556,0.36200406025008
"limma|DIANN||MLE|quantiles_geomean_E.B_HEof_n600_DIA",0.380904968282473,0.455480910462479,0.491926461428981,0.349259729145762
"limma|DIANN||MLE|quantiles_geomean_E.C_HEof_n600_DIA",0.801021670428735,0.874908802781623,0.570203067532489,0.700676155730244
"limma|DIANN||MLE|quantiles_geomean_G.F_HEof_n600_DIA",1,0.999767846775746,0.877563451065995,0.967796221558235
"limma|DIANN||MLE|quantiles_geomean_A.B_HEof_w600_DIA",0,0,0.144264429432413,0
"limma|DIANN||MLE|quantiles_geomean_E.A_HEof_w600_DIA",0.249936668776691,0.408248290463863,0.247262110249724,0.143162877839733
"limma|DIANN||MLE|quantiles_geomean_F.C_HEof_w600_DIA",0.889531123526921,0.877971146071062,0.499873337553382,0.629152869605896
"limma|DIANN||MLE|quantiles_geomean_C.B_HYtims134_DIA",0.0468591697282242,0,0.0270417046888372,0
"limma|DIANN||MLE|quantiles_geomean_D.B_HYtims134_DIA",0.290123482662199,0.157809522247577,0.239797891841443,0.248967543055398
"limma|DIANN||MLE|quantiles_geomean_D.C_HYtims134_DIA",0.0468807230938495,0,0.0270591324798856,0
"limma|DIANN||MLE|quantiles_geomean_B.A_HEqe777_DIA",0.105191042791714,0.0814939462970659,0.0469813202132222,0.0879228007299409
"limma|DIANN||MLE|quantiles_geomean_C.A_HEqe777_DIA",0.890058837656544,0.856951635326932,0.500463982369102,0.571766109071794
"limma|DIANN||MLE|quantiles_geomean_C.B_HEqe777_DIA",0.778197127801294,0.755981213613692,0.468921303954325,0.428074694548225
"limma|DIANN||MLE|quantiles_geomean_B.A_HEqe408_DIA",0.809801922585292,0.795997700502563,0.639787945215979,0.668960236976069
"limma|DIANN||MLE|quantiles.robust_geomean_B.A_HYEtims735_DIA",0.757698601356384,0.706935318035116,0.644873285517271,0.669599558710692
"limma|DIANN||MLE|quantiles.robust_geomean_C.A_MYtims709_DIA",0.256376425122757,0.285235661933578,0,0.16470245883317
"limma|DIANN||MLE|quantiles.robust_geomean_C.B_MYtims709_DIA",0.0597270452909923,0.297071442204458,0,0.156089154316909
"limma|DIANN||MLE|quantiles.robust_geomean_E.C_MYtims709_DIA",0.027921550222782,0.154577333217724,0,0.0915563053004825
"limma|DIANN||MLE|quantiles.robust_geomean_E.B_HEof_n600_DIA",0.203649768236437,0.351825719707007,0,0.24708138491327
"limma|DIANN||MLE|quantiles.robust_geomean_E.C_HEof_n600_DIA",0.288474037297962,0.592904631620855,0,0.590264236922992
"limma|DIANN||MLE|quantiles.robust_geomean_G.F_HEof_n600_DIA",0.887688759618109,0.988609298037345,0,0.9349799773426
"limma|DIANN||MLE|quantiles.robust_geomean_A.B_HEof_w600_DIA",0,0,0,0
"limma|DIANN||MLE|quantiles.robust_geomean_E.A_HEof_w600_DIA",0.249873321501874,0.288089586051551,0.14331024059397,0.319379279140982
"limma|DIANN||MLE|quantiles.robust_geomean_F.C_HEof_w600_DIA",0.691867898364689,0.520020896236677,0.204020712671335,0.499746643003748
"limma|DIANN||MLE|quantiles.robust_geomean_C.B_HYtims134_DIA",0.0382321778203007,0,0.0382039829950645,0.0662383782626786
"limma|DIANN||MLE|quantiles.robust_geomean_D.B_HYtims134_DIA",0.240396196433552,0.137924271748632,0.225391201377375,0.229202743072278
"limma|DIANN||MLE|quantiles.robust_geomean_D.C_HYtims134_DIA",0.0382568312469097,0.0270466852036025,0.0468419198952347,0.0541033296027985
"limma|DIANN||MLE|quantiles.robust_geomean_B.A_HEqe777_DIA",0.0332588917866606,0.057615506984513,0.0469543692385402,0.0813807000669324
"limma|DIANN||MLE|quantiles.robust_geomean_C.A_HEqe777_DIA",0.829975738558279,0.831132404902624,0.453165628450702,0.521573571447501
"limma|DIANN||MLE|quantiles.robust_geomean_C.B_HEqe777_DIA",0.728947304866742,0.741396389198782,0.430521612592482,0.398981401355913
"limma|DIANN||MLE|quantiles.robust_geomean_B.A_HEqe408_DIA",0.753908294663488,0.731617009371537,0.534307551598478,0.520792978053428
"limma|DIANN||MLE|vsn_geomean_B.A_HYEtims735_DIA",0,0,0,0
"limma|DIANN||MLE|vsn_geomean_C.A_MYtims709_DIA",0.278601706140935,0.293934860018254,0.0183401357285107,0.0183185826361828
"limma|DIANN||MLE|vsn_geomean_C.B_MYtims709_DIA",0.125105376238857,0.130453903514654,0,0.012953194003771
"limma|DIANN||MLE|vsn_geomean_E.C_MYtims709_DIA",0.0544291215619422,0.0429263897612836,0,0.012953194003771
"limma|DIANN||MLE|vsn_geomean_E.B_HEof_n600_DIA",0,0,0,0
"limma|DIANN||MLE|vsn_geomean_E.C_HEof_n600_DIA",0,0,0,0
"limma|DIANN||MLE|vsn_geomean_G.F_HEof_n600_DIA",0,0,0,0
"limma|DIANN||MLE|vsn_geomean_A.B_HEof_w600_DIA",0,0,0,0
"limma|DIANN||MLE|vsn_geomean_E.A_HEof_w600_DIA",0,0,0,0
"limma|DIANN||MLE|vsn_geomean_F.C_HEof_w600_DIA",0.144337567297406,0.144337567297406,0,0
"limma|DIANN||MLE|vsn_geomean_C.B_HYtims134_DIA",0,0,0,0
"limma|DIANN||MLE|vsn_geomean_D.B_HYtims134_DIA",0,0,0,0
"limma|DIANN||MLE|vsn_geomean_D.C_HYtims134_DIA",0,0,0,0
"limma|DIANN||MLE|vsn_geomean_B.A_HEqe777_DIA",0,0,0,0
"limma|DIANN||MLE|vsn_geomean_C.A_HEqe777_DIA",0,0,0,0
"limma|DIANN||MLE|vsn_geomean_C.B_HEqe777_DIA",0,0.0332724818218728,0,0
"limma|DIANN||MLE|vsn_geomean_B.A_HEqe408_DIA",0,0,0,0
"limma|DIANN||MLE|lossf_geomean_B.A_HYEtims735_DIA",0.731834501936165,0.645251435726434,0.667830892060204,0.669045609759235
"limma|DIANN||MLE|lossf_geomean_C.A_MYtims709_DIA",0.397457406512159,0.479773848538047,0.398899574404589,0.439130528152033
"limma|DIANN||MLE|lossf_geomean_C.B_MYtims709_DIA",0.382521868107037,0.369684717402028,0.40804369763882,0.437922378082776
"limma|DIANN||MLE|lossf_geomean_E.C_MYtims709_DIA",0.157653924310325,0.117746569294899,0.305742185565375,0.317149563588722
"limma|DIANN||MLE|lossf_geomean_E.B_HEof_n600_DIA",0.380904968282473,0.455587070797323,0.51213606474102,0.349591883028862
"limma|DIANN||MLE|lossf_geomean_E.C_HEof_n600_DIA",0.801395892205949,0.875726474738387,0.587472053636406,0.701007366410869
"limma|DIANN||MLE|lossf_geomean_G.F_HEof_n600_DIA",1,0.999767846775746,0.877767322238699,0.967796221558235
"limma|DIANN||MLE|lossf_geomean_A.B_HEof_w600_DIA",0,0,0.144264429432413,0
"limma|DIANN||MLE|lossf_geomean_E.A_HEof_w600_DIA",0.249936668776691,0.381881307912987,0.247582025133489,0.202254266326359
"limma|DIANN||MLE|lossf_geomean_F.C_HEof_w600_DIA",0.889531123526921,0.87774873412422,0.499873337553382,0.629152869605896
"limma|DIANN||MLE|lossf_geomean_C.B_HYtims134_DIA",0.0468591697282242,0,0.027039214087433,0
"limma|DIANN||MLE|lossf_geomean_D.B_HYtims134_DIA",0.322387455215941,0.213103013569696,0.242701979268784,0.279360670397308
"limma|DIANN||MLE|lossf_geomean_D.C_HYtims134_DIA",0.0468807230938495,0.0270641097874748,0.0270591324798856,0
"limma|DIANN||MLE|lossf_geomean_B.A_HEqe777_DIA",0.105191042791714,0.0941087900926095,0.046989017652483,0.0939934276620105
"limma|DIANN||MLE|lossf_geomean_C.A_HEqe777_DIA",0.889437938496462,0.876942589974265,0.499333367779917,0.581216604361635
"limma|DIANN||MLE|lossf_geomean_C.B_HEqe777_DIA",0.821367545973589,0.81596309731577,0.478191553067438,0.452983228920147
"limma|DIANN||MLE|lossf_geomean_B.A_HEqe408_DIA",0.83214981005817,0.832981128757048,0.64925085938223,0.687062555463753
"limma|DIANN||MLE|TIC_geomean_B.A_HYEtims735_DIA",0.90144443729072,0.836107484823501,0.737281808257161,0.779401315878315
"limma|DIANN||MLE|TIC_geomean_C.A_MYtims709_DIA",0.206636025264267,0.294672556399016,0.333067134257568,0.318495683011902
"limma|DIANN||MLE|TIC_geomean_C.B_MYtims709_DIA",0.217358341239788,0.177030007645372,0.384388314019328,0.341334728153502
"limma|DIANN||MLE|TIC_geomean_E.C_MYtims709_DIA",0.0994840628567208,0.0872724165252351,0.321349152455148,0.241927095635328
"limma|DIANN||MLE|TIC_geomean_E.B_HEof_n600_DIA",0.492280238145998,0.453139090779747,0.377153878374284,0.460591004083234
"limma|DIANN||MLE|TIC_geomean_E.C_HEof_n600_DIA",0.801956897449457,0.875317734237829,0.55327798382992,0.698519458291525
"limma|DIANN||MLE|TIC_geomean_G.F_HEof_n600_DIA",1,0.999767846775746,0.853714325275042,0.96757133571308
"limma|DIANN||MLE|TIC_geomean_A.B_HEof_w600_DIA",0,0,0.144301002998581,0
"limma|DIANN||MLE|TIC_geomean_E.A_HEof_w600_DIA",0.472857510169831,0.575299284841794,0.247965378176194,0.390165319700588
"limma|DIANN||MLE|TIC_geomean_F.C_HEof_w600_DIA",0.865806017991486,0.889756521002609,0,0.629152869605896
"limma|DIANN||MLE|TIC_geomean_C.B_HYtims134_DIA",0,0,0,0
"limma|DIANN||MLE|TIC_geomean_D.B_HYtims134_DIA",0.227836467649691,0.145731290369334,0,0.217655472057933
"limma|DIANN||MLE|TIC_geomean_D.C_HYtims134_DIA",0.0468807230938495,0,0.0270591324798856,0
"limma|DIANN||MLE|TIC_geomean_B.A_HEqe777_DIA",0.0940242048166212,0.0997929854010161,0.109183500821062,0.104769019466745
"limma|DIANN||MLE|TIC_geomean_C.A_HEqe777_DIA",0.847410704320503,0.841772524957614,0.458324624510133,0.500754768687605
"limma|DIANN||MLE|TIC_geomean_C.B_HEqe777_DIA",0.685613617779047,0.729185912828899,0.410534807348535,0.395959107506797
"limma|DIANN||MLE|TIC_geomean_B.A_HEqe408_DIA",0.628346837437603,0.783521883662435,0.577473131502406,0.635022644179208
"limma|DIANN||MLE|Rlr_geomean_B.A_HYEtims735_DIA",0.77692551838655,0.665868531050153,0.67487980980905,0.681567986319908
"limma|DIANN||MLE|Rlr_geomean_C.A_MYtims709_DIA",0.394799329455664,0.478310066551706,0.397874219123642,0.440158169078262
"limma|DIANN||MLE|Rlr_geomean_C.B_MYtims709_DIA",0.39502994810662,0.387039343851407,0.429809663673819,0.452001948394851
"limma|DIANN||MLE|Rlr_geomean_E.C_MYtims709_DIA",0.143492397242295,0.107164176512269,0.292701158208721,0.299864981562251
"limma|DIANN||MLE|Rlr_geomean_E.B_HEof_n600_DIA",0.38117149074187,0.455587070797323,0.512013294497199,0.349425845554273
"limma|DIANN||MLE|Rlr_geomean_E.C_HEof_n600_DIA",0.801582937579532,0.875726474738387,0.586912022952738,0.700510491664628
"limma|DIANN||MLE|Rlr_geomean_G.F_HEof_n600_DIA",1,0.999767846775746,0.877767322238699,0.967796221558235
"limma|DIANN||MLE|Rlr_geomean_A.B_HEof_w600_DIA",0,0,0.144264429432413,0
"limma|DIANN||MLE|Rlr_geomean_E.A_HEof_w600_DIA",0.249936668776691,0.381881307912987,0.247262110249724,0.202254266326359
"limma|DIANN||MLE|Rlr_geomean_F.C_HEof_w600_DIA",0.889531123526921,0.865806017991486,0.499873337553382,0.629152869605896
"limma|DIANN||MLE|Rlr_geomean_C.B_HYtims134_DIA",0.0468591697282242,0,0.027039214087433,0
"limma|DIANN||MLE|Rlr_geomean_D.B_HYtims134_DIA",0.309677439133495,0.191372155575006,0.247224255582667,0.278129194412273
"limma|DIANN||MLE|Rlr_geomean_D.C_HYtims134_DIA",0.0468807230938495,0.0270665980980383,0.0270591324798856,0
"limma|DIANN||MLE|Rlr_geomean_B.A_HEqe777_DIA",0.0997929854010161,0.0880235224068766,0.046989017652483,0.0939934276620105
"limma|DIANN||MLE|Rlr_geomean_C.A_HEqe777_DIA",0.887645264743096,0.876942589974265,0.499125994803749,0.576322019834177
"limma|DIANN||MLE|Rlr_geomean_C.B_HEqe777_DIA",0.818808596459891,0.808473915862264,0.470271014228728,0.433099609361244
"limma|DIANN||MLE|Rlr_geomean_B.A_HEqe408_DIA",0.824418067179437,0.826004670488822,0.648417952228051,0.686632469314902
"limma|DIANN||MLE|MBQN_geomean_B.A_HYEtims735_DIA",0.749245082437612,0.649967078824142,0.670771804679648,0.68509481491423
"limma|DIANN||MLE|MBQN_geomean_C.A_MYtims709_DIA",0.52516307269971,0.538004527868542,0.419752257023245,0.478059047436355
"limma|DIANN||MLE|MBQN_geomean_C.B_MYtims709_DIA",0.512959808140081,0.521963639861051,0.459879888379194,0.484755157551519
"limma|DIANN||MLE|MBQN_geomean_E.C_MYtims709_DIA",0.419906342089761,0.399336291254047,0.404632734627267,0.411951438021376
"limma|DIANN||MLE|MBQN_geomean_E.B_HEof_n600_DIA",0.407299536472874,0.455162280895354,0.44992605740723,0.320644034279888
"limma|DIANN||MLE|MBQN_geomean_E.C_HEof_n600_DIA",0.644147280978083,0.760920698563065,0.553540138776556,0.673379044570261
"limma|DIANN||MLE|MBQN_geomean_G.F_HEof_n600_DIA",0,0.144304058865777,0.559016994374947,0.38161528119459
