"dlfq","LFQ","top1","top3"
"limma|DIANN||MLE|center.median_pauc001_A.B_HEof_w600_DIA",0.54152103390984,0.537231496896845,0.503310626078722,0.50265299818919
"limma|DIANN||MLE|center.median_pauc001_F.C_HEof_w600_DIA",0.887481989481348,0.884792185344147,0.631855664679358,0.730711986138053
"limma|DIANN||MLE|center.median_pauc001_C.B_HYtims134_DIA",0.575797318131438,0.583627071226292,0.51353951785087,0.527128228763958
"limma|DIANN||MLE|center.median_pauc001_D.B_HYtims134_DIA",0.685688564741995,0.660768053753389,0.531977689541016,0.56990205169879
"limma|DIANN||MLE|center.median_pauc001_D.C_HYtims134_DIA",0.613293220102778,0.574594994480135,0.520440379839416,0.540508954552935
"limma|DIANN||MLE|center.median_pauc001_C.A_HEqe777_DIA",0.710711310697632,0.715832602996232,0.53251065013071,0.542656809984593
"limma|DIANN||MLE|center.median_pauc001_B.A_HEqe777_DIA",0.749286427639077,0.744520047312243,0.537469829056574,0.594061208491875
"limma|DIANN||MLE|center.median_pauc001_C.B_HEqe777_DIA",0.774629516693474,0.753771198378678,0.536567159261235,0.572946566883487
"limma|DIANN||MLE|center.median_pauc001_B.A_HEqe408_DIA",0.700480889421863,0.687238317761321,0.639278572378184,0.671647831934603
"limma|DIANN||MLE|div.mean_pauc001_B.A_HYEtims735_DIA",0.627189629539631,0.662018243109942,0.579311857333057,0.59307720091389
"limma|DIANN||MLE|div.mean_pauc001_C.B_MYtims709_DIA",0.589223663271643,0.507428645581344,0.517288382476348,0.525631530117045
"limma|DIANN||MLE|div.mean_pauc001_C.A_MYtims709_DIA",0.685304578688669,0.513206977440446,0.536838719550831,0.554166072073352
"limma|DIANN||MLE|div.mean_pauc001_E.C_MYtims709_DIA",0.538367295617741,0.507874223876053,0.532923112335491,0.525278859281085
"limma|DIANN||MLE|div.mean_pauc001_E.C_HEof_n600_DIA",0.551086444292027,0.565200655086015,0.498721944603861,0.512593142126603
"limma|DIANN||MLE|div.mean_pauc001_G.F_HEof_n600_DIA",0.753477617116844,0.756916384512058,0.537312452077783,0.640748620851083
"limma|DIANN||MLE|div.mean_pauc001_E.B_HEof_n600_DIA",0.999027946915015,0.992709601862609,0.864913782779574,0.94528313184617
"limma|DIANN||MLE|div.mean_pauc001_E.A_HEof_w600_DIA",0.49748743718593,0.49748743718593,0.507426103839019,0.502123648987178
"limma|DIANN||MLE|div.mean_pauc001_A.B_HEof_w600_DIA",0.535582197970603,0.541739430010573,0.501989244814074,0.503183343261393
"limma|DIANN||MLE|div.mean_pauc001_F.C_HEof_w600_DIA",0.88456509158423,0.866543966030762,0.631590492143256,0.729386123457544
"limma|DIANN||MLE|div.mean_pauc001_C.B_HYtims134_DIA",0.570331394616083,0.582860983599369,0.509779884991145,0.519641873732736
"limma|DIANN||MLE|div.mean_pauc001_D.B_HYtims134_DIA",0.64452030086324,0.644061799738141,0.525818797235062,0.565089820448245
"limma|DIANN||MLE|div.mean_pauc001_D.C_HYtims134_DIA",0.589140282402512,0.561492401093468,0.51970094396854,0.539853550652443
"limma|DIANN||MLE|div.mean_pauc001_C.A_HEqe777_DIA",0.721794733014305,0.710701860142271,0.529389422481178,0.545177843040648
"limma|DIANN||MLE|div.mean_pauc001_B.A_HEqe777_DIA",0.762759800901079,0.756242087272629,0.537116400095033,0.597700439254907
"limma|DIANN||MLE|div.mean_pauc001_C.B_HEqe777_DIA",0.78300052784623,0.778444087971919,0.536706514969696,0.576185119543001
"limma|DIANN||MLE|div.mean_pauc001_B.A_HEqe408_DIA",0.676539045358427,0.669915780274544,0.634568331667038,0.672442809385008
"limma|DIANN||MLE|div.median_pauc001_B.A_HYEtims735_DIA",0.630277595335459,0.709622825200715,0.579982258672189,0.595012337837062
"limma|DIANN||MLE|div.median_pauc001_C.B_MYtims709_DIA",0.574279115698464,0.508690098191264,0.517334284377621,0.522437614323217
"limma|DIANN||MLE|div.median_pauc001_C.A_MYtims709_DIA",0.612426733693117,0.516550980326806,0.537189752909537,0.5442715377941
"limma|DIANN||MLE|div.median_pauc001_E.C_MYtims709_DIA",0.509221986784519,0.512126940521599,0.526992222894077,0.521407260827938
"limma|DIANN||MLE|div.median_pauc001_E.C_HEof_n600_DIA",0.551086444292027,0.563256548916044,0.4994509844176,0.512593142126603
"limma|DIANN||MLE|div.median_pauc001_G.F_HEof_n600_DIA",0.755907749829307,0.762002522672166,0.537817919681975,0.647796005717227
"limma|DIANN||MLE|div.median_pauc001_E.B_HEof_n600_DIA",0.999027946915015,0.994167681490087,0.872690207459458,0.930177426905496
"limma|DIANN||MLE|div.median_pauc001_E.A_HEof_w600_DIA",0.49748743718593,0.49748743718593,0.507426103839019,0.506100241158511
"limma|DIANN||MLE|div.median_pauc001_A.B_HEof_w600_DIA",0.541023955430113,0.53802701450515,0.50304545354262,0.503183343261393
"limma|DIANN||MLE|div.median_pauc001_F.C_HEof_w600_DIA",0.886686471873043,0.881520910869783,0.631590492143256,0.734424401643476
"limma|DIANN||MLE|div.median_pauc001_C.B_HYtims134_DIA",0.569261663316119,0.58178037144297,0.511654075158673,0.520307964946122
"limma|DIANN||MLE|div.median_pauc001_D.B_HYtims134_DIA",0.681276036449865,0.658510676867768,0.528006244204583,0.563544291264525
"limma|DIANN||MLE|div.median_pauc001_D.C_HYtims134_DIA",0.611551173370474,0.572681621702235,0.516892124036007,0.536986761425281
"limma|DIANN||MLE|div.median_pauc001_C.A_HEqe777_DIA",0.711185575913954,0.715240045905418,0.53253131776832,0.542234113298693
"limma|DIANN||MLE|div.median_pauc001_B.A_HEqe777_DIA",0.737568800361078,0.743888495776076,0.537642483433367,0.59496937051381
"limma|DIANN||MLE|div.median_pauc001_C.B_HEqe777_DIA",0.767874550507506,0.752907051712534,0.536415990358572,0.573742480539922
"limma|DIANN||MLE|div.median_pauc001_B.A_HEqe408_DIA",0.674936395934457,0.691362289902843,0.636430631182229,0.670923152112454
"limma|DIANN||MLE|quantiles_pauc001_B.A_HYEtims735_DIA",0.687626506299094,0.709527077779039,0.58498181693995,0.60429807827592
"limma|DIANN||MLE|quantiles_pauc001_C.B_MYtims709_DIA",0.584694016668384,0.527275948285374,0.512258099872315,0.520651096904849
"limma|DIANN||MLE|quantiles_pauc001_C.A_MYtims709_DIA",0.606263957391901,0.534940385073732,0.533724108847784,0.575986389247325
"limma|DIANN||MLE|quantiles_pauc001_E.C_MYtims709_DIA",0.531819429673671,0.514708380199532,0.535454842897825,0.53306339203948
"limma|DIANN||MLE|quantiles_pauc001_E.C_HEof_n600_DIA",0.547421804161631,0.569088867425957,0.500442478564285,0.513322181940342
"limma|DIANN||MLE|quantiles_pauc001_G.F_HEof_n600_DIA",0.747645298606931,0.797035315855041,0.542921198378149,0.6329527551095
"limma|DIANN||MLE|quantiles_pauc001_E.B_HEof_n600_DIA",0.997569867287536,0.977380324712389,0.862969676609603,0.925074148209323
"limma|DIANN||MLE|quantiles_pauc001_E.A_HEof_w600_DIA",0.49748743718593,0.49748743718593,0.507426103839019,0.505304723550206
"limma|DIANN||MLE|quantiles_pauc001_A.B_HEof_w600_DIA",0.534060033365069,0.538154297322479,0.502249935934315,0.503713688333596
"limma|DIANN||MLE|quantiles_pauc001_F.C_HEof_w600_DIA",0.871306464779147,0.871974699570124,0.633977044968171,0.721696119910596
"limma|DIANN||MLE|quantiles_pauc001_C.B_HYtims134_DIA",0.576374647577601,0.583343513053286,0.514984570783976,0.528438281171334
"limma|DIANN||MLE|quantiles_pauc001_D.B_HYtims134_DIA",0.652490531374748,0.640914088663037,0.539141270102197,0.573714989426199
"limma|DIANN||MLE|quantiles_pauc001_D.C_HYtims134_DIA",0.582784309089303,0.554717259280894,0.520801807531374,0.536982302151003
"limma|DIANN||MLE|quantiles_pauc001_C.A_HEqe777_DIA",0.716355211438057,0.699939495000196,0.529040478898606,0.551364689818034
"limma|DIANN||MLE|quantiles_pauc001_B.A_HEqe777_DIA",0.771316006590628,0.763968745021534,0.536061696307734,0.597789067290051
"limma|DIANN||MLE|quantiles_pauc001_C.B_HEqe777_DIA",0.78392704575454,0.763615984868527,0.537085627632845,0.577493805794027
"limma|DIANN||MLE|quantiles_pauc001_B.A_HEqe408_DIA",0.722363667154866,0.612315814685711,0.634206496124384,0.656140311641753
"limma|DIANN||MLE|quantiles.robust_pauc001_B.A_HYEtims735_DIA",0.691150301217292,0.701255142463966,0.58609565009257,0.606220794419645
"limma|DIANN||MLE|quantiles.robust_pauc001_C.B_MYtims709_DIA",0.497594652537802,0.498080483297347,0.499119949130668,0.502947054631652
"limma|DIANN||MLE|quantiles.robust_pauc001_C.A_MYtims709_DIA",0.498977305494484,0.499421242632805,0.499056819936604,0.504269128059219
"limma|DIANN||MLE|quantiles.robust_pauc001_E.C_MYtims709_DIA",0.500803751874995,0.50354332671705,0.499505913040872,0.504021913131218
"limma|DIANN||MLE|quantiles.robust_pauc001_E.C_HEof_n600_DIA",0.508704929786662,0.521604074224418,0.49914554389595,0.500180024231339
"limma|DIANN||MLE|quantiles.robust_pauc001_G.F_HEof_n600_DIA",0.563013535644798,0.578926044646009,0.49748743718593,0.552602847104604
"limma|DIANN||MLE|quantiles.robust_pauc001_E.B_HEof_n600_DIA",0.737837282979428,0.846632283204945,0.497579627249803,0.866226054444304
"limma|DIANN||MLE|quantiles.robust_pauc001_E.A_HEof_w600_DIA",0.49748743718593,0.49748743718593,0.49748743718593,0.49748743718593
"limma|DIANN||MLE|quantiles.robust_pauc001_A.B_HEof_w600_DIA",0.517354163590665,0.517619336126767,0.500531617900377,0.499333038037197
"limma|DIANN||MLE|quantiles.robust_pauc001_F.C_HEof_w600_DIA",0.753485003538462,0.607002872561049,0.521469641350963,0.61731266333113
"limma|DIANN||MLE|quantiles.robust_pauc001_C.B_HYtims134_DIA",0.548728985673914,0.563229350943432,0.507674705756954,0.525564099453957
"limma|DIANN||MLE|quantiles.robust_pauc001_D.B_HYtims134_DIA",0.605981230430005,0.59787997513359,0.51474399424866,0.558834941872579
"limma|DIANN||MLE|quantiles.robust_pauc001_D.C_HYtims134_DIA",0.55649898219891,0.537530580321063,0.516179834492059,0.534141509251754
"limma|DIANN||MLE|quantiles.robust_pauc001_C.A_HEqe777_DIA",0.656555993648165,0.657658357313118,0.518353899940871,0.539920430758349
"limma|DIANN||MLE|quantiles.robust_pauc001_B.A_HEqe777_DIA",0.684378933873181,0.706690382908043,0.503135348354334,0.563614063497925
"limma|DIANN||MLE|quantiles.robust_pauc001_C.B_HEqe777_DIA",0.710171316868772,0.722618385262336,0.523201126133993,0.570722698544146
"limma|DIANN||MLE|quantiles.robust_pauc001_B.A_HEqe408_DIA",0.693694669658177,0.590674655702282,0.604644637189955,0.626204715025454
"limma|DIANN||MLE|vsn_pauc001_B.A_HYEtims735_DIA",0.695493175225603,0.634819260323432,0.578893601813183,0.596311105366807
"limma|DIANN||MLE|vsn_pauc001_C.B_MYtims709_DIA",0.527657839438919,0.519575251956174,0.507662807662844,0.511353288713243
"limma|DIANN||MLE|vsn_pauc001_C.A_MYtims709_DIA",0.53318453477792,0.533111449644941,0.51880061615156,0.533975857284936
"limma|DIANN||MLE|vsn_pauc001_E.C_MYtims709_DIA",0.526101755198056,0.526357579990991,0.518404745004073,0.52507232882684
"limma|DIANN||MLE|vsn_pauc001_E.C_HEof_n600_DIA",0.54797869337402,0.560105946657874,0.499207971146354,0.512593142126603
"limma|DIANN||MLE|vsn_pauc001_G.F_HEof_n600_DIA",0.757608842728032,0.786642221475685,0.539275999309453,0.63564534215491
"limma|DIANN||MLE|vsn_pauc001_E.B_HEof_n600_DIA",0.999513973457507,0.99465370803258,0.866614875678299,0.944797105303677
"limma|DIANN||MLE|vsn_pauc001_E.A_HEof_w600_DIA",0.49748743718593,0.49748743718593,0.507426103839019,0.503978860869698
"limma|DIANN||MLE|vsn_pauc001_A.B_HEof_w600_DIA",0.536881140335246,0.538292187041251,0.501592308044783,0.503183343261393
"limma|DIANN||MLE|vsn_pauc001_F.C_HEof_w600_DIA",0.884034746512026,0.885487892009864,0.633181527359866,0.736015436860086
"limma|DIANN||MLE|vsn_pauc001_C.B_HYtims134_DIA",0.598633435163022,0.609214495892785,0.516221987019854,0.533132508706809
"limma|DIANN||MLE|vsn_pauc001_D.B_HYtims134_DIA",0.69911442375805,0.693140507415966,0.536807841525306,0.57766795410114
"limma|DIANN||MLE|vsn_pauc001_D.C_HYtims134_DIA",0.609197886225883,0.581217100797144,0.522484782174045,0.546663206903182
"limma|DIANN||MLE|vsn_pauc001_C.A_HEqe777_DIA",0.7175179932304,0.723111995038517,0.529635829961299,0.548914633340606
"limma|DIANN||MLE|vsn_pauc001_B.A_HEqe777_DIA",0.801492538566635,0.818740347325429,0.535938839088036,0.595325583754353
"limma|DIANN||MLE|vsn_pauc001_C.B_HEqe777_DIA",0.81249189455854,0.828528760040938,0.537189947224718,0.575500274144254
"limma|DIANN||MLE|vsn_pauc001_B.A_HEqe408_DIA",0.815714153277844,0.754656719645999,0.649988518418052,0.70916492538304
"limma|DIANN||MLE|lossf_pauc001_B.A_HYEtims735_DIA",0.700528084904454,0.651626263490309,0.585204819465888,0.602212193218697
"limma|DIANN||MLE|lossf_pauc001_C.B_MYtims709_DIA",0.502506403306781,0.500231152229769,0.500601997373311,0.501803632945922
"limma|DIANN||MLE|lossf_pauc001_C.A_MYtims709_DIA",0.504576376273082,0.502986981546359,0.50503683499099,0.509782231528547
"limma|DIANN||MLE|lossf_pauc001_E.C_MYtims709_DIA",0.508191077964015,0.509584304747415,0.507072309928177,0.508613456625328
"limma|DIANN||MLE|lossf_pauc001_E.C_HEof_n600_DIA",0.550600417749534,0.56422860200103,0.499207971146354,0.512593142126603
"limma|DIANN||MLE|lossf_pauc001_G.F_HEof_n600_DIA",0.759795962169249,0.796043821708356,0.540491065665685,0.641981402874789
"limma|DIANN||MLE|lossf_pauc001_E.B_HEof_n600_DIA",1,0.995139734575073,0.868801995119516,0.950386410542343
"limma|DIANN||MLE|lossf_pauc001_E.A_HEof_w600_DIA",0.49748743718593,0.49748743718593,0.507426103839019,0.503978860869698
"limma|DIANN||MLE|lossf_pauc001_A.B_HEof_w600_DIA",0.532541602388844,0.53802701450515,0.501592308044783,0.503183343261393
"limma|DIANN||MLE|lossf_pauc001_F.C_HEof_w600_DIA",0.882708883831518,0.880852676078807,0.633181527359866,0.732037848818561
"limma|DIANN||MLE|lossf_pauc001_C.B_HYtims134_DIA",0.589303756937846,0.609335829138926,0.51569540685939,0.531537806478838
"limma|DIANN||MLE|lossf_pauc001_D.B_HYtims134_DIA",0.68639193128989,0.698761647279748,0.539334870916247,0.577375471129958
"limma|DIANN||MLE|lossf_pauc001_D.C_HYtims134_DIA",0.608423064335278,0.586231636277785,0.526466861027419,0.549519243058367
"limma|DIANN||MLE|lossf_pauc001_C.A_HEqe777_DIA",0.735723727243155,0.749354915086815,0.531718075670502,0.552365310984864
"limma|DIANN||MLE|lossf_pauc001_B.A_HEqe777_DIA",0.842832175580327,0.848829098181445,0.536682241581733,0.59771711948512
"limma|DIANN||MLE|lossf_pauc001_C.B_HEqe777_DIA",0.842322572556611,0.852355791004269,0.538749834083687,0.580325734981413
"limma|DIANN||MLE|lossf_pauc001_B.A_HEqe408_DIA",0.779677787913437,0.716017374385059,0.639371775430729,0.684671976579134
"limma|DIANN||MLE|TIC_pauc001_B.A_HYEtims735_DIA",0.859473757623524,0.845811091406686,0.616885702998021,0.669418725166748
"limma|DIANN||MLE|TIC_pauc001_C.B_MYtims709_DIA",0.497610984231642,0.497502189133746,0.497595062227716,0.49763172414638
"limma|DIANN||MLE|TIC_pauc001_C.A_MYtims709_DIA",0.497858211996201,0.498071145704823,0.49942440985915,0.498796033820148
"limma|DIANN||MLE|TIC_pauc001_E.C_MYtims709_DIA",0.49748743718593,0.49748743718593,0.497648073718311,0.497561812239226
"limma|DIANN||MLE|TIC_pauc001_E.C_HEof_n600_DIA",0.541084018047526,0.528934858191818,0.502872611276749,0.506999177976365
"limma|DIANN||MLE|TIC_pauc001_G.F_HEof_n600_DIA",0.770507987165789,0.729172839203756,0.547557891593529,0.637083980720688
"limma|DIANN||MLE|TIC_pauc001_E.B_HEof_n600_DIA",0.999027946915015,0.993681654947595,0.877793486155631,0.939450813336257
"limma|DIANN||MLE|TIC_pauc001_E.A_HEof_w600_DIA",0.49748743718593,0.497495978861269,0.509528571981446,0.506365413694613
"limma|DIANN||MLE|TIC_pauc001_A.B_HEof_w600_DIA",0.518425460636516,0.49922406148389,0.501592308044783,0.49748743718593
"limma|DIANN||MLE|TIC_pauc001_F.C_HEof_w600_DIA",0.882316428478088,0.867201593920294,0.6049313068426,0.745031303087542
"limma|DIANN||MLE|TIC_pauc001_C.B_HYtims134_DIA",0.516872773075214,0.569394778626066,0.500179179074652,0.505938163457905
"limma|DIANN||MLE|TIC_pauc001_D.B_HYtims134_DIA",0.536640955982562,0.623252657813216,0.506319051990989,0.54342662372608
"limma|DIANN||MLE|TIC_pauc001_D.C_HYtims134_DIA",0.505287514073482,0.538924121018265,0.500196593034494,0.515008267224523
"limma|DIANN||MLE|TIC_pauc001_C.A_HEqe777_DIA",0.502824218679977,0.594718824982824,0.498536630572488,0.498924147253382
"limma|DIANN||MLE|TIC_pauc001_B.A_HEqe777_DIA",0.634549750298698,0.712435593601941,0.500971129554232,0.547391703968827
"limma|DIANN||MLE|TIC_pauc001_C.B_HEqe777_DIA",0.698426894843105,0.763474044796657,0.516153050246527,0.563296197703176
