"protein","contrast","chisq","pvalue","logFC","adj.pvalue","organism","label","TlogFC"
"26","sp|P0AEE5|MGLB_ECOLI","conditionB-conditionA",Inf,0,2.12444960095698,0,"ECOLI","1","2"
"27","sp|P0A707|IF3_ECOLI","conditionB-conditionA",Inf,0,-3.98521687555465,0,"ECOLI","1","2"
"28","sp|P0A6A8|ACP_ECOLI","conditionB-conditionA",Inf,0,-2.55159797739751,0,"ECOLI","1","2"
"29","sp|P0A6F5|CH60_ECOLI","conditionB-conditionA",Inf,0,-3.03423205188169,0,"ECOLI","1","2"
"30","sp|P0A955|ALKH_ECOLI","conditionB-conditionA",Inf,0,-2.46882072121964,0,"ECOLI","1","2"
"31","sp|P0A853|TNAA_ECOLI","conditionB-conditionA",Inf,0,-2.44340263852687,0,"ECOLI","1","2"
"32","sp|P0A862|TPX_ECOLI","conditionB-conditionA",Inf,0,-2.32979534102304,0,"ECOLI","1","2"
"33","sp|P0AE08|AHPC_ECOLI","conditionB-conditionA",Inf,0,-2.51580696934715,0,"ECOLI","1","2"
"34","sp|P0A9Y6|CSPC_ECOLI","conditionB-conditionA",Inf,0,-2.16248258960539,0,"ECOLI","1","2"
"35","sp|P07395|SYFB_ECOLI","conditionB-conditionA",Inf,0,-3.48458493963156,0,"ECOLI","1","2"
"36","sp|P0AG67|RS1_ECOLI","conditionB-conditionA",Inf,0,-2.66291098858404,0,"ECOLI","1","2"
"37","sp|P02359|RS7_ECOLI","conditionB-conditionA",Inf,0,-2.45713762089094,0,"ECOLI","1","2"
"38","sp|P0AA25|THIO_ECOLI","conditionB-conditionA",Inf,0,-2.52049480506295,0,"ECOLI","1","2"
"39","sp|P0ABH7|CISY_ECOLI","conditionB-conditionA",Inf,0,-2.32101466353171,0,"ECOLI","1","2"
"40","sp|P00509|AAT_ECOLI","conditionB-conditionA",Inf,0,-2.50629682566562,0,"ECOLI","1","2"
"41","sp|P00350|6PGD_ECOLI","conditionB-conditionA",Inf,0,-2.84700948400966,0,"ECOLI","1","2"
"42","sp|P0A6F9|CH10_ECOLI","conditionB-conditionA",Inf,0,-2.37045099893938,0,"ECOLI","1","2"
"43","sp|P0AGE9|SUCD_ECOLI","conditionB-conditionA",Inf,0,-2.6252131691274,0,"ECOLI","1","2"
"44","sp|P76558|MAO2_ECOLI","conditionB-conditionA",Inf,0,-2.55641556660098,0,"ECOLI","1","2"
"45","sp|P07149|FAS1_YEAST","conditionB-conditionA",219.282235295844,0,1.18533869792692,0,"YEAST","1","-1"
"46","sp|P0A7L0|RL1_ECOLI","conditionB-conditionA",Inf,0,-2.40330079522133,0,"ECOLI","1","2"
"47","sp|P0ACF0|DBHA_ECOLI","conditionB-conditionA",Inf,0,-2.44660007192184,0,"ECOLI","1","2"
"48","sp|P25694|CDC48_YEAST","conditionB-conditionA",216.859400705139,0,-0.916388271605548,0,"YEAST","1","-1"
"49","sp|P39923|NPR2_YEAST","conditionB-conditionA",107.756825943393,0,2.08772818084585,0,"YEAST","1","-1"
"50","sp|P39954|SAHH_YEAST","conditionB-conditionA",214.396836064814,0,0.965496720239368,0,"YEAST","1","-1"
"51","sp|P37012|PGM2_YEAST","conditionB-conditionA",213.574691545469,0,-0.938851836433123,0,"YEAST","1","-1"
"52","sp|P37647|KDGK_ECOLI","conditionB-conditionA",Inf,0,-2.47248611965776,0,"ECOLI","1","2"
"53","sp|P32454|APE2_YEAST","conditionB-conditionA",220.319422922447,0,1.02236700339848,0,"YEAST","1","-1"
"54","sp|P0A836|SUCC_ECOLI","conditionB-conditionA",Inf,0,-2.34683475928749,0,"ECOLI","1","2"
"55","sp|P38972|PUR4_YEAST","conditionB-conditionA",224.954650054874,0,1.19465142862349,0,"YEAST","1","-1"
"56","sp|P0AD61|KPYK1_ECOLI","conditionB-conditionA",Inf,0,-3.22314438749187,0,"ECOLI","1","2"
"57","sp|P00815|HIS2_YEAST","conditionB-conditionA",220.850946328604,0,0.962764065415055,0,"YEAST","1","-1"
"58","sp|P0AC38|ASPA_ECOLI","conditionB-conditionA",Inf,0,-2.56422489603104,0,"ECOLI","1","2"
"59","sp|P17255|VATA_YEAST","conditionB-conditionA",226.892671080087,0,-0.926179285384855,0,"YEAST","1","-1"
"60","sp|P32324|EF2_YEAST","conditionB-conditionA",209.030219561494,0,-0.919735283616205,0,"YEAST","1","-1"
"61","sp|P31116|DHOM_YEAST","conditionB-conditionA",213.780859173198,0,-0.988781277451025,0,"YEAST","1","-1"
"62","sp|P22515|UBA1_YEAST","conditionB-conditionA",219.872182640591,0,-0.969814053207184,0,"YEAST","1","-1"
"63","sp|P54115|ALDH6_YEAST","conditionB-conditionA",217.28087151411,0,-0.94975082004343,0,"YEAST","1","-1"
"64","sp|P38009|PUR92_YEAST","conditionB-conditionA",208.82901485073,0,-0.966476475105715,0,"YEAST","1","-1"
"65","sp|P09394|GLPQ_ECOLI","conditionB-conditionA",Inf,0,-2.93642218160339,0,"ECOLI","1","2"
"66","sp|P32582|CBS_YEAST","conditionB-conditionA",210.365127897616,0,-0.966876161459822,0,"YEAST","1","-1"
"67","sp|P16120|THRC_YEAST","conditionB-conditionA",205.892451325157,0,-0.98978207332647,0,"YEAST","1","-1"
"68","sp|P05030|PMA1_YEAST;sp|P19657|PMA2_YEAST","conditionB-conditionA",114.50576847598,0,-0.827681947750019,0,"YEAST","1","-1"
"69","sp|P46655|SYEC_YEAST","conditionB-conditionA",218.520576610852,0,0.936059405313948,0,"YEAST","1","-1"
"70","sp|P15992|HSP26_YEAST","conditionB-conditionA",211.879458820738,0,-0.984250239058767,0,"YEAST","1","-1"
"71","sp|P07244|PUR2_YEAST","conditionB-conditionA",208.964538161437,0,-0.897811329918667,0,"YEAST","1","-1"
"72","sp|P37291|GLYC_YEAST","conditionB-conditionA",212.713703792309,0,-1.00642704642164,0,"YEAST","1","-1"
"73","sp|Q03558|OYE2_YEAST;sp|P41816|OYE3_YEAST","conditionB-conditionA",115.297883522372,0,-0.891378730083389,0,"YEAST","1","-1"
"74","sp|P31373|CYS3_YEAST","conditionB-conditionA",185.062681136449,0,-0.896255140141495,0,"YEAST","1","-1"
"75","sp|P0AFG8|ODP1_ECOLI","conditionB-conditionA",Inf,0,-3.49583802789849,0,"ECOLI","1","2"
"76","sp|P0AFH8|OSMY_ECOLI","conditionB-conditionA",Inf,0,-2.68378128033937,0,"ECOLI","1","2"
"77","sp|P69783|PTGA_ECOLI","conditionB-conditionA",Inf,0,-2.40415577004064,0,"ECOLI","1","2"
"78","sp|P41940|MPG1_YEAST","conditionB-conditionA",212.012702706308,0,-0.977706870492916,0,"YEAST","1","-1"
"79","sp|P14126|RL3_YEAST","conditionB-conditionA",197.698020186737,0,-1.00695144610133,0,"YEAST","1","-1"
"80","sp|P0A972|CSPE_ECOLI","conditionB-conditionA",Inf,0,2.72599194298405,0,"ECOLI","1","2"
"81","sp|Q00955|ACAC_YEAST;sp|P32874|HFA1_YEAST","conditionB-conditionA",116.946458645945,0,1.10337777231498,0,"YEAST","1","-1"
"82","sp|P19882|HSP60_YEAST","conditionB-conditionA",212.60712519241,0,-0.974948591601649,0,"YEAST","1","-1"
"83","sp|P26637|SYLC_YEAST","conditionB-conditionA",195.533274472802,0,1.10549341042802,0,"YEAST","1","-1"
"84","sp|P0AG59|RS14_ECOLI","conditionB-conditionA",Inf,0,-2.12223923654532,0,"ECOLI","1","2"
"85","sp|P0A7W1|RS5_ECOLI","conditionB-conditionA",Inf,0,-3.70776901844877,0,"ECOLI","1","2"
"86","sp|P40185|MMF1_YEAST","conditionB-conditionA",200.223161922668,0,0.995926128578727,0,"YEAST","1","-1"
"87","sp|P21954|IDHP_YEAST;sp|P53982|IDHH_YEAST;sp|P41939|IDHC_YEAST","conditionB-conditionA",104.096424266142,0,-0.867120122992706,0,"YEAST","1","-1"
"88","sp|Q12447|PAA1_YEAST","conditionB-conditionA",176.678620274638,0,1.17099073208658,0,"YEAST","1","-1"
"89","sp|P16521|EF3A_YEAST","conditionB-conditionA",214.397922244195,0,-0.953458652785226,0,"YEAST","1","-1"
"90","sp|P19414|ACON_YEAST","conditionB-conditionA",209.146487543396,0,-0.960349886337596,0,"YEAST","1","-1"
"91","sp|P37902|GLTI_ECOLI","conditionB-conditionA",Inf,0,-3.50626441228056,0,"ECOLI","1","2"
"92","sp|P26784|RL16A_YEAST","conditionB-conditionA",199.182083010433,0,-0.975384695680326,0,"YEAST","1","-1"
"93","sp|P38088|SYG_YEAST","conditionB-conditionA",203.680812442657,0,1.06048257132245,0,"YEAST","1","-1"
"94","sp|P31539|HS104_YEAST","conditionB-conditionA",214.732514742611,0,-0.937696357739636,0,"YEAST","1","-1"
"95","sp|P02358|RS6_ECOLI","conditionB-conditionA",Inf,0,-2.81096780135646,0,"ECOLI","1","2"
"96","sp|P80210|PURA_YEAST","conditionB-conditionA",204.994877272515,0,0.933106124527626,0,"YEAST","1","-1"
"97","sp|P02829|HSP82_YEAST","conditionB-conditionA",190.438162340144,0,-0.978703690968519,0,"YEAST","1","-1"
"98","sp|P40075|SCS2_YEAST","conditionB-conditionA",190.263486741955,0,-0.877396021373553,0,"YEAST","1","-1"
"99","sp|P38968|SEC31_YEAST","conditionB-conditionA",202.127945929773,0,1.17896001004817,0,"YEAST","1","-1"
"100","sp|P32905|RSSA1_YEAST","conditionB-conditionA",202.027802793519,0,-0.945885979336957,0,"YEAST","1","-1"
"101","sp|P32599|FIMB_YEAST","conditionB-conditionA",198.427086445872,0,1.06444725563312,0,"YEAST","1","-1"
"102","sp|P15705|STI1_YEAST","conditionB-conditionA",202.852118346279,0,-0.871277595108385,0,"YEAST","1","-1"
"103","sp|P16861|PFKA1_YEAST","conditionB-conditionA",207.854217877484,0,1.01227423713725,0,"YEAST","1","-1"
"104","sp|P54839|ERG13_YEAST","conditionB-conditionA",177.32584960554,0,-0.841640214279341,0,"YEAST","1","-1"
"105","sp|P07284|SYSC_YEAST","conditionB-conditionA",192.372531358377,0,-0.99146708272475,0,"YEAST","1","-1"
"106","sp|P22147|XRN1_YEAST","conditionB-conditionA",190.335447441908,0,1.04756937097268,0,"YEAST","1","-1"
"107","sp|Q02725|VTC3_YEAST","conditionB-conditionA",197.847122713457,0,1.01434110370814,0,"YEAST","1","-1"
"108","sp|P52910|ACS2_YEAST","conditionB-conditionA",193.648350474469,0,1.21829848322696,0,"YEAST","1","-1"
"109","sp|P40069|IMB4_YEAST","conditionB-conditionA",173.486409415081,0,-0.842886328723797,0,"YEAST","1","-1"
"110","sp|P46367|ALDH4_YEAST","conditionB-conditionA",194.711416655936,0,-0.886049291116972,0,"YEAST","1","-1"
"111","sp|P0CX40|RS8B_YEAST;sp|P0CX39|RS8A_YEAST","conditionB-conditionA",108.236138939216,0,-0.871685957627623,0,"YEAST","1","-1"
"112","sp|Q00764|TPS1_YEAST","conditionB-conditionA",202.524946537117,0,0.968656104882545,0,"YEAST","1","-1"
"113","sp|P12709|G6PI_YEAST","conditionB-conditionA",197.542270564806,0,-0.962583598870534,0,"YEAST","1","-1"
"114","sp|P0A7D4|PURA_ECOLI","conditionB-conditionA",Inf,0,-3.06404206027511,0,"ECOLI","1","2"
"115","sp|P16140|VATB_YEAST","conditionB-conditionA",201.659525965621,0,-0.93643052607603,0,"YEAST","1","-1"
"116","sp|P28834|IDH1_YEAST","conditionB-conditionA",180.588424804882,0,-0.922000616659641,0,"YEAST","1","-1"
"117","sp|P00942|TPIS_YEAST","conditionB-conditionA",193.866624478549,0,-0.965298667721637,0,"YEAST","1","-1"
"118","sp|P0A7L3|RL20_ECOLI","conditionB-conditionA",Inf,0,-3.98255788749729,0,"ECOLI","1","2"
"119","sp|P0A7R1|RL9_ECOLI","conditionB-conditionA",Inf,0,-4.01643404200147,0,"ECOLI","1","2"
"120","sp|P0CX50|RL18B_YEAST;sp|P0CX49|RL18A_YEAST","conditionB-conditionA",103.423739182554,0,1.10526727808833,0,"YEAST","1","-1"
"121","sp|P05750|RS3_YEAST","conditionB-conditionA",207.227953050485,0,-0.917447397564626,0,"YEAST","1","-1"
"122","sp|P07806|SYV_YEAST","conditionB-conditionA",198.182440437059,0,1.03397653655982,0,"YEAST","1","-1"
"123","sp|P0DTT0|BIPA_ECOLI","conditionB-conditionA",Inf,0,-3.4958541496452,0,"ECOLI","1","2"
"124","sp|P22137|CLH_YEAST","conditionB-conditionA",202.184653655795,0,1.00617961457455,0,"YEAST","1","-1"
"125","sp|P0CS90|HSP77_YEAST;sp|P39987|HSP7E_YEAST","conditionB-conditionA",106.255994446448,0,0.842049720327058,0,"YEAST","1","-1"
"126","sp|P00360|G3P1_YEAST","conditionB-conditionA",180.949481515906,0,-0.846350191800894,0,"YEAST","1","-1"
"127","sp|P41277|GPP1_YEAST","conditionB-conditionA",196.852380794107,0,-0.964080499413946,0,"YEAST","1","-1"
"128","sp|P46990|RL17B_YEAST","conditionB-conditionA",184.218402448657,0,-0.939300264527702,0,"YEAST","1","-1"
"129","sp|P0A7R5|RS10_ECOLI","conditionB-conditionA",Inf,0,-2.39444629423002,0,"ECOLI","1","2"
"130","sp|P38934|BFR1_YEAST","conditionB-conditionA",201.533481964415,0,0.917566803145007,0,"YEAST","1","-1"
"131","sp|P40825|SYA_YEAST","conditionB-conditionA",201.528435163093,0,1.05270598340811,0,"YEAST","1","-1"
"132","sp|P40037|HMF1_YEAST","conditionB-conditionA",191.579001452866,0,-0.9655346973083,0,"YEAST","1","-1"
"133","sp|P49089|ASNS1_YEAST","conditionB-conditionA",179.938336057633,0,1.19139547169209,0,"YEAST","1","-1"
"134","sp|P22217|TRX1_YEAST","conditionB-conditionA",167.194276752427,0,0.929880125644416,0,"YEAST","1","-1"
"135","sp|P16474|BIP_YEAST","conditionB-conditionA",200.845570481747,0,-0.902709358308122,0,"YEAST","1","-1"
"136","sp|P15454|KGUA_YEAST","conditionB-conditionA",176.493326835908,0,-0.884699276625508,0,"YEAST","1","-1"
"137","sp|P00448|SODM_ECOLI","conditionB-conditionA",Inf,0,-2.63077649374283,0,"ECOLI","1","2"
"138","sp|P48164|RS7B_YEAST","conditionB-conditionA",184.263814489105,0,-0.91881672129611,0,"YEAST","1","-1"
"139","sp|P05694|METE_YEAST","conditionB-conditionA",192.231334850547,0,0.933802791078762,0,"YEAST","1","-1"
"140","sp|P25087|ERG6_YEAST","conditionB-conditionA",197.743936166318,0,-0.951327215573503,0,"YEAST","1","-1"
"141","sp|Q05506|SYRC_YEAST;sp|P38714|SYRM_YEAST","conditionB-conditionA",105.71480217282,0,1.04130875350744,0,"YEAST","1","-1"
"142","sp|P15624|SYFB_YEAST","conditionB-conditionA",196.283950552011,0,1.15517135153965,0,"YEAST","1","-1"
"143","sp|P19097|FAS2_YEAST","conditionB-conditionA",195.771293394823,0,1.10312052944688,0,"YEAST","1","-1"
"144","sp|P62707|GPMA_ECOLI","conditionB-conditionA",Inf,0,-2.90645636065889,0,"ECOLI","1","2"
"145","sp|P38720|6PGD1_YEAST","conditionB-conditionA",190.115690895356,0,-0.925159458744318,0,"YEAST","1","-1"
"146","sp|P32861|UGPA1_YEAST","conditionB-conditionA",194.048920633252,0,1.09312543899057,0,"YEAST","1","-1"
"147","sp|P0CX38|RS6B_YEAST;sp|P0CX37|RS6A_YEAST","conditionB-conditionA",104.26139090083,0,-0.835793205895545,0,"YEAST","1","-1"
"148","sp|P32471|EF1B_YEAST","conditionB-conditionA",187.35352441344,0,-1.0330470464756,0,"YEAST","1","-1"
"149","sp|P04840|VDAC1_YEAST","conditionB-conditionA",201.467508702203,0,-0.952886324781996,0,"YEAST","1","-1"
"150","sp|P0CX56|RS18B_YEAST;sp|P0CX55|RS18A_YEAST","conditionB-conditionA",105.272707448335,0,-0.882773208746244,0,"YEAST","1","-1"
"151","sp|P09551|ARGT_ECOLI","conditionB-conditionA",Inf,0,-3.38513576589903,0,"ECOLI","1","2"
"152","sp|P0AEM9|TCYJ_ECOLI","conditionB-conditionA",Inf,0,-2.22342468403841,0,"ECOLI","1","2"
"153","sp|P33302|PDR5_YEAST;sp|P51533|PDR10_YEAST","conditionB-conditionA",107.584905707123,0,1.01411209175084,0,"YEAST","1","-1"
"154","sp|P23254|TKT1_YEAST","conditionB-conditionA",200.67653067182,0,-0.955022950308468,0,"YEAST","1","-1"
"155","sp|P13663|DHAS_YEAST","conditionB-conditionA",189.615406444166,0,-0.926851829918952,0,"YEAST","1","-1"
"156","sp|Q00055|GPD1_YEAST","conditionB-conditionA",185.09327543117,0,-0.90536289947411,0,"YEAST","1","-1"
"157","sp|P15019|TAL1_YEAST","conditionB-conditionA",190.91256841594,0,1.04992106440328,0,"YEAST","1","-1"
"158","sp|P38788|SSZ1_YEAST","conditionB-conditionA",198.49458891081,0,0.99179104924713,0,"YEAST","1","-1"
"159","sp|Q05911|PUR8_YEAST","conditionB-conditionA",197.017761670126,0,1.00557491215897,0,"YEAST","1","-1"
"160","sp|P38711|RS27B_YEAST;sp|P35997|RS27A_YEAST","conditionB-conditionA",101.495602967742,0,-0.877962821898137,0,"YEAST","1","-1"
"161","sp|P50095|IMDH3_YEAST;sp|P38697|IMDH2_YEAST","conditionB-conditionA",107.233950837153,0,1.03250271936127,0,"YEAST","1","-1"
"162","sp|P0A7Z4|RPOA_ECOLI","conditionB-conditionA",Inf,0,-3.22922649663746,0,"ECOLI","1","2"
"163","sp|P05739|RL6B_YEAST","conditionB-conditionA",185.271272180682,0,-0.885093056687332,0,"YEAST","1","-1"
"164","sp|P39077|TCPG_YEAST","conditionB-conditionA",162.374896800805,0,0.838528694013469,0,"YEAST","1","-1"
"165","sp|P0CX26|RL43B_YEAST;sp|P0CX25|RL43A_YEAST","conditionB-conditionA",102.744300922771,0,-1.01021687237089,0,"YEAST","1","-1"
"166","sp|P0AFG6|ODO2_ECOLI","conditionB-conditionA",Inf,0,-2.47454421818892,0,"ECOLI","1","2"
"167","sp|P09938|RIR2_YEAST","conditionB-conditionA",177.328006497455,0,0.981002824557383,0,"YEAST","1","-1"
"168","sp|P38219|OLA1_YEAST","conditionB-conditionA",194.731604127129,0,1.06882421813257,0,"YEAST","1","-1"
"169","sp|Q04947|RTN1_YEAST","conditionB-conditionA",187.599282663874,0,-0.886244979498734,0,"YEAST","1","-1"
"170","sp|P06169|PDC1_YEAST;sp|P16467|PDC5_YEAST;sp|P26263|PDC6_YEAST;sp|Q07471|THI3_YEAST","conditionB-conditionA",99.4758968466037,0,-0.741472468575108,0,"YEAST","1","-1"
"171","sp|P34167|IF4B_YEAST","conditionB-conditionA",197.974473110612,0,1.03089668122,0,"YEAST","1","-1"
"172","sp|P14127|RS17B_YEAST;sp|P02407|RS17A_YEAST","conditionB-conditionA",102.4325530033,0,0.852326869807715,0,"YEAST","1","-1"
"173","sp|P0A7T7|RS18_ECOLI","conditionB-conditionA",Inf,0,-2.75256399653162,0,"ECOLI","1","2"
"174","sp|P15891|ABP1_YEAST","conditionB-conditionA",169.804034432172,0,-0.899490704631745,0,"YEAST","1","-1"
"175","sp|P21576|VPS1_YEAST","conditionB-conditionA",180.360443681858,0,0.996482342996664,0,"YEAST","1","-1"
"176","sp|P29311|BMH1_YEAST","conditionB-conditionA",195.006488407879,0,-0.932362797020286,0,"YEAST","1","-1"
"177","sp|P0CX58|YP12A_YEAST;sp|P0CX57|YA11A_YEAST;sp|O74302|YD13A_YEAST;sp|Q12470|YN12A_YEAST;sp|Q04706|YM11A_YEAST;sp|P47099|YJ12A_YEAST","conditionB-conditionA",101.978761296715,0,-0.899029210004993,0,"YEAST","1","-1"
"178","sp|P39676|FHP_YEAST","conditionB-conditionA",184.520456482423,0,-0.925898553764412,0,"YEAST","1","-1"
"179","sp|P07259|PYR1_YEAST","conditionB-conditionA",188.69922427435,0,0.906291926280126,0,"YEAST","1","-1"
"180","sp|P38249|EIF3A_YEAST","conditionB-conditionA",197.261079457768,0,-0.894718237661625,0,"YEAST","1","-1"
"181","sp|Q12213|RL7B_YEAST;sp|P05737|RL7A_YEAST","conditionB-conditionA",104.420770563978,0,0.947730403050976,0,"YEAST","1","-1"
"182","sp|P49723|RIR4_YEAST","conditionB-conditionA",185.246636917329,0,-0.919741328878132,0,"YEAST","1","-1"
"183","sp|Q04409|EMI2_YEAST","conditionB-conditionA",191.076870056804,0,1.07576719113098,0,"YEAST","1","-1"
"184","sp|P06738|PHSG_YEAST","conditionB-conditionA",187.571515384412,0,0.93010116052475,0,"YEAST","1","-1"
"185","sp|P0CX24|RL20B_YEAST;sp|P0CX23|RL20A_YEAST","conditionB-conditionA",102.768274791476,0,-0.883480230543352,0,"YEAST","1","-1"
"186","sp|P33331|NTF2_YEAST","conditionB-conditionA",194.890401412227,0,-0.884062825334325,0,"YEAST","1","-1"
"187","sp|P36008|EF1G2_YEAST","conditionB-conditionA",194.786272101725,0,-1.03112300169012,0,"YEAST","1","-1"
"188","sp|P07170|KAD2_YEAST","conditionB-conditionA",197.271042543615,0,0.979522052146059,0,"YEAST","1","-1"
"189","sp|P48589|RS12_YEAST","conditionB-conditionA",182.457577692583,0,-1.00031268206281,0,"YEAST","1","-1"
"190","sp|P11484|SSB1_YEAST","conditionB-conditionA",188.712120348182,0,-0.9301750742151,0,"YEAST","1","-1"
"191","sp|P60624|RL24_ECOLI","conditionB-conditionA",Inf,0,-2.70938626941706,0,"ECOLI","1","2"
"192","sp|P0A825|GLYA_ECOLI","conditionB-conditionA",Inf,0,-2.58245837517724,0,"ECOLI","1","2"
"193","sp|P0A7X3|RS9_ECOLI","conditionB-conditionA",Inf,0,-2.43455996049379,0,"ECOLI","1","2"
"194","sp|Q12690|RL13A_YEAST;sp|P40212|RL13B_YEAST","conditionB-conditionA",101.311766630384,0,-0.862560240198928,0,"YEAST","1","-1"
"195","sp|P63224|GMHA_ECOLI","conditionB-conditionA",Inf,0,-2.83681963449599,0,"ECOLI","1","2"
"196","sp|P11412|G6PD_YEAST","conditionB-conditionA",184.716572763528,0,1.14327000149468,0,"YEAST","1","-1"
"197","sp|P0AEQ3|GLNH_ECOLI","conditionB-conditionA",Inf,0,2.62025364469847,0,"ECOLI","1","2"
"198","sp|P46672|ARC1_YEAST","conditionB-conditionA",193.881429999777,0,1.00400147778168,0,"YEAST","1","-1"
"199","sp|P35719|MRP8_YEAST","conditionB-conditionA",171.965296139453,0,-0.863637168004342,0,"YEAST","1","-1"
"200","sp|P23180|AIM17_YEAST","conditionB-conditionA",184.40658562921,0,0.885082237205175,0,"YEAST","1","-1"
"201","sp|P14832|CYPH_YEAST","conditionB-conditionA",156.865969193526,0,-0.894516667508075,0,"YEAST","1","-1"
"202","sp|P38715|GRE3_YEAST","conditionB-conditionA",179.875768219398,0,0.981090664246523,0,"YEAST","1","-1"
"203","sp|P38910|CH10_YEAST","conditionB-conditionA",190.084252030001,0,0.917462230167509,0,"YEAST","1","-1"
"204","sp|P32263|P5CR_YEAST","conditionB-conditionA",190.523018114596,0,-0.893855334444893,0,"YEAST","1","-1"
"205","sp|P04806|HXKA_YEAST","conditionB-conditionA",190.054125345405,0,-0.934420876607987,0,"YEAST","1","-1"
"206","sp|P32481|IF2G_YEAST","conditionB-conditionA",198.384108089273,0,1.02842512302103,0,"YEAST","1","-1"
"207","sp|P27248|GCST_ECOLI","conditionB-conditionA",Inf,0,-3.40961106587466,0,"ECOLI","1","2"
"208","sp|P0CX52|RS16B_YEAST;sp|P0CX51|RS16A_YEAST","conditionB-conditionA",103.341550498743,0,0.943502818840891,0,"YEAST","1","-1"
"209","sp|P27550|ACSA_ECOLI","conditionB-conditionA",Inf,0,-2.92335358168265,0,"ECOLI","1","2"
"210","sp|P0A7V3|RS3_ECOLI","conditionB-conditionA",Inf,0,-2.77178428467832,0,"ECOLI","1","2"
"211","sp|P32589|HSP7F_YEAST","conditionB-conditionA",179.856635543519,0,1.00229446580412,0,"YEAST","1","-1"
"212","sp|Q3E754|RS21B_YEAST","conditionB-conditionA",171.777875653139,0,-0.945084937748152,0,"YEAST","1","-1"
"213","sp|P09436|SYIC_YEAST","conditionB-conditionA",179.493071486829,0,0.933375735689769,0,"YEAST","1","-1"
"214","sp|P0A7V8|RS4_ECOLI","conditionB-conditionA",Inf,0,-2.7707368468214,0,"ECOLI","1","2"
"215","sp|P54783|ALO_YEAST","conditionB-conditionA",175.911590673544,0,1.00990038998454,0,"YEAST","1","-1"
"216","sp|P27472|GYS2_YEAST","conditionB-conditionA",173.716668580422,0,0.932489022145639,0,"YEAST","1","-1"
"217","sp|Q07551|KAR_YEAST","conditionB-conditionA",193.612288499473,0,1.0444363831099,0,"YEAST","1","-1"
