"Protein"	"Organism"	"DEP"
"sp|Q15057|ACAP2_HUMAN"	"HUMAN"	"0"
"sp|Q9H0D6|XRN2_HUMAN"	"HUMAN"	"0"
"sp|O75643|U520_HUMAN"	"HUMAN"	"0"
"sp|Q99707|METH_HUMAN"	"HUMAN"	"0"
"sp|P11172|UMPS_HUMAN"	"HUMAN"	"0"
"sp|Q9UIF9|BAZ2A_HUMAN"	"HUMAN"	"0"
"sp|P41227|NAA10_HUMAN"	"HUMAN"	"0"
"sp|Q96MW1|CCD43_HUMAN"	"HUMAN"	"0"
"sp|Q9C0C9|UBE2O_HUMAN"	"HUMAN"	"0"
"sp|Q13813|SPTN1_HUMAN"	"HUMAN"	"0"
"sp|Q92616|GCN1_HUMAN"	"HUMAN"	"0"
"sp|P47736|RPGP1_HUMAN"	"HUMAN"	"0"
"sp|Q9H8H0|NOL11_HUMAN"	"HUMAN"	"0"
"sp|Q9Y613|FHOD1_HUMAN"	"HUMAN"	"0"
"sp|P07814|SYEP_HUMAN"	"HUMAN"	"0"
"sp|Q14004|CDK13_HUMAN"	"HUMAN"	"0"
"sp|Q9NX02|NALP2_HUMAN"	"HUMAN"	"0"
"sp|Q14980|NUMA1_HUMAN"	"HUMAN"	"0"
"sp|Q9P287|BCCIP_HUMAN"	"HUMAN"	"0"
"sp|Q8WVV9|HNRLL_HUMAN"	"HUMAN"	"0"
"sp|O95602|RPA1_HUMAN"	"HUMAN"	"0"
"sp|P78316|NOP14_HUMAN"	"HUMAN"	"0"
"sp|O00139|KIF2A_HUMAN"	"HUMAN"	"0"
"sp|P49327|FAS_HUMAN"	"HUMAN"	"0"
"sp|Q9H773|DCTP1_HUMAN"	"HUMAN"	"0"
"sp|P62851|RS25_HUMAN"	"HUMAN"	"0"
"sp|O60287|NPA1P_HUMAN"	"HUMAN"	"0"
"sp|Q96MT8|CEP63_HUMAN"	"HUMAN"	"0"
"sp|O43524|FOXO3_HUMAN"	"HUMAN"	"0"
"sp|Q9UNQ2|DIM1_HUMAN"	"HUMAN"	"0"
"sp|P78527|PRKDC_HUMAN"	"HUMAN"	"0"
"sp|O95831|AIFM1_HUMAN"	"HUMAN"	"0"
"sp|Q04637|IF4G1_HUMAN"	"HUMAN"	"0"
"sp|O43432|IF4G3_HUMAN"	"HUMAN"	"0"
"sp|Q13362|2A5G_HUMAN"	"HUMAN"	"0"
"sp|Q9UIA9|XPO7_HUMAN"	"HUMAN"	"0"
"sp|O95396|MOCS3_HUMAN"	"HUMAN"	"0"
"sp|Q6Y7W6|GGYF2_HUMAN"	"HUMAN"	"0"
"sp|Q8NB78|KDM1B_HUMAN"	"HUMAN"	"0"
"sp|P55084|ECHB_HUMAN"	"HUMAN"	"0"
"sp|P15336|ATF2_HUMAN"	"HUMAN"	"0"
"sp|Q9H6S0|YTDC2_HUMAN"	"HUMAN"	"0"
"sp|Q9BUF5|TBB6_HUMAN"	"HUMAN"	"0"
"sp|Q96L73|NSD1_HUMAN"	"HUMAN"	"0"
"sp|P54886|P5CS_HUMAN"	"HUMAN"	"0"
"sp|Q16891|MIC60_HUMAN"	"HUMAN"	"0"
"sp|Q8IZ69|TRM2A_HUMAN"	"HUMAN"	"0"
"sp|P63010|AP2B1_HUMAN"	"HUMAN"	"0"
"sp|Q9BTW9|TBCD_HUMAN"	"HUMAN"	"0"
"sp|Q8NE71|ABCF1_HUMAN"	"HUMAN"	"0"
"sp|P42765|THIM_HUMAN"	"HUMAN"	"0"
"sp|Q86V48|LUZP1_HUMAN"	"HUMAN"	"0"
"sp|P25787|PSA2_HUMAN"	"HUMAN"	"0"
"sp|Q9P2N5|RBM27_HUMAN"	"HUMAN"	"0"
"sp|P39880|CUX1_HUMAN"	"HUMAN"	"0"
"sp|Q07864|DPOE1_HUMAN"	"HUMAN"	"0"
"sp|Q5VZL5|ZMYM4_HUMAN"	"HUMAN"	"0"
"sp|Q9Y4L1|HYOU1_HUMAN"	"HUMAN"	"0"
"sp|Q9NRY2|SOSSC_HUMAN"	"HUMAN"	"0"
"sp|Q9Y6E0|STK24_HUMAN"	"HUMAN"	"0"
"sp|Q8ND04|SMG8_HUMAN"	"HUMAN"	"0"
"sp|Q9UBP6|TRMB_HUMAN"	"HUMAN"	"0"
"sp|Q86Y37|CACL1_HUMAN"	"HUMAN"	"0"
"sp|Q9NXG2|THUM1_HUMAN"	"HUMAN"	"0"
"sp|Q9UKV3|ACINU_HUMAN"	"HUMAN"	"0"
"sp|Q9UHJ6|SHPK_HUMAN"	"HUMAN"	"0"
"sp|P31146|COR1A_HUMAN"	"HUMAN"	"0"
"sp|Q96TA1|NIBA2_HUMAN"	"HUMAN"	"0"
"sp|Q96JP5|ZFP91_HUMAN"	"HUMAN"	"0"
"sp|Q96BH1|RNF25_HUMAN"	"HUMAN"	"0"
"sp|Q15233|NONO_HUMAN"	"HUMAN"	"0"
"sp|P35658|NU214_HUMAN"	"HUMAN"	"0"
"sp|Q71SY5|MED25_HUMAN"	"HUMAN"	"0"
"sp|Q7L2J0|MEPCE_HUMAN"	"HUMAN"	"0"
"sp|Q9H7N4|SFR19_HUMAN"	"HUMAN"	"0"
"sp|Q5T4S7|UBR4_HUMAN"	"HUMAN"	"0"
"sp|Q9H334|FOXP1_HUMAN"	"HUMAN"	"0"
"sp|Q9Y6H1|CHCH2_HUMAN"	"HUMAN"	"0"
"sp|Q9BRP8|PYM1_HUMAN"	"HUMAN"	"0"
"sp|O60331|PI51C_HUMAN"	"HUMAN"	"0"
"sp|Q9BUL5|PHF23_HUMAN"	"HUMAN"	"0"
"sp|P11586|C1TC_HUMAN"	"HUMAN"	"0"
"sp|P37837|TALDO_HUMAN"	"HUMAN"	"0"
"sp|P06132|DCUP_HUMAN"	"HUMAN"	"0"
"sp|Q9BTC0|DIDO1_HUMAN"	"HUMAN"	"0"
"sp|O94906|PRP6_HUMAN"	"HUMAN"	"0"
"sp|P62995|TRA2B_HUMAN"	"HUMAN"	"0"
"sp|Q8WY91|THAP4_HUMAN"	"HUMAN"	"0"
"sp|P04075|ALDOA_HUMAN"	"HUMAN"	"0"
"sp|P35520|CBS_HUMAN"	"HUMAN"	"0"
"sp|Q99543|DNJC2_HUMAN"	"HUMAN"	"0"
"sp|Q13952|NFYC_HUMAN"	"HUMAN"	"0"
"sp|P19367|HXK1_HUMAN"	"HUMAN"	"0"
"sp|Q9NZL4|HPBP1_HUMAN"	"HUMAN"	"0"
"sp|Q96D71|REPS1_HUMAN"	"HUMAN"	"0"
"sp|Q96B54|ZN428_HUMAN"	"HUMAN"	"0"
"sp|Q9NZ71|RTEL1_HUMAN"	"HUMAN"	"0"
"sp|Q13233|M3K1_HUMAN"	"HUMAN"	"0"
"sp|Q8TDY2|RBCC1_HUMAN"	"HUMAN"	"0"
"sp|P49750|YLPM1_HUMAN"	"HUMAN"	"0"
"sp|P30622|CLIP1_HUMAN"	"HUMAN"	"0"
"sp|O94964|SOGA1_HUMAN"	"HUMAN"	"0"
"sp|Q8IVM0|CCD50_HUMAN"	"HUMAN"	"0"
"sp|Q6NXR4|TTI2_HUMAN"	"HUMAN"	"0"
"sp|Q9NSI6|BRWD1_HUMAN"	"HUMAN"	"0"
"sp|Q96EA4|SPDLY_HUMAN"	"HUMAN"	"0"
"sp|O00116|ADAS_HUMAN"	"HUMAN"	"0"
"sp|O75367|H2AY_HUMAN"	"HUMAN"	"0"
"sp|O00154|BACH_HUMAN"	"HUMAN"	"0"
"sp|Q9UKM9|RALY_HUMAN"	"HUMAN"	"0"
"sp|Q96JM3|CHAP1_HUMAN"	"HUMAN"	"0"
"sp|Q2M3G4|SHRM1_HUMAN"	"HUMAN"	"0"
"sp|P09525|ANXA4_HUMAN"	"HUMAN"	"0"
"sp|P23588|IF4B_HUMAN"	"HUMAN"	"0"
"sp|O96007|MOC2B_HUMAN"	"HUMAN"	"0"
"sp|P11182|ODB2_HUMAN"	"HUMAN"	"0"
"sp|O14521|DHSD_HUMAN"	"HUMAN"	"0"
"sp|Q9NSK0|KLC4_HUMAN"	"HUMAN"	"0"
"sp|Q9UHL4|DPP2_HUMAN"	"HUMAN"	"0"
"sp|P51948|MAT1_HUMAN"	"HUMAN"	"0"
"sp|Q5T5U3|RHG21_HUMAN"	"HUMAN"	"0"
"sp|O95819|M4K4_HUMAN"	"HUMAN"	"0"
"sp|Q92538|GBF1_HUMAN"	"HUMAN"	"0"
"sp|Q9BYI3|HYCCI_HUMAN"	"HUMAN"	"0"
"sp|O95071|UBR5_HUMAN"	"HUMAN"	"0"
"sp|Q9NRF9|DPOE3_HUMAN"	"HUMAN"	"0"
"sp|Q15058|KIF14_HUMAN"	"HUMAN"	"0"
"sp|O60885|BRD4_HUMAN"	"HUMAN"	"0"
"sp|Q9UPN4|CP131_HUMAN"	"HUMAN"	"0"
"sp|Q9H3U1|UN45A_HUMAN"	"HUMAN"	"0"
"sp|Q8N9M1|CS047_HUMAN"	"HUMAN"	"0"
"sp|Q9HCL2|GPAT1_HUMAN"	"HUMAN"	"0"
"sp|P55263|ADK_HUMAN"	"HUMAN"	"0"
"sp|Q9HCC0|MCCB_HUMAN"	"HUMAN"	"0"
"sp|Q53GS7|GLE1_HUMAN"	"HUMAN"	"0"
"sp|P31323|KAP3_HUMAN"	"HUMAN"	"0"
"sp|P53365|ARFP2_HUMAN"	"HUMAN"	"0"
"sp|Q13895|BYST_HUMAN"	"HUMAN"	"0"
"sp|Q8N9Z2|CC71L_HUMAN"	"HUMAN"	"0"
"sp|Q9ULM3|YETS2_HUMAN"	"HUMAN"	"0"
"sp|P80303|NUCB2_HUMAN"	"HUMAN"	"0"
"sp|Q14204|DYHC1_HUMAN"	"HUMAN"	"0"
"sp|Q6IE81|JADE1_HUMAN"	"HUMAN"	"0"
"sp|P35612|ADDB_HUMAN"	"HUMAN"	"0"
"sp|Q9BQ39|DDX50_HUMAN"	"HUMAN"	"0"
"sp|Q5UIP0|RIF1_HUMAN"	"HUMAN"	"0"
"sp|P22314|UBA1_HUMAN"	"HUMAN"	"0"
"sp|P11766|ADHX_HUMAN"	"HUMAN"	"0"
"sp|P13804|ETFA_HUMAN"	"HUMAN"	"0"
"sp|Q92599|SEPT8_HUMAN"	"HUMAN"	"0"
"sp|Q8TBN0|R3GEF_HUMAN"	"HUMAN"	"0"
"sp|Q5VTR2|BRE1A_HUMAN"	"HUMAN"	"0"
"sp|P10809|CH60_HUMAN"	"HUMAN"	"0"
"sp|Q99460|PSMD1_HUMAN"	"HUMAN"	"0"
"sp|Q01844|EWS_HUMAN"	"HUMAN"	"0"
"sp|P02549|SPTA1_HUMAN"	"HUMAN"	"0"
"sp|Q29RF7|PDS5A_HUMAN"	"HUMAN"	"0"
"sp|Q8N2Z9|CENPS_HUMAN"	"HUMAN"	"0"
"sp|Q9BZE4|GTPB4_HUMAN"	"HUMAN"	"0"
"sp|Q96GX9|MTNB_HUMAN"	"HUMAN"	"0"
"sp|Q6P2Q9|PRP8_HUMAN"	"HUMAN"	"0"
"sp|Q7L8L6|FAKD5_HUMAN"	"HUMAN"	"0"
"sp|P06733|ENOA_HUMAN"	"HUMAN"	"0"
"sp|Q9UMY1|NOL7_HUMAN"	"HUMAN"	"0"
"sp|Q86TA1|MOB3B_HUMAN"	"HUMAN"	"0"
"sp|P02100|HBE_HUMAN"	"HUMAN"	"0"
"sp|Q92785|REQU_HUMAN"	"HUMAN"	"0"
"sp|P35611|ADDA_HUMAN"	"HUMAN"	"0"
"sp|O60294|TYW4_HUMAN"	"HUMAN"	"0"
"sp|P11310|ACADM_HUMAN"	"HUMAN"	"0"
"sp|Q15311|RBP1_HUMAN"	"HUMAN"	"0"
"sp|P02545|LMNA_HUMAN"	"HUMAN"	"0"
"sp|P05141|ADT2_HUMAN"	"HUMAN"	"0"
"sp|P12236|ADT3_HUMAN"	"HUMAN"	"0"
"sp|O00186|STXB3_HUMAN"	"HUMAN"	"0"
"sp|Q14839|CHD4_HUMAN"	"HUMAN"	"0"
"sp|P04083|ANXA1_HUMAN"	"HUMAN"	"0"
"sp|Q8N163|CCAR2_HUMAN"	"HUMAN"	"0"
"sp|P54136|SYRC_HUMAN"	"HUMAN"	"0"
"sp|P30419|NMT1_HUMAN"	"HUMAN"	"0"
"sp|Q8NBJ5|GT251_HUMAN"	"HUMAN"	"0"
"sp|O95155|UBE4B_HUMAN"	"HUMAN"	"0"
"sp|P62873|GBB1_HUMAN"	"HUMAN"	"0"
"sp|Q8TF05|PP4R1_HUMAN"	"HUMAN"	"0"
"sp|Q96QK1|VPS35_HUMAN"	"HUMAN"	"0"
"sp|P00558|PGK1_HUMAN"	"HUMAN"	"0"
"sp|Q9H6S1|AZI2_HUMAN"	"HUMAN"	"0"
"sp|Q9UJV9|DDX41_HUMAN"	"HUMAN"	"0"
"sp|Q96BR5|COA7_HUMAN"	"HUMAN"	"0"
"sp|A0FGR8|ESYT2_HUMAN"	"HUMAN"	"0"
"sp|P42575|CASP2_HUMAN"	"HUMAN"	"0"
"sp|Q96T76|MMS19_HUMAN"	"HUMAN"	"0"
"sp|P22415|USF1_HUMAN"	"HUMAN"	"0"
"sp|Q9H939|PPIP2_HUMAN"	"HUMAN"	"0"
"sp|Q8IWY9|CDAN1_HUMAN"	"HUMAN"	"0"
"sp|Q13422|IKZF1_HUMAN"	"HUMAN"	"0"
"sp|Q6PD62|CTR9_HUMAN"	"HUMAN"	"0"
"sp|Q9NR09|BIRC6_HUMAN"	"HUMAN"	"0"
"sp|Q9Y5J1|UTP18_HUMAN"	"HUMAN"	"0"
"sp|O75448|MED24_HUMAN"	"HUMAN"	"0"
"sp|O14686|KMT2D_HUMAN"	"HUMAN"	"0"
"sp|P62879|GBB2_HUMAN"	"HUMAN"	"0"
