"Protein"	"Organism"	"DEP"
"sp|O15270|SPTC2_HUMAN"	"HUMAN"	"0"
"sp|O15294|OGT1_HUMAN"	"HUMAN"	"0"
"sp|O15305|PMM2_HUMAN"	"HUMAN"	"0"
"sp|O15347|HMGB3_HUMAN"	"HUMAN"	"0"
"sp|O15355|PPM1G_HUMAN"	"HUMAN"	"0"
"sp|O15357|SHIP2_HUMAN"	"HUMAN"	"0"
"sp|O15371|EIF3D_HUMAN"	"HUMAN"	"0"
"sp|O15372|EIF3H_HUMAN"	"HUMAN"	"0"
"sp|O15382|BCAT2_HUMAN"	"HUMAN"	"0"
"sp|O15397|IPO8_HUMAN"	"HUMAN"	"0"
"sp|O15417|TNC18_HUMAN"	"HUMAN"	"0"
"sp|O15427|MOT4_HUMAN"	"HUMAN"	"0"
"sp|O15446|RPA34_HUMAN"	"HUMAN"	"0"
"sp|O15498|YKT6_HUMAN"	"HUMAN"	"0"
"sp|O15511|ARPC5_HUMAN"	"HUMAN"	"0"
"sp|O43143|DHX15_HUMAN"	"HUMAN"	"0"
"sp|O43148|MCES_HUMAN"	"HUMAN"	"0"
"sp|O43159|RRP8_HUMAN"	"HUMAN"	"0"
"sp|O43169|CYB5B_HUMAN"	"HUMAN"	"0"
"sp|O43172|PRP4_HUMAN"	"HUMAN"	"0"
"sp|O43175|SERA_HUMAN"	"HUMAN"	"0"
"sp|O43181|NDUS4_HUMAN"	"HUMAN"	"0"
"sp|O43237|DC1L2_HUMAN"	"HUMAN"	"0"
"sp|O43242|PSMD3_HUMAN"	"HUMAN"	"0"
"sp|O43286|B4GT5_HUMAN"	"HUMAN"	"0"
"sp|O43290|SNUT1_HUMAN"	"HUMAN"	"0"
"sp|O43324|MCA3_HUMAN"	"HUMAN"	"0"
"sp|O43390|HNRPR_HUMAN"	"HUMAN"	"0"
"sp|O43395|PRPF3_HUMAN"	"HUMAN"	"0"
"sp|O43396|TXNL1_HUMAN"	"HUMAN"	"0"
"sp|O43399|TPD54_HUMAN"	"HUMAN"	"0"
"sp|O43402|EMC8_HUMAN"	"HUMAN"	"0"
"sp|O43414|ERI3_HUMAN"	"HUMAN"	"0"
"sp|O43447|PPIH_HUMAN"	"HUMAN"	"0"
"sp|O43488|ARK72_HUMAN;sp|Q8NHP1|ARK74_HUMAN"	"HUMAN"	"0"
"sp|O43491|E41L2_HUMAN"	"HUMAN"	"0"
"sp|O43493|TGON2_HUMAN"	"HUMAN"	"0"
"sp|O43504|LTOR5_HUMAN"	"HUMAN"	"0"
"sp|O43583|DENR_HUMAN"	"HUMAN"	"0"
"sp|O43592|XPOT_HUMAN"	"HUMAN"	"0"
"sp|O43598|DNPH1_HUMAN"	"HUMAN"	"0"
"sp|O43615|TIM44_HUMAN"	"HUMAN"	"0"
"sp|O43653|PSCA_HUMAN"	"HUMAN"	"0"
"sp|O43660|PLRG1_HUMAN"	"HUMAN"	"0"
"sp|O43670|ZN207_HUMAN"	"HUMAN"	"0"
"sp|O43678|NDUA2_HUMAN"	"HUMAN"	"0"
"sp|O43684|BUB3_HUMAN"	"HUMAN"	"0"
"sp|O43707|ACTN4_HUMAN;sp|Q08043|ACTN3_HUMAN"	"HUMAN"	"0"
"sp|O43719|HTSF1_HUMAN"	"HUMAN"	"0"
"sp|O43747|AP1G1_HUMAN"	"HUMAN"	"0"
"sp|O43765|SGTA_HUMAN"	"HUMAN"	"0"
"sp|O43768|ENSA_HUMAN"	"HUMAN"	"0"
"sp|O43776|SYNC_HUMAN"	"HUMAN"	"0"
"sp|O43809|CPSF5_HUMAN"	"HUMAN"	"0"
"sp|O43813|LANC1_HUMAN"	"HUMAN"	"0"
"sp|O43823|AKAP8_HUMAN"	"HUMAN"	"0"
"sp|O43837|IDH3B_HUMAN"	"HUMAN"	"0"
"sp|O43847|NRDC_HUMAN"	"HUMAN"	"0"
"sp|O43852|CALU_HUMAN"	"HUMAN"	"0"
"sp|O43865|SAHH2_HUMAN;sp|Q96HN2|SAHH3_HUMAN"	"HUMAN"	"0"
"sp|O43920|NDUS5_HUMAN"	"HUMAN"	"0"
"sp|O60216|RAD21_HUMAN"	"HUMAN"	"0"
"sp|O60220|TIM8A_HUMAN"	"HUMAN"	"0"
"sp|O60231|DHX16_HUMAN"	"HUMAN"	"0"
"sp|O60232|ZNRD2_HUMAN"	"HUMAN"	"0"
"sp|Q14558|KPRA_HUMAN;sp|O60256|KPRB_HUMAN"	"HUMAN"	"0"
"sp|O60264|SMCA5_HUMAN;sp|P28370|SMCA1_HUMAN"	"HUMAN"	"0"
"sp|O60313|OPA1_HUMAN"	"HUMAN"	"0"
"sp|O60427|FADS1_HUMAN"	"HUMAN"	"0"
"sp|O60488|ACSL4_HUMAN"	"HUMAN"	"0"
"sp|O60493|SNX3_HUMAN"	"HUMAN"	"0"
"sp|O60502|OGA_HUMAN"	"HUMAN"	"0"
"sp|O60506|HNRPQ_HUMAN"	"HUMAN"	"0"
"sp|O60547|GMDS_HUMAN"	"HUMAN"	"0"
"sp|O60568|PLOD3_HUMAN"	"HUMAN"	"0"
"sp|O60610|DIAP1_HUMAN"	"HUMAN"	"0"
"sp|O60613|SEP15_HUMAN"	"HUMAN"	"0"
"sp|O60664|PLIN3_HUMAN"	"HUMAN"	"0"
"sp|O60678|ANM3_HUMAN"	"HUMAN"	"0"
"sp|O60684|IMA7_HUMAN;sp|O15131|IMA6_HUMAN"	"HUMAN"	"0"
"sp|O60701|UGDH_HUMAN"	"HUMAN"	"0"
"sp|O60716|CTND1_HUMAN"	"HUMAN"	"0"
"sp|P41567|EIF1_HUMAN;sp|O60739|EIF1B_HUMAN"	"HUMAN"	"0"
"sp|O60749|SNX2_HUMAN"	"HUMAN"	"0"
"sp|O60762|DPM1_HUMAN"	"HUMAN"	"0"
"sp|O60763|USO1_HUMAN"	"HUMAN"	"0"
"sp|Q99880|H2B1L_HUMAN;sp|Q99879|H2B1M_HUMAN;sp|Q99877|H2B1N_HUMAN;sp|Q93079|H2B1H_HUMAN;sp|Q5QNW6|H2B2F_HUMAN;sp|P62807|H2B1C_HUMAN;sp|P58876|H2B1D_HUMAN;sp|P57053|H2BFS_HUMAN;sp|O60814|H2B1K_HUMAN;sp|Q96A08|H2B1A_HUMAN;sp|A0A2R8Y619|H2BK1_HUMAN"	"HUMAN"	"0"
"sp|O60832|DKC1_HUMAN"	"HUMAN"	"0"
"sp|O60841|IF2P_HUMAN"	"HUMAN"	"0"
"sp|O60869|EDF1_HUMAN"	"HUMAN"	"0"
"sp|O60884|DNJA2_HUMAN"	"HUMAN"	"0"
"sp|O60888|CUTA_HUMAN"	"HUMAN"	"0"
"sp|O60907|TBL1X_HUMAN;sp|Q9BQ87|TBL1Y_HUMAN"	"HUMAN"	"0"
"sp|O60925|PFD1_HUMAN"	"HUMAN"	"0"
"sp|O75027|ABCB7_HUMAN"	"HUMAN"	"0"
"sp|O75083|WDR1_HUMAN"	"HUMAN"	"0"
"sp|O75116|ROCK2_HUMAN;sp|Q13464|ROCK1_HUMAN"	"HUMAN"	"0"
"sp|O75122|CLAP2_HUMAN;sp|Q7Z460|CLAP1_HUMAN"	"HUMAN"	"0"
"sp|O75131|CPNE3_HUMAN;sp|Q8IYJ1|CPNE9_HUMAN;sp|Q96A23|CPNE4_HUMAN;sp|O95741|CPNE6_HUMAN;sp|Q86YQ8|CPNE8_HUMAN;sp|Q9HCH3|CPNE5_HUMAN"	"HUMAN"	"0"
"sp|O75152|ZC11A_HUMAN"	"HUMAN"	"0"
"sp|O75153|CLU_HUMAN"	"HUMAN"	"0"
"sp|O75208|COQ9_HUMAN"	"HUMAN"	"0"
"sp|O75251|NDUS7_HUMAN"	"HUMAN"	"0"
"sp|O75306|NDUS2_HUMAN"	"HUMAN"	"0"
"sp|O75340|PDCD6_HUMAN"	"HUMAN"	"0"
"sp|O75347|TBCA_HUMAN"	"HUMAN"	"0"
"sp|O75348|VATG1_HUMAN;sp|O95670|VATG2_HUMAN"	"HUMAN"	"0"
"sp|O75351|VPS4B_HUMAN"	"HUMAN"	"0"
"sp|O75352|MPU1_HUMAN"	"HUMAN"	"0"
"sp|O75367|H2AY_HUMAN;sp|Q9P0M6|H2AW_HUMAN"	"HUMAN"	"0"
"sp|O75368|SH3L1_HUMAN"	"HUMAN"	"0"
"sp|O75369|FLNB_HUMAN"	"HUMAN"	"0"
"sp|O75380|NDUS6_HUMAN"	"HUMAN"	"0"
"sp|O75381|PEX14_HUMAN"	"HUMAN"	"0"
"sp|O75390|CISY_HUMAN"	"HUMAN"	"0"
"sp|O75396|SC22B_HUMAN"	"HUMAN"	"0"
"sp|O75400|PR40A_HUMAN"	"HUMAN"	"0"
"sp|O75431|MTX2_HUMAN"	"HUMAN"	"0"
"sp|O75436|VP26A_HUMAN"	"HUMAN"	"0"
"sp|O75439|MPPB_HUMAN"	"HUMAN"	"0"
"sp|O75475|PSIP1_HUMAN"	"HUMAN"	"0"
"sp|O75477|ERLN1_HUMAN"	"HUMAN"	"0"
"sp|O75489|NDUS3_HUMAN"	"HUMAN"	"0"
"sp|O75494|SRS10_HUMAN"	"HUMAN"	"0"
"sp|O75521|ECI2_HUMAN"	"HUMAN"	"0"
"sp|O75531|BAF_HUMAN"	"HUMAN"	"0"
"sp|O75533|SF3B1_HUMAN"	"HUMAN"	"0"
"sp|O75534|CSDE1_HUMAN"	"HUMAN"	"0"
"sp|O75607|NPM3_HUMAN"	"HUMAN"	"0"
"sp|O75608|LYPA1_HUMAN"	"HUMAN"	"0"
"sp|O75643|U520_HUMAN"	"HUMAN"	"0"
"sp|O75663|TIPRL_HUMAN"	"HUMAN"	"0"
"sp|O75683|SURF6_HUMAN"	"HUMAN"	"0"
"sp|O75694|NU155_HUMAN"	"HUMAN"	"0"
"sp|O75695|XRP2_HUMAN"	"HUMAN"	"0"
"sp|O75717|WDHD1_HUMAN"	"HUMAN"	"0"
"sp|O75718|CRTAP_HUMAN"	"HUMAN"	"0"
"sp|O75787|RENR_HUMAN"	"HUMAN"	"0"
"sp|O75821|EIF3G_HUMAN"	"HUMAN"	"0"
"sp|O75822|EIF3J_HUMAN"	"HUMAN"	"0"
"sp|O75828|CBR3_HUMAN"	"HUMAN"	"0"
"sp|O75832|PSD10_HUMAN"	"HUMAN"	"0"
"sp|O75844|FACE1_HUMAN"	"HUMAN"	"0"
"sp|O75874|IDHC_HUMAN"	"HUMAN"	"0"
"sp|O75915|PRAF3_HUMAN"	"HUMAN"	"0"
"sp|O75934|SPF27_HUMAN"	"HUMAN"	"0"
"sp|O75940|SPF30_HUMAN"	"HUMAN"	"0"
"sp|O75947|ATP5H_HUMAN"	"HUMAN"	"0"
"sp|O75955|FLOT1_HUMAN"	"HUMAN"	"0"
"sp|O76003|GLRX3_HUMAN"	"HUMAN"	"0"
"sp|O76021|RL1D1_HUMAN"	"HUMAN"	"0"
"sp|O76094|SRP72_HUMAN"	"HUMAN"	"0"
"sp|O94776|MTA2_HUMAN;sp|Q9BTC8|MTA3_HUMAN"	"HUMAN"	"0"
"sp|O94826|TOM70_HUMAN"	"HUMAN"	"0"
"sp|O94874|UFL1_HUMAN"	"HUMAN"	"0"
"sp|O94886|CSCL1_HUMAN"	"HUMAN"	"0"
"sp|O94888|UBXN7_HUMAN"	"HUMAN"	"0"
"sp|O94903|PLPHP_HUMAN"	"HUMAN"	"0"
"sp|O94905|ERLN2_HUMAN"	"HUMAN"	"0"
"sp|O94906|PRP6_HUMAN"	"HUMAN"	"0"
"sp|O94925|GLSK_HUMAN"	"HUMAN"	"0"
"sp|O94979|SC31A_HUMAN"	"HUMAN"	"0"
"sp|O94992|HEXI1_HUMAN"	"HUMAN"	"0"
"sp|O95084|PRS23_HUMAN"	"HUMAN"	"0"
"sp|O95163|ELP1_HUMAN"	"HUMAN"	"0"
"sp|O95168|NDUB4_HUMAN"	"HUMAN"	"0"
"sp|O95169|NDUB8_HUMAN"	"HUMAN"	"0"
"sp|O95182|NDUA7_HUMAN"	"HUMAN"	"0"
"sp|O95197|RTN3_HUMAN"	"HUMAN"	"0"
"sp|O95202|LETM1_HUMAN"	"HUMAN"	"0"
"sp|O95218|ZRAB2_HUMAN"	"HUMAN"	"0"
"sp|O95232|LC7L3_HUMAN"	"HUMAN"	"0"
"sp|O95292|VAPB_HUMAN"	"HUMAN"	"0"
"sp|O95295|SNAPN_HUMAN"	"HUMAN"	"0"
"sp|O95297|MPZL1_HUMAN"	"HUMAN"	"0"
"sp|O95298|NDUC2_HUMAN"	"HUMAN"	"0"
"sp|O95299|NDUAA_HUMAN"	"HUMAN"	"0"
"sp|O95336|6PGL_HUMAN"	"HUMAN"	"0"
"sp|O95340|PAPS2_HUMAN"	"HUMAN"	"0"
"sp|O95347|SMC2_HUMAN"	"HUMAN"	"0"
"sp|O95372|LYPA2_HUMAN"	"HUMAN"	"0"
"sp|O95373|IPO7_HUMAN"	"HUMAN"	"0"
"sp|O95394|AGM1_HUMAN"	"HUMAN"	"0"
"sp|O95400|CD2B2_HUMAN"	"HUMAN"	"0"
"sp|O95433|AHSA1_HUMAN"	"HUMAN"	"0"
"sp|O95445|APOM_HUMAN"	"HUMAN"	"0"
"sp|O95453|PARN_HUMAN"	"HUMAN"	"0"
"sp|O95456|PSMG1_HUMAN"	"HUMAN"	"0"
"sp|O95478|NSA2_HUMAN"	"HUMAN"	"0"
"sp|O95571|ETHE1_HUMAN"	"HUMAN"	"0"
"sp|O95573|ACSL3_HUMAN"	"HUMAN"	"0"
"sp|O95747|OXSR1_HUMAN"	"HUMAN"	"0"
"sp|O95757|HS74L_HUMAN"	"HUMAN"	"0"
"sp|O95758|PTBP3_HUMAN"	"HUMAN"	"0"
"sp|O95777|LSM8_HUMAN"	"HUMAN"	"0"
"sp|O95782|AP2A1_HUMAN;sp|O94973|AP2A2_HUMAN"	"HUMAN"	"0"
"sp|O95816|BAG2_HUMAN"	"HUMAN"	"0"
"sp|O95817|BAG3_HUMAN"	"HUMAN"	"0"
"sp|O95831|AIFM1_HUMAN"	"HUMAN"	"0"
"sp|O95833|CLIC3_HUMAN"	"HUMAN"	"0"
"sp|O95861|BPNT1_HUMAN"	"HUMAN"	"0"
"sp|O95881|TXD12_HUMAN"	"HUMAN"	"0"
"sp|O96000|NDUBA_HUMAN"	"HUMAN"	"0"
"sp|O96008|TOM40_HUMAN"	"HUMAN"	"0"
"sp|O96019|ACL6A_HUMAN;sp|O94805|ACL6B_HUMAN"	"HUMAN"	"0"
"sp|P00338|LDHA_HUMAN"	"HUMAN"	"0"
"sp|P00367|DHE3_HUMAN;sp|P49448|DHE4_HUMAN"	"HUMAN"	"0"
"sp|P00374|DYR_HUMAN"	"HUMAN"	"0"
"sp|P00387|NB5R3_HUMAN"	"HUMAN"	"0"
"sp|P00390|GSHR_HUMAN"	"HUMAN"	"0"
"sp|P00403|COX2_HUMAN"	"HUMAN"	"0"
"sp|P00441|SODC_HUMAN"	"HUMAN"	"0"
"sp|P00491|PNPH_HUMAN"	"HUMAN"	"0"
"sp|P00492|HPRT_HUMAN;sp|Q9NRG1|PRDC1_HUMAN"	"HUMAN"	"0"
"sp|P00533|EGFR_HUMAN;sp|P04626|ERBB2_HUMAN;sp|Q15303|ERBB4_HUMAN"	"HUMAN"	"0"
"sp|P00558|PGK1_HUMAN;sp|P07205|PGK2_HUMAN"	"HUMAN"	"0"
"sp|P00568|KAD1_HUMAN"	"HUMAN"	"0"
"sp|P00747|PLMN_HUMAN"	"HUMAN"	"0"
"sp|P00966|ASSY_HUMAN"	"HUMAN"	"0"
"sp|P01111|RASN_HUMAN;sp|P01112|RASH_HUMAN;sp|P01116|RASK_HUMAN"	"HUMAN"	"0"
"sp|P01889|HLAB_HUMAN;sp|P17693|HLAG_HUMAN;sp|P13747|HLAE_HUMAN"	"HUMAN"	"0"
"sp|P02545|LMNA_HUMAN"	"HUMAN"	"0"
"sp|P02656|APOC3_HUMAN"	"HUMAN"	"0"
"sp|P02751|FINC_HUMAN"	"HUMAN"	"0"
"sp|P02786|TFR1_HUMAN;sp|Q9UP52|TFR2_HUMAN"	"HUMAN"	"0"
"sp|P03915|NU5M_HUMAN"	"HUMAN"	"0"
"sp|P04040|CATA_HUMAN"	"HUMAN"	"0"
"sp|P04062|GBA1_HUMAN"	"HUMAN"	"0"
"sp|P04075|ALDOA_HUMAN"	"HUMAN"	"0"
"sp|P04080|CYTB_HUMAN"	"HUMAN"	"0"
"sp|P04083|ANXA1_HUMAN"	"HUMAN"	"0"
"sp|P04179|SODM_HUMAN"	"HUMAN"	"0"
"sp|P04181|OAT_HUMAN"	"HUMAN"	"0"
"sp|P04406|G3P_HUMAN"	"HUMAN"	"0"
"sp|P04439|HLAA_HUMAN;sp|P01893|HLAH_HUMAN"	"HUMAN"	"0"
"sp|P04632|CPNS1_HUMAN;sp|Q96L46|CPNS2_HUMAN"	"HUMAN"	"0"
"sp|P04732|MT1E_HUMAN"	"HUMAN"	"0"
"sp|P04792|HSPB1_HUMAN"	"HUMAN"	"0"
"sp|P04818|TYSY_HUMAN"	"HUMAN"	"0"
"sp|P04843|RPN1_HUMAN"	"HUMAN"	"0"
"sp|P04844|RPN2_HUMAN"	"HUMAN"	"0"
"sp|P05023|AT1A1_HUMAN;sp|P13637|AT1A3_HUMAN;sp|P50993|AT1A2_HUMAN;sp|Q13733|AT1A4_HUMAN;sp|P20648|ATP4A_HUMAN;sp|P54707|AT12A_HUMAN"	"HUMAN"	"0"
"sp|P05026|AT1B1_HUMAN"	"HUMAN"	"0"
"sp|P05062|ALDOB_HUMAN"	"HUMAN"	"0"
"sp|P05114|HMGN1_HUMAN"	"HUMAN"	"0"
"sp|P05161|ISG15_HUMAN"	"HUMAN"	"0"
"sp|P05198|IF2A_HUMAN"	"HUMAN"	"0"
"sp|P05362|ICAM1_HUMAN"	"HUMAN"	"0"
"sp|P05386|RLA1_HUMAN"	"HUMAN"	"0"
"sp|P05387|RLA2_HUMAN"	"HUMAN"	"0"
"sp|P05388|RLA0_HUMAN;sp|Q8NHW5|RLA0L_HUMAN"	"HUMAN"	"0"
"sp|P05455|LA_HUMAN"	"HUMAN"	"0"
"sp|P05556|ITB1_HUMAN"	"HUMAN"	"0"
"sp|P06132|DCUP_HUMAN"	"HUMAN"	"0"
"sp|P06454|PTMA_HUMAN"	"HUMAN"	"0"
"sp|P06576|ATPB_HUMAN"	"HUMAN"	"0"
"sp|P06703|S10A6_HUMAN"	"HUMAN"	"0"
"sp|P06730|IF4E_HUMAN"	"HUMAN"	"0"
"sp|P06733|ENOA_HUMAN"	"HUMAN"	"0"
"sp|P06737|PYGL_HUMAN;sp|P11217|PYGM_HUMAN"	"HUMAN"	"0"
"sp|P06748|NPM_HUMAN"	"HUMAN"	"0"
"sp|P06753|TPM3_HUMAN"	"HUMAN"	"0"
"sp|P06865|HEXA_HUMAN"	"HUMAN"	"0"
"sp|Q16778|H2B2E_HUMAN;sp|P33778|H2B1B_HUMAN;sp|P23527|H2B1O_HUMAN;sp|P06899|H2B1J_HUMAN;sp|Q8N257|H2B3B_HUMAN;sp|Q6DRA6|H2B2D_HUMAN;sp|Q6DN03|H2B2C_HUMAN"	"HUMAN"	"0"
"sp|P07099|HYEP_HUMAN"	"HUMAN"	"0"
"sp|P07108|ACBP_HUMAN"	"HUMAN"	"0"
"sp|P07148|FABPL_HUMAN"	"HUMAN"	"0"
"sp|P07195|LDHB_HUMAN;sp|Q6ZMR3|LDH6A_HUMAN;sp|P07864|LDHC_HUMAN"	"HUMAN"	"0"
"sp|P07203|GPX1_HUMAN"	"HUMAN"	"0"
"sp|P07237|PDIA1_HUMAN"	"HUMAN"	"0"
"sp|P07305|H10_HUMAN"	"HUMAN"	"0"
"sp|P07339|CATD_HUMAN"	"HUMAN"	"0"
"sp|P07384|CAN1_HUMAN"	"HUMAN"	"0"
"sp|P07437|TBB5_HUMAN;sp|A6NNZ2|TBB8B_HUMAN;sp|Q9H4B7|TBB1_HUMAN"	"HUMAN"	"0"
"sp|P07602|SAP_HUMAN"	"HUMAN"	"0"
"sp|P07686|HEXB_HUMAN"	"HUMAN"	"0"
"sp|P07711|CATL1_HUMAN"	"HUMAN"	"0"
"sp|P07737|PROF1_HUMAN"	"HUMAN"	"0"
"sp|P07741|APT_HUMAN"	"HUMAN"	"0"
"sp|P07814|SYEP_HUMAN"	"HUMAN"	"0"
"sp|P07900|HS90A_HUMAN;sp|Q58FF6|H90B4_HUMAN;sp|Q58FG0|HS905_HUMAN;sp|Q14568|HS902_HUMAN;sp|Q58FG1|HS904_HUMAN"	"HUMAN"	"0"
"sp|P07910|HNRPC_HUMAN;sp|P0DMR1|HNRC4_HUMAN;sp|O60812|HNRC1_HUMAN;sp|B7ZW38|HNRC3_HUMAN;sp|B2RXH8|HNRC2_HUMAN;sp|Q86SE5|RALYL_HUMAN"	"HUMAN"	"0"
"sp|P07919|QCR6_HUMAN"	"HUMAN"	"0"
"sp|P07954|FUMH_HUMAN"	"HUMAN"	"0"
"sp|P07996|TSP1_HUMAN"	"HUMAN"	"0"
"sp|P08133|ANXA6_HUMAN"	"HUMAN"	"0"
"sp|P08134|RHOC_HUMAN;sp|P61586|RHOA_HUMAN"	"HUMAN"	"0"
"sp|P08174|DAF_HUMAN"	"HUMAN"	"0"
"sp|P08195|4F2_HUMAN"	"HUMAN"	"0"
"sp|P08236|BGLR_HUMAN"	"HUMAN"	"0"
"sp|P08237|PFKAM_HUMAN"	"HUMAN"	"0"
"sp|P08238|HS90B_HUMAN;sp|Q58FF7|H90B3_HUMAN"	"HUMAN"	"0"
