DEA,expression_type,MVI,Normalization,label
DEP,pro_LFQ,MinDet,sum,3.0
siggenes,pro_LFQ,bpca,div.mean,3.0
DEP,norm_raw,QRILC,center.mean,3.0
DEP,MaxLFQ_raw,knn,quantiles,3.0
ROTS,norm_raw,zero,center.mean,3.0
siggenes,pro_LFQ,bpca,div.median,3.0
siggenes,pro_LFQ,nbavg,sum,3.0
siggenes,pro_LFQ,knn,max,3.0
siggenes,norm,MinDet,sum,3.0
DEP,MaxLFQ_raw,nbavg,No_norm,3.0
SAM,norm,MLE,sum,3.0
SAM,norm,mice,sum,3.0
siggenes,raw,min,No_norm,3.0
ROTS,raw,zero,center.median,3.0
siggenes,MaxLFQ_raw,knn,center.median,3.0
SAM,pro_LFQ,MinProb,vsn,3.0
DEP,raw,bpca,center.mean,3.0
ROTS,norm_raw,zero,center.median,3.0
ROTS,raw,zero,center.mean,3.0
limma,MaxLFQ_raw,min,vsn,3.0
siggenes,norm,bpca,max,3.0
SAM,norm,min,sum,3.0
limma,norm,No_MVI,vsn,3.0
siggenes,pro_LFQ,min,max,3.0
SAM,pro_LFQ,MinDet,vsn,3.0
DEP,MaxLFQ_raw,missForest,center.mean,3.0
DEP,norm_raw,MinProb,center.mean,3.0
SAM,norm,bpca,vsn,3.0
siggenes,pro_LFQ,missForest,sum,3.0
siggenes,norm,MinProb,sum,3.0
siggenes,raw,missForest,quantiles,3.0
siggenes,MaxLFQ_raw,knn,center.mean,3.0
siggenes,norm_raw,MLE,No_norm,3.0
siggenes,raw,missForest,center.median,3.0
SAM,norm,MLE,vsn,3.0
DEP,MaxLFQ_raw,MLE,center.mean,3.0
limma,MaxLFQ_raw,QRILC,vsn,3.0
limma,MaxLFQ_raw,missForest,vsn,3.0
siggenes,norm,min,max,3.0
siggenes,norm,QRILC,sum,3.0
SAM,norm,QRILC,vsn,3.0
limma,raw,zero,vsn,3.0
DEP,pro_LFQ,nbavg,sum,3.0
DEP,raw,MLE,center.mean,3.0
siggenes,MaxLFQ_raw,knn,quantiles,3.0
ROTS,norm,min,sum,3.0
limma,MaxLFQ_raw,QRILC,sum,3.0
siggenes,pro_LFQ,zero,sum,3.0
proDA,norm,mice,div.mean,3.0
siggenes,pro_LFQ,MLE,sum,3.0
siggenes,norm_raw,missForest,quantiles,3.0
limma,MaxLFQ_raw,min,div.mean,3.0
limma,norm_raw,zero,vsn,3.0
limma,raw,zero,div.mean,3.0
siggenes,norm_raw,MLE,center.mean,3.0
DEP,raw,QRILC,center.mean,3.0
DEP,MaxLFQ_raw,MLE,vsn,3.0
limma,MaxLFQ_raw,missForest,div.mean,3.0
limma,MaxLFQ_raw,QRILC,div.mean,3.0
limma,MaxLFQ_raw,missForest,div.median,3.0
siggenes,pro_LFQ,MinProb,div.mean,3.0
proDA,norm,mice,div.median,3.0
DEP,raw,missForest,center.mean,3.0
ttest,pro_LFQ,knn,center.mean,3.0
siggenes,raw,bpca,No_norm,3.0
siggenes,raw,missForest,center.mean,3.0
SAM,norm,bpca,sum,3.0
ROTS,norm,bpca,quantiles.robust,3.0
siggenes,norm,min,sum,3.0
limma,norm_raw,zero,div.mean,3.0
siggenes,norm,MLE,max,3.0
ROTS,norm,MinProb,sum,3.0
siggenes,norm,MLE,sum,3.0
siggenes,pro_LFQ,min,sum,3.0
ROTS,pro_LFQ,zero,sum,3.0
siggenes,pro_LFQ,MinProb,div.median,3.0
siggenes,pro_LFQ,nbavg,div.mean,3.0
siggenes,raw,QRILC,No_norm,3.0
limma,MaxLFQ_raw,QRILC,div.median,3.0
siggenes,norm,mice,sum,3.0
siggenes,norm,nbavg,max,3.0
DEP,pro_LFQ,missForest,max,3.0
SAM,norm,nbavg,vsn,3.0
DEP,raw,MinDet,center.median,3.0
siggenes,pro_LFQ,nbavg,div.median,3.0
SAM,norm,missForest,vsn,3.0
ttest,pro_LFQ,QRILC,center.mean,3.0
DEP,pro_LFQ,knn,max,3.0
siggenes,norm_raw,missForest,center.mean,3.0
limma,MaxLFQ_raw,min,div.median,3.0
siggenes,norm,MinDet,vsn,3.0
siggenes,norm,bpca,vsn,3.0
limma,raw,zero,div.median,3.0
ROTS,norm,knn,sum,3.0
limma,norm,mice,quantiles.robust,3.0
limma,pro_LFQ,mice,sum,3.0
proDA,MaxLFQ_raw,mice,center.median,3.0
proDA,raw,mice,center.mean,3.0
proDA,pro_LFQ,mice,div.mean,3.0
limma,MaxLFQ_raw,missForest,max,3.0
siggenes,raw,MLE,No_norm,3.0
siggenes,norm,MinProb,vsn,3.0
DEP,norm_raw,MinDet,center.median,3.0
proDA,raw,mice,center.median,3.0
siggenes,MaxLFQ_raw,zero,div.median,3.0
proDA,MaxLFQ_raw,mice,No_norm,3.0
siggenes,norm,nbavg,sum,3.0
proDA,MaxLFQ_raw,mice,center.mean,3.0
limma,MaxLFQ_raw,min,sum,3.0
SAM,norm,No_MVI,center.mean,3.0
SAM,pro_LFQ,MinProb,sum,3.0
limma,norm_raw,zero,div.median,3.0
proDA,norm_raw,knn,No_norm,3.0
ROTS,norm,QRILC,sum,3.0
proDA,pro_LFQ,mice,div.median,3.0
SAM,norm,missForest,max,3.0
ttest,pro_LFQ,mice,No_norm,3.0
SAM,pro_LFQ,MLE,max,3.0
proDA,norm_raw,mice,center.mean,3.0
DEP,norm_raw,bpca,center.mean,3.0
proDA,norm_raw,mice,No_norm,3.0
siggenes,norm,MLE,vsn,3.0
ROTS,norm,zero,sum,3.0
DEP,MaxLFQ_raw,mice,quantiles,3.0
proDA,raw,QRILC,No_norm,3.0
siggenes,pro_LFQ,QRILC,max,3.0
DEP,pro_LFQ,QRILC,max,3.0
SAM,pro_LFQ,nbavg,max,3.0
DEP,norm_raw,QRILC,center.median,3.0
ROTS,MaxLFQ_raw,QRILC,div.median,3.0
ROTS,MaxLFQ_raw,QRILC,div.mean,3.0
siggenes,pro_LFQ,min,div.mean,3.0
ROTS,MaxLFQ_raw,MinProb,div.mean,3.0
siggenes,norm,bpca,sum,3.0
siggenes,pro_LFQ,MLE,div.mean,3.0
SAM,pro_LFQ,nbavg,sum,3.0
proDA,norm_raw,knn,center.mean,3.0
SAM,pro_LFQ,QRILC,vsn,3.0
ROTS,MaxLFQ_raw,MinProb,div.median,3.0
ROTS,MaxLFQ_raw,MinDet,div.mean,3.0
proDA,raw,knn,center.mean,3.0
ROTS,norm,mice,sum,3.0
ttest,pro_LFQ,knn,center.median,3.0
ROTS,MaxLFQ_raw,MinDet,div.median,3.0
SAM,pro_LFQ,nbavg,vsn,3.0
DEP,raw,nbavg,quantiles,3.0
SAM,pro_LFQ,knn,sum,3.0
siggenes,norm_raw,zero,quantiles,3.0
DEP,raw,mice,quantiles,3.0
siggenes,norm,QRILC,vsn,3.0
siggenes,pro_LFQ,MLE,div.median,3.0
siggenes,pro_LFQ,No_MVI,quantiles,3.0
siggenes,pro_LFQ,QRILC,div.mean,3.0
DEP,norm_raw,MLE,center.mean,3.0
DEP,norm_raw,knn,quantiles,3.0
DEP,MaxLFQ_raw,knn,center.mean,3.0
ROTS,pro_LFQ,MinProb,max,3.0
siggenes,pro_LFQ,QRILC,div.median,3.0
DEP,MaxLFQ_raw,nbavg,center.median,3.0
siggenes,pro_LFQ,missForest,div.median,3.0
proDA,norm_raw,mice,center.median,3.0
siggenes,pro_LFQ,missForest,div.mean,3.0
siggenes,raw,zero,quantiles,3.0
SAM,pro_LFQ,QRILC,sum,3.0
DEP,pro_LFQ,missForest,sum,3.0
SAM,pro_LFQ,missForest,vsn,3.0
DEP,pro_LFQ,MLE,sum,3.0
SAM,pro_LFQ,MLE,vsn,3.0
proDA,MaxLFQ_raw,MinDet,div.mean,3.0
siggenes,MaxLFQ_raw,mice,quantiles,3.0
DEP,pro_LFQ,No_MVI,quantiles,3.0
SAM,norm,knn,sum,3.0
ROTS,norm,MinDet,sum,3.0
proDA,MaxLFQ_raw,MinProb,div.mean,3.0
siggenes,raw,zero,div.mean,3.0
ROTS,pro_LFQ,MinDet,max,3.0
siggenes,pro_LFQ,min,div.median,3.0
DEP,raw,mice,center.mean,3.0
SAM,norm,QRILC,max,3.0
ROTS,MaxLFQ_raw,min,div.mean,3.0
siggenes,raw,nbavg,No_norm,3.0
siggenes,pro_LFQ,MinProb,max,3.0
ttest,pro_LFQ,QRILC,center.median,3.0
ttest,norm_raw,MinDet,No_norm,3.0
ROTS,MaxLFQ_raw,min,div.median,3.0
DEP,norm_raw,MinProb,center.median,3.0
DEP,norm_raw,nbavg,quantiles,3.0
DEP,MaxLFQ_raw,mice,No_norm,3.0
siggenes,raw,nbavg,center.median,3.0
proDA,raw,knn,center.median,3.0
proDA,norm,knn,div.mean,3.0
DEP,raw,knn,quantiles,3.0
proDA,MaxLFQ_raw,MinDet,div.median,3.0
SAM,pro_LFQ,bpca,max,3.0
SAM,norm,MinProb,max,3.0
siggenes,norm,missForest,max,3.0
SAM,norm,MinDet,max,3.0
siggenes,MaxLFQ_raw,mice,center.median,3.0
siggenes,norm,nbavg,vsn,3.0
proDA,norm_raw,knn,quantiles,3.0
DEP,pro_LFQ,zero,quantiles,3.0
proDA,MaxLFQ_raw,MinProb,div.median,3.0
SAM,pro_LFQ,missForest,max,3.0
SAM,norm,zero,max,3.0
siggenes,norm_raw,zero,div.mean,3.0
DEP,raw,min,No_norm,3.0
limma,norm_raw,MinDet,vsn,3.0
DEP,MaxLFQ_raw,bpca,vsn,3.0
proDA,norm_raw,knn,center.median,3.0
proDA,norm,zero,div.mean,3.0
ROTS,norm,bpca,sum,3.0
siggenes,pro_LFQ,No_MVI,center.median,3.0
SAM,norm,zero,sum,3.0
proDA,norm_raw,mice,quantiles,3.0
limma,raw,MinDet,vsn,3.0
ttest,pro_LFQ,knn,quantiles,3.0
SAM,pro_LFQ,bpca,vsn,3.0
DEP,norm_raw,mice,quantiles,3.0
siggenes,raw,nbavg,center.mean,3.0
limma,raw,MinProb,vsn,3.0
proDA,norm_raw,nbavg,No_norm,3.0
limma,norm_raw,MinProb,vsn,3.0
DEP,MaxLFQ_raw,missForest,vsn,3.0
ROTS,norm,MLE,quantiles.robust,3.0
limma,norm,nbavg,quantiles.robust,3.0
SAM,norm,missForest,sum,3.0
siggenes,norm,missForest,vsn,3.0
ROTS,norm,missForest,sum,3.0
DEP,MaxLFQ_raw,knn,center.median,3.0
ttest,raw,MinDet,center.mean,3.0
SAM,norm,MinDet,div.mean,3.0
siggenes,pro_LFQ,No_MVI,center.mean,3.0
ttest,pro_LFQ,QRILC,quantiles,3.0
siggenes,norm,MinProb,max,3.0
ROTS,MaxLFQ_raw,zero,vsn,3.0
DEP,pro_LFQ,min,div.mean,3.0
limma,norm_raw,MinDet,div.mean,3.0
siggenes,raw,nbavg,quantiles,3.0
siggenes,norm_raw,nbavg,center.median,3.0
DEP,MaxLFQ_raw,QRILC,vsn,3.0
SAM,norm,No_MVI,center.median,3.0
ttest,norm_raw,min,No_norm,3.0
siggenes,norm,knn,sum,3.0
SAM,pro_LFQ,knn,max,3.0
siggenes,raw,mice,center.median,3.0
proDA,raw,bpca,No_norm,3.0
DEP,MaxLFQ_raw,nbavg,center.mean,3.0
limma,norm_raw,MinProb,div.mean,3.0
limma,raw,MinDet,div.mean,3.0
ROTS,MaxLFQ_raw,missForest,max,3.0
siggenes,norm,MinDet,max,3.0
ttest,norm_raw,MinDet,center.mean,3.0
siggenes,norm_raw,nbavg,center.mean,3.0
siggenes,norm_raw,nbavg,No_norm,3.0
SAM,pro_LFQ,MinProb,div.mean,3.0
proDA,MaxLFQ_raw,bpca,div.mean,3.0
DEP,pro_LFQ,min,div.median,3.0
siggenes,MaxLFQ_raw,mice,center.mean,3.0
proDA,norm,knn,div.median,3.0
ttest,norm_raw,MinProb,No_norm,3.0
siggenes,raw,zero,No_norm,3.0
proDA,raw,MLE,No_norm,3.0
DEP,norm_raw,MLE,center.median,3.0
siggenes,raw,missForest,No_norm,3.0
ROTS,MaxLFQ_raw,missForest,div.median,3.0
limma,raw,MinProb,div.mean,3.0
SAM,pro_LFQ,missForest,sum,3.0
siggenes,raw,zero,div.median,3.0
ROTS,MaxLFQ_raw,missForest,div.mean,3.0
proDA,MaxLFQ_raw,MLE,div.mean,3.0
siggenes,pro_LFQ,mice,max,3.0
SAM,norm,MinProb,div.mean,3.0
siggenes,norm,zero,max,3.0
siggenes,norm_raw,nbavg,quantiles,3.0
DEP,raw,nbavg,center.mean,3.0
proDA,norm,zero,div.median,3.0
DEP,norm_raw,bpca,center.median,3.0
limma,norm_raw,MinDet,div.median,3.0
DEP,pro_LFQ,mice,max,3.0
limma,MaxLFQ_raw,knn,sum,3.0
DEP,raw,MinProb,center.median,3.0
ROTS,MaxLFQ_raw,bpca,div.median,3.0
limma,norm,No_MVI,div.mean,3.0
SAM,norm,mice,max,3.0
ROTS,MaxLFQ_raw,bpca,div.mean,3.0
siggenes,norm,bpca,div.mean,3.0
SAM,norm,bpca,div.mean,3.0
ttest,raw,min,center.mean,3.0
ROTS,MaxLFQ_raw,bpca,vsn,3.0
ttest,raw,MinDet,center.median,3.0
limma,raw,MinDet,div.median,3.0
limma,norm,mice,vsn,3.0
proDA,MaxLFQ_raw,bpca,div.median,3.0
limma,norm_raw,MinProb,div.median,3.0
siggenes,raw,mice,quantiles,3.0
DEP,MaxLFQ_raw,min,vsn,3.0
ROTS,MaxLFQ_raw,bpca,max,3.0
siggenes,norm,zero,sum,3.0
ROTS,norm,No_MVI,max,3.0
siggenes,norm_raw,mice,center.median,3.0
limma,MaxLFQ_raw,knn,max,3.0
DEP,raw,QRILC,center.median,3.0
proDA,MaxLFQ_raw,MLE,div.median,3.0
DEP,raw,bpca,center.median,3.0
ttest,norm_raw,min,center.mean,3.0
siggenes,norm,QRILC,max,3.0
ttest,raw,MinProb,center.mean,3.0
siggenes,pro_LFQ,zero,max,3.0
ROTS,MaxLFQ_raw,min,max,3.0
limma,raw,MinProb,div.median,3.0
DEP,raw,missForest,center.median,3.0
siggenes,norm,MinDet,div.mean,3.0
ROTS,pro_LFQ,knn,sum,3.0
siggenes,norm,missForest,sum,3.0
ttest,norm_raw,MinDet,center.median,3.0
siggenes,norm,MinProb,div.mean,3.0
siggenes,norm,bpca,div.median,3.0
ROTS,norm,mice,quantiles.robust,3.0
ROTS,MaxLFQ_raw,MLE,max,3.0
proDA,MaxLFQ_raw,zero,center.mean,3.0
ttest,norm_raw,MinProb,center.mean,3.0
DEP,norm_raw,missForest,center.mean,3.0
limma,norm,No_MVI,div.median,3.0
SAM,norm,knn,max,3.0
SAM,pro_LFQ,MinProb,div.median,3.0
limma,pro_LFQ,No_MVI,max,3.0
siggenes,norm_raw,nbavg,vsn,3.0
ttest,norm_raw,MinProb,quantiles,3.0
ttest,raw,MinProb,quantiles,3.0
limma,pro_LFQ,No_MVI,sum,3.0
SAM,norm,QRILC,div.mean,3.0
SAM,pro_LFQ,MLE,sum,3.0
ROTS,MaxLFQ_raw,MinProb,vsn,3.0
SAM,norm,MLE,div.mean,3.0
ROTS,MaxLFQ_raw,knn,max,3.0
proDA,MaxLFQ_raw,zero,No_norm,3.0
proDA,MaxLFQ_raw,zero,center.median,3.0
siggenes,raw,mice,center.mean,3.0
ttest,raw,min,center.median,3.0
DEP,MaxLFQ_raw,min,max,3.0
siggenes,norm,MLE,div.mean,3.0
proDA,raw,missForest,No_norm,3.0
DEP,raw,MLE,center.median,3.0
siggenes,norm,MinProb,div.median,3.0
DEP,pro_LFQ,bpca,div.median,3.0
limma,norm,knn,quantiles.robust,3.0
siggenes,norm,mice,max,3.0
ttest,norm_raw,min,center.median,3.0
ROTS,norm_raw,MinProb,div.mean,3.0
SAM,norm,missForest,div.mean,3.0
DEP,norm_raw,knn,center.mean,3.0
ttest,raw,MinProb,center.median,3.0
limma,raw,bpca,vsn,3.0
siggenes,norm,min,div.mean,3.0
siggenes,norm,QRILC,div.mean,3.0
ROTS,norm_raw,MinDet,div.mean,3.0
siggenes,norm_raw,zero,div.median,3.0
siggenes,norm,missForest,quantiles.robust,3.0
SAM,pro_LFQ,QRILC,max,3.0
ROTS,norm_raw,MinProb,div.median,3.0
proDA,norm,No_MVI,div.mean,3.0
SAM,pro_LFQ,QRILC,div.mean,3.0
DEP,pro_LFQ,MLE,div.mean,3.0
DEP,MaxLFQ_raw,mice,center.median,3.0
ttest,raw,min,quantiles,3.0
ROTS,MaxLFQ_raw,MinDet,vsn,3.0
DEP,norm_raw,mice,center.mean,3.0
ROTS,norm_raw,MinDet,div.median,3.0
DEP,pro_LFQ,No_MVI,center.mean,3.0
siggenes,norm,MLE,div.median,3.0
ROTS,MaxLFQ_raw,MLE,div.mean,3.0
SAM,norm,nbavg,div.mean,3.0
ttest,norm_raw,MinProb,center.median,3.0
ROTS,MaxLFQ_raw,knn,div.mean,3.0
limma,norm_raw,MinDet,sum,3.0
siggenes,norm_raw,mice,center.mean,3.0
ROTS,MaxLFQ_raw,MLE,div.median,3.0
DEP,MaxLFQ_raw,bpca,max,3.0
limma,MaxLFQ_raw,zero,max,3.0
ttest,pro_LFQ,zero,No_norm,3.0
limma,pro_LFQ,No_MVI,vsn,3.0
siggenes,norm,min,div.median,3.0
SAM,norm,bpca,div.median,3.0
siggenes,pro_LFQ,knn,div.mean,3.0
siggenes,norm,QRILC,div.median,3.0
siggenes,norm,missForest,div.mean,3.0
ttest,norm_raw,min,quantiles,3.0
DEP,raw,knn,center.mean,3.0
ROTS,norm_raw,QRILC,div.mean,3.0
DEP,raw,MinDet,No_norm,3.0
limma,norm_raw,MinProb,sum,3.0
siggenes,norm,bpca,quantiles.robust,3.0
siggenes,norm_raw,knn,center.median,3.0
ROTS,MaxLFQ_raw,knn,div.median,3.0
DEP,norm,MinProb,quantiles,3.0
SAM,norm_raw,missForest,No_norm,3.0
SAM,norm,min,div.mean,3.0
limma,MaxLFQ_raw,zero,sum,3.0
DEP,pro_LFQ,bpca,div.mean,3.0
DEP,pro_LFQ,zero,center.mean,3.0
ROTS,norm,No_MVI,div.mean,3.0
DEP,raw,nbavg,center.median,3.0
limma,raw,bpca,div.mean,3.0
SAM,norm,MinProb,div.median,3.0
limma,MaxLFQ_raw,MLE,sum,3.0
DEP,pro_LFQ,MLE,div.median,3.0
DEP,norm_raw,mice,center.median,3.0
siggenes,norm_raw,zero,center.median,3.0
ttest,raw,MinDet,quantiles,3.0
ROTS,raw,MinProb,div.mean,3.0
siggenes,norm,nbavg,div.mean,3.0
DEP,norm_raw,nbavg,center.mean,3.0
limma,raw,QRILC,vsn,3.0
siggenes,norm_raw,mice,No_norm,3.0
ROTS,MaxLFQ_raw,missForest,vsn,3.0
ROTS,norm_raw,QRILC,div.median,3.0
siggenes,norm_raw,mice,quantiles,3.0
ROTS,raw,QRILC,div.mean,3.0
ROTS,raw,QRILC,div.median,3.0
DEP,norm,MLE,quantiles,3.0
siggenes,pro_LFQ,knn,div.median,3.0
siggenes,raw,zero,center.median,3.0
ROTS,raw,MinProb,div.median,3.0
DEP,MaxLFQ_raw,MLE,max,3.0
DEP,norm_raw,missForest,center.median,3.0
siggenes,raw,knn,quantiles,3.0
limma,raw,MLE,vsn,3.0
DEP,pro_LFQ,No_MVI,center.median,3.0
ROTS,raw,MinDet,div.mean,3.0
ROTS,norm,No_MVI,div.median,3.0
limma,norm_raw,min,max,3.0
ttest,norm_raw,MinDet,quantiles,3.0
siggenes,norm,missForest,div.median,3.0
proDA,MaxLFQ_raw,No_MVI,center.mean,3.0
SAM,pro_LFQ,bpca,div.mean,3.0
SAM,pro_LFQ,missForest,div.mean,3.0
limma,norm_raw,QRILC,vsn,3.0
ttest,MaxLFQ_raw,MLE,No_norm,3.0
proDA,MaxLFQ_raw,No_MVI,center.median,3.0
limma,norm_raw,bpca,vsn,3.0
limma,norm_raw,bpca,div.mean,3.0
siggenes,norm_raw,knn,quantiles,3.0
proDA,MaxLFQ_raw,No_MVI,No_norm,3.0
ROTS,raw,MinDet,div.median,3.0
DEP,norm,MinDet,quantiles,3.0
siggenes,raw,knn,center.median,3.0
SAM,norm,knn,vsn,3.0
SAM,norm,nbavg,div.median,3.0
DEP,MaxLFQ_raw,MinProb,sum,3.0
limma,raw,QRILC,div.mean,3.0
proDA,raw,mice,No_norm,3.0
siggenes,raw,zero,center.mean,3.0
siggenes,norm,nbavg,div.median,3.0
SAM,MaxLFQ_raw,MinProb,vsn,3.0
siggenes,norm_raw,knn,center.mean,3.0
siggenes,raw,mice,No_norm,3.0
SAM,norm,QRILC,div.median,3.0
siggenes,raw,knn,center.mean,3.0
DEP,norm,QRILC,quantiles,3.0
limma,norm_raw,QRILC,sum,3.0
DEP,MaxLFQ_raw,MinDet,sum,3.0
SAM,norm,No_MVI,sum,3.0
ttest,MaxLFQ_raw,bpca,No_norm,3.0
SAM,MaxLFQ_raw,MinDet,vsn,3.0
limma,norm_raw,QRILC,div.mean,3.0
limma,raw,min,vsn,3.0
DEP,MaxLFQ_raw,min,sum,3.0
limma,norm_raw,min,vsn,3.0
limma,raw,bpca,div.median,3.0
limma,norm,No_MVI,quantiles.robust,3.0
limma,raw,MLE,div.mean,3.0
ROTS,raw,zero,vsn,3.0
siggenes,norm,knn,max,3.0
SAM,pro_LFQ,QRILC,div.median,3.0
limma,norm_raw,MLE,vsn,3.0
limma,MaxLFQ_raw,missForest,quantiles.robust,3.0
limma,MaxLFQ_raw,No_MVI,center.mean,3.0
siggenes,norm_raw,zero,center.mean,3.0
DEP,pro_LFQ,zero,center.median,3.0
limma,norm_raw,bpca,div.median,3.0
limma,raw,missForest,vsn,3.0
limma,pro_LFQ,bpca,quantiles.robust,3.0
SAM,MaxLFQ_raw,nbavg,quantiles,3.0
siggenes,norm,mice,div.mean,3.0
limma,pro_LFQ,mice,vsn,3.0
SAM,MaxLFQ_raw,MinProb,No_norm,3.0
DEP,norm,nbavg,quantiles,3.0
ROTS,MaxLFQ_raw,min,vsn,3.0
SAM,MaxLFQ_raw,MinDet,quantiles,3.0
limma,MaxLFQ_raw,No_MVI,center.median,3.0
DEP,norm,bpca,No_norm,3.0
SAM,MaxLFQ_raw,MinProb,quantiles,3.0
SAM,pro_LFQ,missForest,div.median,3.0
SAM,norm,mice,div.mean,3.0
limma,MaxLFQ_raw,No_MVI,quantiles,3.0
SAM,norm,MLE,div.median,3.0
SAM,pro_LFQ,MLE,div.mean,3.0
ROTS,MaxLFQ_raw,zero,max,3.0
limma,MaxLFQ_raw,No_MVI,No_norm,3.0
ttest,pro_LFQ,mice,quantiles,3.0
proDA,pro_LFQ,zero,div.mean,3.0
SAM,norm,No_MVI,max,3.0
proDA,MaxLFQ_raw,missForest,div.median,3.0
ttest,pro_LFQ,mice,center.mean,3.0
DEP,raw,MinProb,No_norm,3.0
ROTS,norm,knn,quantiles.robust,3.0
proDA,MaxLFQ_raw,missForest,div.mean,3.0
ROTS,norm_raw,zero,vsn,3.0
limma,MaxLFQ_raw,bpca,quantiles.robust,3.0
SAM,pro_LFQ,No_MVI,center.mean,3.0
ttest,MaxLFQ_raw,bpca,center.mean,3.0
limma,pro_LFQ,MLE,quantiles.robust,3.0
proDA,raw,knn,No_norm,3.0
limma,pro_LFQ,missForest,quantiles.robust,3.0
SAM,norm,missForest,div.median,3.0
limma,norm_raw,bpca,max,3.0
SAM,norm,min,div.median,3.0
limma,norm_raw,MLE,div.mean,3.0
ROTS,norm_raw,min,div.mean,3.0
DEP,norm,bpca,quantiles,3.0
siggenes,norm,mice,div.median,3.0
limma,raw,QRILC,div.median,3.0
ttest,pro_LFQ,mice,center.median,3.0
DEP,pro_LFQ,MinProb,max,3.0
DEP,norm,MinProb,No_norm,3.0
proDA,raw,zero,center.mean,3.0
ROTS,norm,No_MVI,quantiles.robust,3.0
DEP,norm,min,quantiles,3.0
DEP,MaxLFQ_raw,mice,center.mean,3.0
DEP,raw,MinProb,vsn,3.0
SAM,pro_LFQ,mice,max,3.0
ttest,MaxLFQ_raw,bpca,center.median,3.0
SAM,pro_LFQ,bpca,div.median,3.0
ROTS,norm_raw,min,div.median,3.0
DEP,raw,MinDet,vsn,3.0
siggenes,pro_LFQ,knn,vsn,3.0
ttest,raw,min,No_norm,3.0
ROTS,MaxLFQ_raw,QRILC,vsn,3.0
proDA,norm_raw,zero,No_norm,3.0
limma,norm_raw,min,div.mean,3.0
limma,norm_raw,QRILC,div.median,3.0
ROTS,raw,min,div.mean,3.0
ROTS,raw,min,div.median,3.0
limma,raw,min,div.mean,3.0
limma,raw,MLE,div.median,3.0
DEP,norm,nbavg,No_norm,3.0
limma,MaxLFQ_raw,MinProb,max,3.0
SAM,norm_raw,missForest,center.median,3.0
proDA,norm_raw,zero,center.mean,3.0
DEP,MaxLFQ_raw,min,div.mean,3.0
ROTS,pro_LFQ,MLE,sum,3.0
siggenes,norm,knn,vsn,3.0
proDA,raw,zero,center.median,3.0
ROTS,raw,bpca,div.mean,3.0
ttest,MaxLFQ_raw,bpca,quantiles,3.0
ROTS,MaxLFQ_raw,No_MVI,center.mean,3.0
proDA,pro_LFQ,zero,div.median,3.0
limma,norm_raw,nbavg,vsn,3.0
ROTS,MaxLFQ_raw,No_MVI,No_norm,3.0
DEP,norm_raw,MinDet,vsn,3.0
DEP,norm_raw,MinProb,vsn,3.0
limma,MaxLFQ_raw,QRILC,max,3.0
ROTS,norm_raw,bpca,div.mean,3.0
ROTS,norm_raw,bpca,div.median,3.0
proDA,MaxLFQ_raw,QRILC,div.mean,3.0
ttest,raw,MinDet,No_norm,3.0
SAM,MaxLFQ_raw,MinProb,center.mean,3.0
proDA,pro_LFQ,No_MVI,div.mean,3.0
ROTS,MaxLFQ_raw,No_MVI,center.median,3.0
ROTS,MaxLFQ_raw,No_MVI,quantiles,3.0
ROTS,MaxLFQ_raw,missForest,quantiles.robust,3.0
SAM,MaxLFQ_raw,MinProb,div.mean,3.0
DEP,raw,nbavg,No_norm,3.0
limma,norm_raw,MLE,div.median,3.0
DEP,raw,mice,center.median,3.0
SAM,pro_LFQ,nbavg,div.mean,3.0
siggenes,norm,knn,div.mean,3.0
siggenes,pro_LFQ,mice,div.median,3.0
DEP,raw,knn,center.median,3.0
DEP,norm_raw,nbavg,center.median,3.0
siggenes,pro_LFQ,mice,div.mean,3.0
limma,MaxLFQ_raw,nbavg,div.mean,3.0
limma,norm_raw,missForest,vsn,3.0
proDA,pro_LFQ,MinProb,quantiles,3.0
proDA,norm_raw,zero,center.median,3.0
ROTS,MaxLFQ_raw,bpca,quantiles.robust,3.0
DEP,norm,missForest,No_norm,3.0
limma,MaxLFQ_raw,nbavg,vsn,3.0
DEP,pro_LFQ,MinProb,div.median,3.0
proDA,pro_LFQ,MinDet,quantiles,3.0
ROTS,raw,bpca,div.median,3.0
DEP,pro_LFQ,missForest,div.median,3.0
DEP,norm,min,No_norm,3.0
DEP,MaxLFQ_raw,QRILC,sum,3.0
siggenes,norm,MLE,quantiles.robust,3.0
limma,MaxLFQ_raw,MLE,quantiles.robust,3.0
ROTS,MaxLFQ_raw,knn,vsn,3.0
DEP,norm,MinDet,No_norm,3.0
limma,raw,missForest,div.mean,3.0
SAM,pro_LFQ,No_MVI,center.median,3.0
ROTS,pro_LFQ,missForest,quantiles.robust,3.0
DEP,pro_LFQ,MinDet,div.median,3.0
DEP,MaxLFQ_raw,zero,quantiles,3.0
proDA,norm_raw,zero,quantiles,3.0
DEP,pro_LFQ,MinDet,max,3.0
ttest,MaxLFQ_raw,QRILC,No_norm,3.0
SAM,pro_LFQ,MLE,div.median,3.0
DEP,norm,QRILC,No_norm,3.0
siggenes,norm,knn,div.median,3.0
limma,norm_raw,missForest,div.mean,3.0
ROTS,MaxLFQ_raw,mice,max,3.0
limma,raw,min,div.median,3.0
proDA,MaxLFQ_raw,QRILC,div.median,3.0
