"protein","contrast","chisq","pvalue","logFC","adj.pvalue","organism","label","TlogFC"
"48","sp|P01123|YPT1_YEAST","conditionB-conditionA",Inf,0,0.927764732866008,0,"YEAST","1","-1"
"49","sp|P02406|RL28_YEAST","conditionB-conditionA",Inf,0,0.852731957695724,0,"YEAST","1","-1"
"50","sp|P02407|RS17A_YEAST;sp|P14127|RS17B_YEAST","conditionB-conditionA",Inf,0,0.703064958472297,0,"YEAST","1","-1"
"51","sp|P02829|HSP82_YEAST","conditionB-conditionA",Inf,0,0.772232842863534,0,"YEAST","1","-1"
"52","sp|P02992|EFTU_YEAST","conditionB-conditionA",Inf,0,0.861479363555253,0,"YEAST","1","-1"
"53","sp|P03872|REP2_YEAST","conditionB-conditionA",Inf,0,1.02695483114272,0,"YEAST","1","-1"
"54","sp|P03965|CARB_YEAST","conditionB-conditionA",Inf,0,1.0557376951437,0,"YEAST","1","-1"
"55","sp|P04046|PUR1_YEAST","conditionB-conditionA",Inf,0,0.782556663781365,0,"YEAST","1","-1"
"56","sp|P04050|RPB1_YEAST","conditionB-conditionA",Inf,0,0.717283573800202,0,"YEAST","1","-1"
"57","sp|P04449|RL24A_YEAST","conditionB-conditionA",Inf,0,0.832391691864773,0,"YEAST","1","-1"
"58","sp|P04801|SYTC_YEAST","conditionB-conditionA",Inf,0,0.767378652786766,0,"YEAST","1","-1"
"59","sp|P04802|SYDC_YEAST","conditionB-conditionA",Inf,0,0.881717215356712,0,"YEAST","1","-1"
"60","sp|P04806|HXKA_YEAST","conditionB-conditionA",Inf,0,0.76373563765388,0,"YEAST","1","-1"
"61","sp|P04807|HXKB_YEAST","conditionB-conditionA",Inf,0,0.9508453438386,0,"YEAST","1","-1"
"62","sp|P04819|DNLI1_YEAST","conditionB-conditionA",Inf,0,0.839379064435025,0,"YEAST","1","-1"
"63","sp|P04840|VDAC1_YEAST","conditionB-conditionA",Inf,0,0.851825977240097,0,"YEAST","1","-1"
"64","sp|P04911|H2A1_YEAST;sp|P04912|H2A2_YEAST","conditionB-conditionA",Inf,0,0.854946418785955,0,"YEAST","1","-1"
"65","sp|P05030|PMA1_YEAST","conditionB-conditionA",Inf,0,0.874562251608777,0,"YEAST","1","-1"
"66","sp|P05317|RLA0_YEAST","conditionB-conditionA",Inf,0,0.915115476057476,0,"YEAST","1","-1"
"67","sp|P05373|HEM2_YEAST","conditionB-conditionA",Inf,0,0.794208957507649,0,"YEAST","1","-1"
"68","sp|P05374|CHO2_YEAST","conditionB-conditionA",Inf,0,0.842447019991646,0,"YEAST","1","-1"
"69","sp|P05626|ATPF_YEAST","conditionB-conditionA",Inf,0,0.907471344453427,0,"YEAST","1","-1"
"70","sp|P05694|METE_YEAST","conditionB-conditionA",Inf,0,0.965066550079133,0,"YEAST","1","-1"
"71","sp|P05737|RL7A_YEAST","conditionB-conditionA",Inf,0,0.89739961398622,0,"YEAST","1","-1"
"72","sp|P05738|RL9A_YEAST","conditionB-conditionA",Inf,0,0.818535183952186,0,"YEAST","1","-1"
"73","sp|P05739|RL6B_YEAST","conditionB-conditionA",Inf,0,0.8888369205605,0,"YEAST","1","-1"
"74","sp|P05740|RL17A_YEAST","conditionB-conditionA",Inf,0,0.812243354799296,0,"YEAST","1","-1"
"75","sp|P05743|RL26A_YEAST;sp|P53221|RL26B_YEAST","conditionB-conditionA",Inf,0,0.84271505064202,0,"YEAST","1","-1"
"76","sp|P05745|RL36A_YEAST","conditionB-conditionA",Inf,0,0.786549311082201,0,"YEAST","1","-1"
"77","sp|P05748|RL15A_YEAST","conditionB-conditionA",Inf,0,0.834516480206577,0,"YEAST","1","-1"
"78","sp|P05750|RS3_YEAST","conditionB-conditionA",Inf,0,0.716855712789464,0,"YEAST","1","-1"
"79","sp|P05756|RS13_YEAST","conditionB-conditionA",Inf,0,0.914060515524456,0,"YEAST","1","-1"
"80","sp|P05759|RS31_YEAST","conditionB-conditionA",Inf,0,0.887690108925325,0,"YEAST","1","-1"
"81","sp|P06101|CDC37_YEAST","conditionB-conditionA",Inf,0,0.892963788546622,0,"YEAST","1","-1"
"82","sp|P06102|NOT3_YEAST","conditionB-conditionA",Inf,0,0.823367687550379,0,"YEAST","1","-1"
"83","sp|P06103|EIF3B_YEAST","conditionB-conditionA",Inf,0,0.971086272617566,0,"YEAST","1","-1"
"84","sp|P06105|SC160_YEAST","conditionB-conditionA",Inf,0,0.906960587923789,0,"YEAST","1","-1"
"85","sp|P06115|CATT_YEAST","conditionB-conditionA",Inf,0,0.76381395397557,0,"YEAST","1","-1"
"86","sp|P06168|ILV5_YEAST","conditionB-conditionA",Inf,0,0.862359865373087,0,"YEAST","1","-1"
"87","sp|P06169|PDC1_YEAST","conditionB-conditionA",Inf,0,0.832330018768619,0,"YEAST","1","-1"
"88","sp|P06174|HEM4_YEAST","conditionB-conditionA",Inf,0,0.770911177240137,0,"YEAST","1","-1"
"89","sp|P06208|LEU1_YEAST","conditionB-conditionA",Inf,0,0.889794924539311,0,"YEAST","1","-1"
"90","sp|P06245|KAPB_YEAST","conditionB-conditionA",Inf,0,0.781890455095498,0,"YEAST","1","-1"
"91","sp|P06367|RS14A_YEAST","conditionB-conditionA",Inf,0,0.698905173675175,0,"YEAST","1","-1"
"92","sp|P06634|DED1_YEAST","conditionB-conditionA",Inf,0,0.863477431647,0,"YEAST","1","-1"
"93","sp|P06701|SIR3_YEAST","conditionB-conditionA",Inf,0,0.916031196752702,0,"YEAST","1","-1"
"94","sp|P06738|PHSG_YEAST","conditionB-conditionA",Inf,0,0.834142004552103,0,"YEAST","1","-1"
"95","sp|P06778|RAD52_YEAST","conditionB-conditionA",Inf,0,1.06312880801104,0,"YEAST","1","-1"
"96","sp|P06782|SNF1_YEAST","conditionB-conditionA",Inf,0,0.711667426084929,0,"YEAST","1","-1"
"97","sp|P06785|TYSY_YEAST","conditionB-conditionA",Inf,0,0.791884287608868,0,"YEAST","1","-1"
"98","sp|P06786|TOP2_YEAST","conditionB-conditionA",Inf,0,0.778996993705228,0,"YEAST","1","-1"
"99","sp|P07143|CY1_YEAST","conditionB-conditionA",Inf,0,0.763666408598157,0,"YEAST","1","-1"
"100","sp|P07149|FAS1_YEAST","conditionB-conditionA",Inf,0,0.885880323337901,0,"YEAST","1","-1"
"101","sp|P07170|KAD2_YEAST","conditionB-conditionA",Inf,0,0.851741338568942,0,"YEAST","1","-1"
"102","sp|P07172|HIS8_YEAST","conditionB-conditionA",Inf,0,0.885192190838472,0,"YEAST","1","-1"
"103","sp|P07213|TOM70_YEAST","conditionB-conditionA",Inf,0,0.860655300620422,0,"YEAST","1","-1"
"104","sp|P07244|PUR2_YEAST","conditionB-conditionA",Inf,0,0.861331281880322,0,"YEAST","1","-1"
"105","sp|P07245|C1TC_YEAST","conditionB-conditionA",Inf,0,0.784925936751973,0,"YEAST","1","-1"
"106","sp|P07246|ADH3_YEAST","conditionB-conditionA",Inf,0,0.923512887574388,0,"YEAST","1","-1"
"107","sp|P07251|ATPA_YEAST","conditionB-conditionA",Inf,0,0.657991670958383,0,"YEAST","1","-1"
"108","sp|P07256|QCR1_YEAST","conditionB-conditionA",Inf,0,0.888962087552427,0,"YEAST","1","-1"
"109","sp|P07257|QCR2_YEAST","conditionB-conditionA",Inf,0,0.737092044807575,0,"YEAST","1","-1"
"110","sp|P07259|PYR1_YEAST","conditionB-conditionA",Inf,0,0.823855703318577,0,"YEAST","1","-1"
"111","sp|P07260|IF4E_YEAST","conditionB-conditionA",Inf,0,0.860800199558,0,"YEAST","1","-1"
"112","sp|P07262|DHE4_YEAST","conditionB-conditionA",Inf,0,0.826750234570296,0,"YEAST","1","-1"
"113","sp|P07263|SYH_YEAST","conditionB-conditionA",Inf,0,0.867703234430122,0,"YEAST","1","-1"
"114","sp|P07264|LEUC_YEAST","conditionB-conditionA",Inf,0,0.859818547039646,0,"YEAST","1","-1"
"115","sp|P07269|PHO2_YEAST","conditionB-conditionA",Inf,0,0.834732014425151,0,"YEAST","1","-1"
"116","sp|P07273|TFS2_YEAST","conditionB-conditionA",Inf,0,0.897980518790892,0,"YEAST","1","-1"
"117","sp|P07274|PROF_YEAST","conditionB-conditionA",Inf,0,0.958952890963294,0,"YEAST","1","-1"
"118","sp|P07278|KAPR_YEAST","conditionB-conditionA",Inf,0,0.730764788522436,0,"YEAST","1","-1"
"119","sp|P07280|RS19A_YEAST;sp|P07281|RS19B_YEAST","conditionB-conditionA",Inf,0,0.921463400699933,0,"YEAST","1","-1"
"120","sp|P07283|PMM_YEAST","conditionB-conditionA",Inf,0,0.845076789631245,0,"YEAST","1","-1"
"121","sp|P07284|SYSC_YEAST","conditionB-conditionA",Inf,0,0.855444869909991,0,"YEAST","1","-1"
"122","sp|P07342|ILVB_YEAST","conditionB-conditionA",Inf,0,0.877748976800024,0,"YEAST","1","-1"
"123","sp|P07347|ARD1_YEAST","conditionB-conditionA",Inf,0,1.2715968179109,0,"YEAST","1","-1"
"124","sp|P07560|SEC4_YEAST","conditionB-conditionA",Inf,0,0.881478961444124,0,"YEAST","1","-1"
"125","sp|P07702|LYS2_YEAST","conditionB-conditionA",Inf,0,0.782001324756179,0,"YEAST","1","-1"
"126","sp|P07806|SYV_YEAST","conditionB-conditionA",Inf,0,0.862469224185689,0,"YEAST","1","-1"
"127","sp|P07991|OAT_YEAST","conditionB-conditionA",Inf,0,0.952420656183211,0,"YEAST","1","-1"
"128","sp|P08004|CHS1_YEAST","conditionB-conditionA",Inf,0,0.818508280217394,0,"YEAST","1","-1"
"129","sp|P08018|PBS2_YEAST","conditionB-conditionA",Inf,0,0.908685002431635,0,"YEAST","1","-1"
"130","sp|P08067|UCRI_YEAST","conditionB-conditionA",Inf,0,0.746077403775644,0,"YEAST","1","-1"
"131","sp|P08417|FUMH_YEAST","conditionB-conditionA",Inf,0,0.873893389711451,0,"YEAST","1","-1"
"132","sp|P08518|RPB2_YEAST","conditionB-conditionA",Inf,0,0.859138094135609,0,"YEAST","1","-1"
"133","sp|P08566|ARO1_YEAST","conditionB-conditionA",Inf,0,0.837059338699492,0,"YEAST","1","-1"
"134","sp|P08678|CYAA_YEAST","conditionB-conditionA",Inf,0,0.795536867782841,0,"YEAST","1","-1"
"135","sp|P08679|CISY2_YEAST","conditionB-conditionA",Inf,0,0.679413193032545,0,"YEAST","1","-1"
"136","sp|P09436|SYIC_YEAST","conditionB-conditionA",Inf,0,0.871205318066183,0,"YEAST","1","-1"
"137","sp|P09440|C1TM_YEAST","conditionB-conditionA",Inf,0,0.710397847794203,0,"YEAST","1","-1"
"138","sp|P09457|ATPO_YEAST","conditionB-conditionA",Inf,0,0.878332567991247,0,"YEAST","1","-1"
"139","sp|P09547|SWI1_YEAST","conditionB-conditionA",Inf,0,1.04757621414346,0,"YEAST","1","-1"
"140","sp|P09620|KEX1_YEAST","conditionB-conditionA",Inf,0,0.70585108885315,0,"YEAST","1","-1"
"141","sp|P09624|DLDH_YEAST","conditionB-conditionA",Inf,0,0.847463524076167,0,"YEAST","1","-1"
"142","sp|P09733|TBA1_YEAST","conditionB-conditionA",Inf,0,0.9732854306065,0,"YEAST","1","-1"
"143","sp|P09734|TBA3_YEAST","conditionB-conditionA",Inf,0,0.891185859773188,0,"YEAST","1","-1"
"144","sp|P09938|RIR2_YEAST","conditionB-conditionA",Inf,0,0.879043583769118,0,"YEAST","1","-1"
"145","sp|P09950|HEM1_YEAST","conditionB-conditionA",Inf,0,0.826432092257612,0,"YEAST","1","-1"
"146","sp|P0C2H6|RL27A_YEAST;sp|P0C2H7|RL27B_YEAST","conditionB-conditionA",Inf,0,0.895066874434866,0,"YEAST","1","-1"
"147","sp|P0C2H8|RL31A_YEAST","conditionB-conditionA",Inf,0,0.815253220183802,0,"YEAST","1","-1"
"148","sp|P0C2I3|YD15B_YEAST;sp|P0C2I5|YL12B_YEAST;sp|Q12414|YP11B_YEAST","conditionB-conditionA",Inf,0,0.928496730972766,0,"YEAST","1","-1"
"149","sp|P0C2I4|YH11A_YEAST;sp|P0CX59|YO12A_YEAST;sp|P0CX60|YP13A_YEAST;sp|P0CX65|YD14A_YEAST;sp|P0CX66|YE12A_YEAST;sp|P0CX67|YG13A_YEAST;sp|P0CX68|YL11A_YEAST;sp|P0CX69|YM14A_YEAST;sp|Q12217|YB12A_YEAST","conditionB-conditionA",Inf,0,0.824588980343512,0,"YEAST","1","-1"
"150","sp|P0C2I8|YL14A_YEAST","conditionB-conditionA",Inf,0,0.90734637095723,0,"YEAST","1","-1"
"151","sp|P0CS90|HSP77_YEAST","conditionB-conditionA",Inf,0,0.750681447231777,0,"YEAST","1","-1"
"152","sp|P0CT04|IPB2_YEAST","conditionB-conditionA",Inf,0,0.901767198485608,0,"YEAST","1","-1"
"153","sp|P0CX08|DSF1_YEAST;sp|P0CX09|MAN2_YEAST","conditionB-conditionA",Inf,0,0.924579185790535,0,"YEAST","1","-1"
"154","sp|P0CX23|RL20A_YEAST;sp|P0CX24|RL20B_YEAST","conditionB-conditionA",Inf,0,0.79516736934535,0,"YEAST","1","-1"
"155","sp|P0CX25|RL43A_YEAST;sp|P0CX26|RL43B_YEAST","conditionB-conditionA",Inf,0,0.829493943938861,0,"YEAST","1","-1"
"156","sp|P0CX29|RS23A_YEAST;sp|P0CX30|RS23B_YEAST","conditionB-conditionA",Inf,0,0.999642736074971,0,"YEAST","1","-1"
"157","sp|P0CX31|RS24A_YEAST;sp|P0CX32|RS24B_YEAST","conditionB-conditionA",Inf,0,0.86933920881016,0,"YEAST","1","-1"
"158","sp|P0CX35|RS4A_YEAST;sp|P0CX36|RS4B_YEAST","conditionB-conditionA",Inf,0,0.851148965700588,0,"YEAST","1","-1"
"159","sp|P0CX37|RS6A_YEAST;sp|P0CX38|RS6B_YEAST","conditionB-conditionA",Inf,0,0.788991857985874,0,"YEAST","1","-1"
"160","sp|P0CX41|RL23A_YEAST;sp|P0CX42|RL23B_YEAST","conditionB-conditionA",Inf,0,0.932311292261069,0,"YEAST","1","-1"
"161","sp|P0CX43|RL1A_YEAST;sp|P0CX44|RL1B_YEAST","conditionB-conditionA",Inf,0,0.821075930919953,0,"YEAST","1","-1"
"162","sp|P0CX47|RS11A_YEAST;sp|P0CX48|RS11B_YEAST","conditionB-conditionA",Inf,0,0.808585864177761,0,"YEAST","1","-1"
"163","sp|P0CX49|RL18A_YEAST;sp|P0CX50|RL18B_YEAST","conditionB-conditionA",Inf,0,0.964235677466862,0,"YEAST","1","-1"
"164","sp|P0CX51|RS16A_YEAST;sp|P0CX52|RS16B_YEAST","conditionB-conditionA",Inf,0,0.957956087597754,0,"YEAST","1","-1"
"165","sp|P0CX55|RS18A_YEAST;sp|P0CX56|RS18B_YEAST","conditionB-conditionA",Inf,0,0.847900233418475,0,"YEAST","1","-1"
"166","sp|P0CX82|RL19A_YEAST;sp|P0CX83|RL19B_YEAST","conditionB-conditionA",Inf,0,0.83848355822153,0,"YEAST","1","-1"
"167","sp|P0CX84|RL35A_YEAST;sp|P0CX85|RL35B_YEAST","conditionB-conditionA",Inf,0,0.789023704280988,0,"YEAST","1","-1"
"168","sp|P10081|IF4A_YEAST","conditionB-conditionA",Inf,0,0.745041958028569,0,"YEAST","1","-1"
"169","sp|P10363|PRI1_YEAST","conditionB-conditionA",Inf,0,0.930096088915553,0,"YEAST","1","-1"
"170","sp|P10614|CP51_YEAST","conditionB-conditionA",Inf,0,0.952442542122967,0,"YEAST","1","-1"
"171","sp|P10659|METK1_YEAST","conditionB-conditionA",Inf,0,0.863180096231982,0,"YEAST","1","-1"
"172","sp|P10664|RL4A_YEAST","conditionB-conditionA",Inf,0,0.867826126731778,0,"YEAST","1","-1"
"173","sp|P10823|GPA2_YEAST","conditionB-conditionA",Inf,0,0.839363931072679,0,"YEAST","1","-1"
"174","sp|P10869|AK_YEAST","conditionB-conditionA",Inf,0,0.900251965222996,0,"YEAST","1","-1"
"175","sp|P10963|PCKA_YEAST","conditionB-conditionA",Inf,0,0.935111716407582,0,"YEAST","1","-1"
"176","sp|P11154|PYC1_YEAST","conditionB-conditionA",Inf,0,0.804101090697779,0,"YEAST","1","-1"
"177","sp|P11353|HEM6_YEAST","conditionB-conditionA",Inf,0,0.733467528069118,0,"YEAST","1","-1"
"178","sp|P11412|G6PD_YEAST","conditionB-conditionA",Inf,0,0.780051659851427,0,"YEAST","1","-1"
"179","sp|P11484|SSB1_YEAST","conditionB-conditionA",Inf,0,0.731266294194647,0,"YEAST","1","-1"
"180","sp|P11491|PPB_YEAST","conditionB-conditionA",Inf,0,0.714072915799253,0,"YEAST","1","-1"
"181","sp|P11745|RNA1_YEAST","conditionB-conditionA",Inf,0,0.823606851193974,0,"YEAST","1","-1"
"182","sp|P11938|RAP1_YEAST","conditionB-conditionA",Inf,0,0.775628506073234,0,"YEAST","1","-1"
"183","sp|P12383|PDR1_YEAST","conditionB-conditionA",Inf,0,0.78054785695863,0,"YEAST","1","-1"
"184","sp|P12611|WHI2_YEAST","conditionB-conditionA",Inf,0,0.911183854090902,0,"YEAST","1","-1"
"185","sp|P12612|TCPA_YEAST","conditionB-conditionA",Inf,0,0.852036488580578,0,"YEAST","1","-1"
"186","sp|P12688|YPK1_YEAST","conditionB-conditionA",Inf,0,0.81245927598024,0,"YEAST","1","-1"
"187","sp|P12695|ODP2_YEAST","conditionB-conditionA",Inf,0,0.766978496430967,0,"YEAST","1","-1"
"188","sp|P12709|G6PI_YEAST","conditionB-conditionA",Inf,0,0.907797813976284,0,"YEAST","1","-1"
"189","sp|P12904|AAKG_YEAST","conditionB-conditionA",Inf,0,0.838273089456345,0,"YEAST","1","-1"
"190","sp|P12945|NAT1_YEAST","conditionB-conditionA",Inf,0,0.736896584367493,0,"YEAST","1","-1"
"191","sp|P13185|KIN1_YEAST","conditionB-conditionA",Inf,0,0.771601109147998,0,"YEAST","1","-1"
"192","sp|P13186|KIN2_YEAST","conditionB-conditionA",Inf,0,0.789566677520696,0,"YEAST","1","-1"
"193","sp|P13188|SYQ_YEAST","conditionB-conditionA",Inf,0,0.841493575957639,0,"YEAST","1","-1"
"194","sp|P13259|PCY1_YEAST","conditionB-conditionA",Inf,0,1.03171703556549,0,"YEAST","1","-1"
"195","sp|P13517|CAPZB_YEAST","conditionB-conditionA",Inf,0,0.862225301772745,0,"YEAST","1","-1"
"196","sp|P13586|ATC1_YEAST","conditionB-conditionA",Inf,0,0.719378749599809,0,"YEAST","1","-1"
"197","sp|P13663|DHAS_YEAST","conditionB-conditionA",Inf,0,0.97155649139583,0,"YEAST","1","-1"
"198","sp|P13856|RSR1_YEAST","conditionB-conditionA",Inf,0,1.05303399527181,0,"YEAST","1","-1"
"199","sp|P14020|DPM1_YEAST","conditionB-conditionA",Inf,0,0.866497372079014,0,"YEAST","1","-1"
"200","sp|P14065|GCY1_YEAST","conditionB-conditionA",Inf,0,0.801793728125,0,"YEAST","1","-1"
"201","sp|P14126|RL3_YEAST","conditionB-conditionA",Inf,0,0.836647919325436,0,"YEAST","1","-1"
"202","sp|P14164|ABF1_YEAST","conditionB-conditionA",Inf,0,0.745606654855345,0,"YEAST","1","-1"
"203","sp|P14306|CPYI_YEAST","conditionB-conditionA",Inf,0,0.918925846953767,0,"YEAST","1","-1"
"204","sp|P14540|ALF_YEAST","conditionB-conditionA",Inf,0,0.737940890973164,0,"YEAST","1","-1"
"205","sp|P14682|UBC3_YEAST","conditionB-conditionA",Inf,0,0.857004415708285,0,"YEAST","1","-1"
"206","sp|P14693|SAM35_YEAST","conditionB-conditionA",Inf,0,0.943069428195342,0,"YEAST","1","-1"
"207","sp|P14742|GFA1_YEAST","conditionB-conditionA",Inf,0,0.817081808331535,0,"YEAST","1","-1"
"208","sp|P14747|PP2B2_YEAST","conditionB-conditionA",Inf,0,1.10049002606322,0,"YEAST","1","-1"
"209","sp|P14843|AROF_YEAST","conditionB-conditionA",Inf,0,0.829718110015774,0,"YEAST","1","-1"
"210","sp|P14906|SEC63_YEAST","conditionB-conditionA",Inf,0,0.808064461425566,0,"YEAST","1","-1"
"211","sp|P14907|NSP1_YEAST","conditionB-conditionA",Inf,0,0.805182589572562,0,"YEAST","1","-1"
"212","sp|P15108|HSC82_YEAST","conditionB-conditionA",Inf,0,0.846325866271023,0,"YEAST","1","-1"
"213","sp|P15180|SYKC_YEAST","conditionB-conditionA",Inf,0,0.836015250773961,0,"YEAST","1","-1"
"214","sp|P15274|AMPD_YEAST","conditionB-conditionA",Inf,0,0.8072531223883,0,"YEAST","1","-1"
"215","sp|P15303|SEC23_YEAST","conditionB-conditionA",Inf,0,0.953614246151623,0,"YEAST","1","-1"
"216","sp|P15424|MS116_YEAST","conditionB-conditionA",Inf,0,0.884159551703499,0,"YEAST","1","-1"
"217","sp|P15454|KGUA_YEAST","conditionB-conditionA",Inf,0,0.929010121228833,0,"YEAST","1","-1"
"218","sp|P15496|IDI1_YEAST","conditionB-conditionA",Inf,0,0.752792079823219,0,"YEAST","1","-1"
"219","sp|P15565|TRM1_YEAST","conditionB-conditionA",Inf,0,0.842161338904264,0,"YEAST","1","-1"
"220","sp|P15624|SYFB_YEAST","conditionB-conditionA",Inf,0,0.900058196527548,0,"YEAST","1","-1"
"221","sp|P15625|SYFA_YEAST","conditionB-conditionA",Inf,0,0.79051227757677,0,"YEAST","1","-1"
"222","sp|P15646|FBRL_YEAST","conditionB-conditionA",Inf,0,0.896633000079378,0,"YEAST","1","-1"
"223","sp|P15705|STI1_YEAST","conditionB-conditionA",Inf,0,0.790616362334173,0,"YEAST","1","-1"
"224","sp|P15731|UBC4_YEAST","conditionB-conditionA",Inf,0,0.9931755931705,0,"YEAST","1","-1"
"225","sp|P15790|CSK21_YEAST","conditionB-conditionA",Inf,0,0.795691813748048,0,"YEAST","1","-1"
"226","sp|P15873|PCNA_YEAST","conditionB-conditionA",Inf,0,0.892860333592036,0,"YEAST","1","-1"
"227","sp|P15891|ABP1_YEAST","conditionB-conditionA",Inf,0,0.809593586358755,0,"YEAST","1","-1"
