"protein","logFC","pvalue","adj.pvalue","contrast","organism","label","TlogFC"
"sp|Q27J81|INF2_HUMAN","sp|Q27J81|INF2_HUMAN","0.155437446230899","0.0476067649281935","0.131381892443839","conditionB-conditionA","HUMAN","0","0"
"sp|Q96A49|SYAP1_HUMAN","sp|Q96A49|SYAP1_HUMAN","0.290291195037264","0.04781179138322","0.131972789115646","conditionB-conditionA","HUMAN","0","0"
"sp|Q07021|C1QBP_HUMAN","sp|Q07021|C1QBP_HUMAN","0.176559127149226","0.0480432728647014","0.132222977566281","conditionB-conditionA","HUMAN","0","0"
"sp|Q16531|DDB1_HUMAN","sp|Q16531|DDB1_HUMAN","0.123680599019981","0.0482804232804233","0.13306177868296","conditionB-conditionA","HUMAN","0","0"
"sp|Q9BSD7|NTPCR_HUMAN","sp|Q9BSD7|NTPCR_HUMAN","0.134334464572333","0.0483446712018141","0.13306177868296","conditionB-conditionA","HUMAN","0","0"
"sp|O94979|SC31A_HUMAN","sp|O94979|SC31A_HUMAN","0.0838811980079264","0.0485279667422525","0.133468834688347","conditionB-conditionA","HUMAN","0","0"
"sp|Q13043|STK4_HUMAN;sp|Q13188|STK3_HUMAN","sp|Q13043|STK4_HUMAN;sp|Q13188|STK3_HUMAN","-0.234536707524452","0.04854119425548","0.133468834688347","conditionB-conditionA","HUMAN","0","0"
"sp|P55060|XPO2_HUMAN","sp|P55060|XPO2_HUMAN","0.0782100135586177","0.0486574074074074","0.133468834688347","conditionB-conditionA","HUMAN","0","0"
"sp|Q9H6H4|REEP4_HUMAN","sp|Q9H6H4|REEP4_HUMAN","1.1075952376618","0.0488832199546485","0.134303112313938","conditionB-conditionA","HUMAN","0","0"
"sp|Q8NEJ9|NGDN_HUMAN","sp|Q8NEJ9|NGDN_HUMAN","0.191291166785732","0.0488860544217687","0.134303112313938","conditionB-conditionA","HUMAN","0","0"
"sp|P07814|SYEP_HUMAN","sp|P07814|SYEP_HUMAN","0.109861063386134","0.0489673091458806","0.134550371872887","conditionB-conditionA","HUMAN","0","0"
"sp|P49327|FAS_HUMAN","sp|P49327|FAS_HUMAN","0.095375742382533","0.049057067271353","0.134797297297297","conditionB-conditionA","HUMAN","0","0"
"sp|Q13438|OS9_HUMAN","sp|Q13438|OS9_HUMAN","0.419426657896201","0.0491421012849584","0.135043889264011","conditionB-conditionA","HUMAN","0","0"
"sp|Q9UBS4|DJB11_HUMAN","sp|Q9UBS4|DJB11_HUMAN","0.0951947147223784","0.0493178382464097","0.13578167115903","conditionB-conditionA","HUMAN","0","0"
"sp|O75396|SC22B_HUMAN","sp|O75396|SC22B_HUMAN","0.122029552817963","0.0493660241874528","0.13578167115903","conditionB-conditionA","HUMAN","0","0"
"sp|Q9BXS5|AP1M1_HUMAN","sp|Q9BXS5|AP1M1_HUMAN","0.105681722249962","0.0493981481481481","0.13578167115903","conditionB-conditionA","HUMAN","0","0"
"sp|P62136|PP1A_HUMAN","sp|P62136|PP1A_HUMAN","0.166615756264292","0.0496390778533636","0.136363636363636","conditionB-conditionA","HUMAN","0","0"
"sp|P62910|RL32_HUMAN","sp|P62910|RL32_HUMAN","0.126146732729829","0.0497382842025699","0.136944818304172","conditionB-conditionA","HUMAN","0","0"
"sp|Q96HJ9|FMC1_HUMAN","sp|Q96HJ9|FMC1_HUMAN","-0.734828845088767","0.0498648904006047","0.137096774193548","conditionB-conditionA","HUMAN","0","0"
"sp|Q9NP97|DLRB1_HUMAN","sp|Q9NP97|DLRB1_HUMAN","0.110348375141374","0.0499168556311413","0.137096774193548","conditionB-conditionA","HUMAN","0","0"
"sp|Q9NWT6|HIF1N_HUMAN","sp|Q9NWT6|HIF1N_HUMAN","-0.265656972746024","0.0500340136054422","0.137676292813969","conditionB-conditionA","HUMAN","0","0"
"sp|Q16537|2A5E_HUMAN","sp|Q16537|2A5E_HUMAN","0.115274875130257","0.050067082388511","0.137826961770624","conditionB-conditionA","HUMAN","0","0"
"sp|O14773|TPP1_HUMAN","sp|O14773|TPP1_HUMAN","0.210262059255685","0.0501086545729403","0.137826961770624","conditionB-conditionA","HUMAN","0","0"
"sp|Q5VV42|CDKAL_HUMAN","sp|Q5VV42|CDKAL_HUMAN","-0.203261998551435","0.0502362055933485","0.138069705093834","conditionB-conditionA","HUMAN","0","0"
"sp|Q86Y46|K2C73_HUMAN","sp|Q86Y46|K2C73_HUMAN","0.508654920970958","0.0506056311413454","0.138981915606162","conditionB-conditionA","HUMAN","0","0"
"sp|P0ADN2|YIFE_ECOLI","sp|P0ADN2|YIFE_ECOLI","-1.72468203577364","0.0508342781557067","0.139892904953146","conditionB-conditionA","ECOLI","1","1"
"sp|Q92485|ASM3B_HUMAN","sp|Q92485|ASM3B_HUMAN","1.97859106922408","0.0509665532879819","0.139946559786239","conditionB-conditionA","HUMAN","0","0"
"sp|P0AC92|GNSA_ECOLI;sp|P77695|GNSB_ECOLI","sp|P0AC92|GNSA_ECOLI;sp|P77695|GNSB_ECOLI","-2.21506942853895","0.0510090702947846","0.139946559786239","conditionB-conditionA","ECOLI","1","1"
"sp|Q9H773|DCTP1_HUMAN","sp|Q9H773|DCTP1_HUMAN","0.243597940617096","0.0510279667422525","0.139946559786239","conditionB-conditionA","HUMAN","0","0"
"sp|Q9H4Z3|CAPAM_HUMAN","sp|Q9H4Z3|CAPAM_HUMAN","0.323675536370855","0.0512093726379441","0.14018691588785","conditionB-conditionA","HUMAN","0","0"
"sp|P32322|P5CR1_HUMAN","sp|P32322|P5CR1_HUMAN","0.1185127469466","0.0513208616780045","0.140426951300867","conditionB-conditionA","HUMAN","0","0"
"sp|Q02790|FKBP4_HUMAN","sp|Q02790|FKBP4_HUMAN","0.0882222880863637","0.0514380196523054","0.140906062624917","conditionB-conditionA","HUMAN","0","0"
"sp|Q9UNQ2|DIM1_HUMAN","sp|Q9UNQ2|DIM1_HUMAN","-0.170872286609571","0.0514644746787604","0.140906062624917","conditionB-conditionA","HUMAN","0","0"
"sp|O60486|PLXC1_HUMAN","sp|O60486|PLXC1_HUMAN","-2.48817801723957","0.0515410052910053","0.14105123087159","conditionB-conditionA","HUMAN","0","0"
"sp|P34897|GLYM_HUMAN","sp|P34897|GLYM_HUMAN","0.0714058419180645","0.0515636810279667","0.14105123087159","conditionB-conditionA","HUMAN","0","0"
"sp|Q9NV88|INT9_HUMAN","sp|Q9NV88|INT9_HUMAN","0.322967205544485","0.0516156462585034","0.141196013289037","conditionB-conditionA","HUMAN","0","0"
"sp|P25705|ATPA_HUMAN","sp|P25705|ATPA_HUMAN","0.0971947781381424","0.0516175359032502","0.141196013289037","conditionB-conditionA","HUMAN","0","0"
"sp|P38159|RBMX_HUMAN","sp|P38159|RBMX_HUMAN","0.107780756363365","0.0516232048374906","0.141434262948207","conditionB-conditionA","HUMAN","0","0"
"sp|O94760|DDAH1_HUMAN","sp|O94760|DDAH1_HUMAN","0.325659964767308","0.0516553287981859","0.14157824933687","conditionB-conditionA","HUMAN","0","0"
"sp|P25516|ACNA_ECOLI","sp|P25516|ACNA_ECOLI","-1.90695749298922","0.051895313681028","0.14157824933687","conditionB-conditionA","ECOLI","1","1"
"sp|P39172|ZNUA_ECOLI","sp|P39172|ZNUA_ECOLI","0.477810981153502","0.0522401738473167","0.14205298013245","conditionB-conditionA","ECOLI","1","1"
"sp|Q9Y4B6|DCAF1_HUMAN","sp|Q9Y4B6|DCAF1_HUMAN","2.40368439901332","0.0522439531368103","0.14205298013245","conditionB-conditionA","HUMAN","0","0"
"sp|P29350|PTN6_HUMAN","sp|P29350|PTN6_HUMAN","0.144934025787959","0.0527834467120181","0.143234323432343","conditionB-conditionA","HUMAN","0","0"
"sp|P55010|IF5_HUMAN","sp|P55010|IF5_HUMAN","0.100655082513377","0.052900604686319","0.143234323432343","conditionB-conditionA","HUMAN","0","0"
"sp|Q9NUU7|DD19A_HUMAN","sp|Q9NUU7|DD19A_HUMAN","0.342474268472147","0.0530631141345427","0.143234323432343","conditionB-conditionA","HUMAN","0","0"
"sp|P07858|CATB_HUMAN","sp|P07858|CATB_HUMAN","0.145851569259124","0.0530933484504913","0.143234323432343","conditionB-conditionA","HUMAN","0","0"
"sp|P16095|SDHL_ECOLI","sp|P16095|SDHL_ECOLI","-2.73590589187429","0.0531377551020408","0.143234323432343","conditionB-conditionA","ECOLI","1","1"
"sp|P02545|LMNA_HUMAN","sp|P02545|LMNA_HUMAN","0.0836122544036293","0.0532492441421013","0.143469656992084","conditionB-conditionA","HUMAN","0","0"
"sp|Q9NX40|OCAD1_HUMAN","sp|Q9NX40|OCAD1_HUMAN","0.207709852600745","0.0534845049130763","0.144363876071193","conditionB-conditionA","HUMAN","0","0"
"sp|Q8TAT6|NPL4_HUMAN","sp|Q8TAT6|NPL4_HUMAN","0.10078497558337","0.0536857520786092","0.145586297760211","conditionB-conditionA","HUMAN","0","0"
"sp|O95336|6PGL_HUMAN","sp|O95336|6PGL_HUMAN","0.0922093186049828","0.0537046485260771","0.145819618169849","conditionB-conditionA","HUMAN","0","0"
"sp|Q9H3Y8|PPDPF_HUMAN","sp|Q9H3Y8|PPDPF_HUMAN","0.229989805580255","0.0538029100529101","0.146381578947368","conditionB-conditionA","HUMAN","0","0"
"sp|Q9ULV0|MYO5B_HUMAN","sp|Q9ULV0|MYO5B_HUMAN","-0.276314688937644","0.0539965986394558","0.146614069690993","conditionB-conditionA","HUMAN","0","0"
"sp|P98179|RBM3_HUMAN","sp|P98179|RBM3_HUMAN","0.180447603955862","0.0542356386999244","0.147174770039422","conditionB-conditionA","HUMAN","0","0"
"sp|Q9NP92|RT30_HUMAN","sp|Q9NP92|RT30_HUMAN","0.374777490208578","0.054297052154195","0.14806303348654","conditionB-conditionA","HUMAN","0","0"
"sp|O43583|DENR_HUMAN","sp|O43583|DENR_HUMAN","0.0994892853921279","0.0543924792139078","0.148293963254593","conditionB-conditionA","HUMAN","0","0"
"sp|Q8NF37|PCAT1_HUMAN","sp|Q8NF37|PCAT1_HUMAN","0.101606278851591","0.0545323129251701","0.148852459016393","conditionB-conditionA","HUMAN","0","0"
"sp|Q9HCY8|S10AE_HUMAN","sp|Q9HCY8|S10AE_HUMAN","-0.126517151454799","0.0546740362811791","0.149082568807339","conditionB-conditionA","HUMAN","0","0"
"sp|Q96S52|PIGS_HUMAN","sp|Q96S52|PIGS_HUMAN","-0.155604525671338","0.0548724489795918","0.149804177545692","conditionB-conditionA","HUMAN","0","0"
"sp|Q9UBB6|NCDN_HUMAN","sp|Q9UBB6|NCDN_HUMAN","-0.105615330293372","0.0549707105064248","0.149804177545692","conditionB-conditionA","HUMAN","0","0"
"sp|O95994|AGR2_HUMAN","sp|O95994|AGR2_HUMAN","-0.166684828534267","0.0551284958427816","0.149804177545692","conditionB-conditionA","HUMAN","0","0"
"sp|Q58FF6|H90B4_HUMAN","sp|Q58FF6|H90B4_HUMAN","0.167464329078463","0.0552465986394558","0.149804177545692","conditionB-conditionA","HUMAN","0","0"
"sp|Q07666|KHDR1_HUMAN","sp|Q07666|KHDR1_HUMAN","0.165640605605606","0.0552560468631897","0.149804177545692","conditionB-conditionA","HUMAN","0","0"
"sp|P52732|KIF11_HUMAN","sp|P52732|KIF11_HUMAN","0.529242393798789","0.0552825018896447","0.149804177545692","conditionB-conditionA","HUMAN","0","0"
"sp|Q9NRG0|CHRC1_HUMAN","sp|Q9NRG0|CHRC1_HUMAN","-0.223222669903121","0.0553250188964475","0.150358773646445","conditionB-conditionA","HUMAN","0","0"
"sp|P20700|LMNB1_HUMAN","sp|P20700|LMNB1_HUMAN","0.120867073119754","0.0558153817082389","0.151791530944625","conditionB-conditionA","HUMAN","0","0"
"sp|Q9UJW0|DCTN4_HUMAN","sp|Q9UJW0|DCTN4_HUMAN","0.204653409494188","0.0558730158730159","0.151791530944625","conditionB-conditionA","HUMAN","0","0"
"sp|O75390|CISY_HUMAN","sp|O75390|CISY_HUMAN","0.104795500889431","0.0563766061980348","0.152569941444372","conditionB-conditionA","HUMAN","0","0"
"sp|Q8WTW3|COG1_HUMAN","sp|Q8WTW3|COG1_HUMAN","0.167193765107974","0.0564229024943311","0.152569941444372","conditionB-conditionA","HUMAN","0","0"
"sp|Q9BV10|ALG12_HUMAN","sp|Q9BV10|ALG12_HUMAN","0.426750799601633","0.0564625850340136","0.152696556205328","conditionB-conditionA","HUMAN","0","0"
"sp|O43818|U3IP2_HUMAN","sp|O43818|U3IP2_HUMAN","0.205470529984277","0.0566317082388511","0.152696556205328","conditionB-conditionA","HUMAN","0","0"
"sp|Q9UK76|JUPI1_HUMAN","sp|Q9UK76|JUPI1_HUMAN","0.14784252348092","0.0566997354497355","0.153571428571429","conditionB-conditionA","HUMAN","0","0"
"sp|P40616|ARL1_HUMAN","sp|P40616|ARL1_HUMAN","0.193144551753957","0.0569009826152683","0.153596889176928","conditionB-conditionA","HUMAN","0","0"
"sp|Q8IXU6|S35F2_HUMAN","sp|Q8IXU6|S35F2_HUMAN","0.364341343186624","0.0569075963718821","0.153596889176928","conditionB-conditionA","HUMAN","0","0"
"sp|Q8N335|GPD1L_HUMAN","sp|Q8N335|GPD1L_HUMAN","0.175234849951153","0.0569312169312169","0.153596889176928","conditionB-conditionA","HUMAN","0","0"
"sp|Q9C0J8|WDR33_HUMAN","sp|Q9C0J8|WDR33_HUMAN","0.123159986996344","0.0571362433862434","0.15479274611399","conditionB-conditionA","HUMAN","0","0"
"sp|P98161|PKD1_HUMAN","sp|P98161|PKD1_HUMAN","-0.309155956687832","0.0574196900982615","0.155663430420712","conditionB-conditionA","HUMAN","0","0"
"sp|Q96FX7|TRM61_HUMAN","sp|Q96FX7|TRM61_HUMAN","0.327054926027913","0.0576653439153439","0.156431803490627","conditionB-conditionA","HUMAN","0","0"
"sp|O00584|RNT2_HUMAN","sp|O00584|RNT2_HUMAN","0.215388744591806","0.0576917989417989","0.156431803490627","conditionB-conditionA","HUMAN","0","0"
"sp|Q8N5M1|ATPF2_HUMAN","sp|Q8N5M1|ATPF2_HUMAN","0.293744278276382","0.0577465986394558","0.156774193548387","conditionB-conditionA","HUMAN","0","0"
"sp|Q15365|PCBP1_HUMAN","sp|Q15365|PCBP1_HUMAN","0.169111185401405","0.0577588813303099","0.156774193548387","conditionB-conditionA","HUMAN","0","0"
"sp|Q92945|FUBP2_HUMAN","sp|Q92945|FUBP2_HUMAN","0.0648032499450863","0.0578306878306878","0.156774193548387","conditionB-conditionA","HUMAN","0","0"
"sp|P26368|U2AF2_HUMAN","sp|P26368|U2AF2_HUMAN","0.0893769911504876","0.0579185563114135","0.157317859445519","conditionB-conditionA","HUMAN","0","0"
"sp|Q9Y376|CAB39_HUMAN","sp|Q9Y376|CAB39_HUMAN","-0.182115778754341","0.0580489417989418","0.157538659793814","conditionB-conditionA","HUMAN","0","0"
"sp|O00189|AP4M1_HUMAN","sp|O00189|AP4M1_HUMAN","-0.6112249645145","0.0585128495842782","0.159047005795235","conditionB-conditionA","HUMAN","0","0"
"sp|O95059|RPP14_HUMAN","sp|O95059|RPP14_HUMAN","-0.439331257855059","0.0591609977324263","0.16023166023166","conditionB-conditionA","HUMAN","0","0"
"sp|Q8WXX5|DNJC9_HUMAN","sp|Q8WXX5|DNJC9_HUMAN","0.124631896701226","0.0592403628117914","0.160771704180064","conditionB-conditionA","HUMAN","0","0"
"sp|Q9BUR4|TCAB1_HUMAN","sp|Q9BUR4|TCAB1_HUMAN","0.966511166886598","0.059417044595616","0.161103979460847","conditionB-conditionA","HUMAN","0","0"
"sp|Q01484|ANK2_HUMAN","sp|Q01484|ANK2_HUMAN","0.231314853438155","0.0594548374905518","0.161103979460847","conditionB-conditionA","HUMAN","0","0"
"sp|P61018|RAB4B_HUMAN","sp|P61018|RAB4B_HUMAN","-0.999484946987765","0.0594860166288738","0.161103979460847","conditionB-conditionA","HUMAN","0","0"
"sp|P16152|CBR1_HUMAN","sp|P16152|CBR1_HUMAN","0.0819376273413503","0.0595871126228269","0.161321359846055","conditionB-conditionA","HUMAN","0","0"
"sp|Q9UMR2|DD19B_HUMAN","sp|Q9UMR2|DD19B_HUMAN","0.185567388562216","0.0596267951625094","0.161538461538462","conditionB-conditionA","HUMAN","0","0"
"sp|P0AC51|ZUR_ECOLI","sp|P0AC51|ZUR_ECOLI","-0.384030489325477","0.0598167044595616","0.162075592568866","conditionB-conditionA","ECOLI","1","1"
"sp|P62258|1433E_HUMAN","sp|P62258|1433E_HUMAN","0.153897424855984","0.0599697656840514","0.162612035851472","conditionB-conditionA","HUMAN","0","0"
"sp|Q9H845|ACAD9_HUMAN","sp|Q9H845|ACAD9_HUMAN","0.100379464099763","0.0603760393046107","0.163467690339091","conditionB-conditionA","HUMAN","0","0"
"sp|Q9UBC3|DNM3B_HUMAN","sp|Q9UBC3|DNM3B_HUMAN","-0.160246479810487","0.0604714663643235","0.163578274760383","conditionB-conditionA","HUMAN","0","0"
"sp|Q9Y490|TLN1_HUMAN","sp|Q9Y490|TLN1_HUMAN","0.120840542621526","0.0605479969765684","0.163578274760383","conditionB-conditionA","HUMAN","0","0"
"sp|Q13151|ROA0_HUMAN","sp|Q13151|ROA0_HUMAN","0.120883140441347","0.0608352229780801","0.163793103448276","conditionB-conditionA","HUMAN","0","0"
"sp|P25686|DNJB2_HUMAN","sp|P25686|DNJB2_HUMAN","-0.471902597276893","0.0608824640967498","0.164007657945118","conditionB-conditionA","HUMAN","0","0"
"sp|Q96GX5|GWL_HUMAN","sp|Q96GX5|GWL_HUMAN","0.607896855668915","0.061098828420257","0.165178571428571","conditionB-conditionA","HUMAN","0","0"
"sp|Q46948|YAJL_ECOLI","sp|Q46948|YAJL_ECOLI","-1.35002431457196","0.0612150415721844","0.165286624203822","conditionB-conditionA","ECOLI","1","1"
"sp|Q9BQ69|MACD1_HUMAN","sp|Q9BQ69|MACD1_HUMAN","0.234515305842015","0.0612405517762661","0.165286624203822","conditionB-conditionA","HUMAN","0","0"
"sp|P62330|ARF6_HUMAN","sp|P62330|ARF6_HUMAN","0.149682520210888","0.0615145502645503","0.165924984106802","conditionB-conditionA","HUMAN","0","0"
"sp|Q8NDG6|TDRD9_HUMAN","sp|Q8NDG6|TDRD9_HUMAN","-1.97862590404682","0.0616014739229025","0.165924984106802","conditionB-conditionA","HUMAN","0","0"
"sp|Q9BVG4|PBDC1_HUMAN","sp|Q9BVG4|PBDC1_HUMAN","0.158859033486568","0.0616874527588813","0.165924984106802","conditionB-conditionA","HUMAN","0","0"
"sp|Q9NRD1|FBX6_HUMAN","sp|Q9NRD1|FBX6_HUMAN","-0.789690601446754","0.0620937263794407","0.167090216010165","conditionB-conditionA","HUMAN","0","0"
"sp|O14656|TOR1A_HUMAN","sp|O14656|TOR1A_HUMAN","-0.271965640342335","0.0624385865457294","0.168357641090678","conditionB-conditionA","HUMAN","0","0"
"sp|Q15006|EMC2_HUMAN","sp|Q15006|EMC2_HUMAN","0.168908705957561","0.0624858276643991","0.168357641090678","conditionB-conditionA","HUMAN","0","0"
"sp|Q6ZWJ1|STXB4_HUMAN","sp|Q6ZWJ1|STXB4_HUMAN","1.64401095375957","0.0625633030990174","0.168357641090678","conditionB-conditionA","HUMAN","0","0"
"sp|Q9NRV9|HEBP1_HUMAN","sp|Q9NRV9|HEBP1_HUMAN","0.165466542788174","0.0626067649281935","0.168567807351077","conditionB-conditionA","HUMAN","0","0"
"sp|Q8IVP5|FUND1_HUMAN","sp|Q8IVP5|FUND1_HUMAN","0.365413998433585","0.0628089569160998","0.168670886075949","conditionB-conditionA","HUMAN","0","0"
"sp|Q14160|SCRIB_HUMAN","sp|Q14160|SCRIB_HUMAN","0.101876495776271","0.062958238851096","0.168670886075949","conditionB-conditionA","HUMAN","0","0"
"sp|Q15637|SF01_HUMAN","sp|Q15637|SF01_HUMAN","0.134650598305157","0.0634297052154195","0.169823232323232","conditionB-conditionA","HUMAN","0","0"
"sp|P98077|SHC2_HUMAN","sp|P98077|SHC2_HUMAN","0.292975137920997","0.0634911186696901","0.169823232323232","conditionB-conditionA","HUMAN","0","0"
"sp|P36954|RPB9_HUMAN","sp|P36954|RPB9_HUMAN","0.250920280834176","0.0635062358276644","0.169823232323232","conditionB-conditionA","HUMAN","0","0"
"sp|P22314|UBA1_HUMAN","sp|P22314|UBA1_HUMAN","0.0854540062920819","0.0635270219198791","0.169823232323232","conditionB-conditionA","HUMAN","0","0"
"sp|P20042|IF2B_HUMAN","sp|P20042|IF2B_HUMAN","0.103582223541146","0.0637736205593348","0.170347003154574","conditionB-conditionA","HUMAN","0","0"
"sp|Q7KZI7|MARK2_HUMAN","sp|Q7KZI7|MARK2_HUMAN","0.205663974026759","0.0638851095993953","0.171185372005044","conditionB-conditionA","HUMAN","0","0"
"sp|Q9NV79|PCMD2_HUMAN","sp|Q9NV79|PCMD2_HUMAN","0.400102954865671","0.0639427437641723","0.171392564587272","conditionB-conditionA","HUMAN","0","0"
"sp|P0AGK4|YHBY_ECOLI","sp|P0AGK4|YHBY_ECOLI","-0.206083592375155","0.0640920256991686","0.172229219143577","conditionB-conditionA","ECOLI","1","1"
"sp|P07737|PROF1_HUMAN","sp|P07737|PROF1_HUMAN","0.0852444964084853","0.0641572184429327","0.172435494021397","conditionB-conditionA","HUMAN","0","0"
"sp|Q99714|HCD2_HUMAN","sp|Q99714|HCD2_HUMAN","0.0668584715593177","0.0642564247921391","0.172641509433962","conditionB-conditionA","HUMAN","0","0"
"sp|Q9NPF5|DMAP1_HUMAN","sp|Q9NPF5|DMAP1_HUMAN","1.36695929437938","0.0645398715041572","0.173475801382778","conditionB-conditionA","HUMAN","0","0"
"sp|Q9Y4E8|UBP15_HUMAN","sp|Q9Y4E8|UBP15_HUMAN","0.139439004034266","0.0646674225245654","0.173680904522613","conditionB-conditionA","HUMAN","0","0"
"sp|P05386|RLA1_HUMAN","sp|P05386|RLA1_HUMAN","0.135703820482359","0.0647637944066515","0.173885750156937","conditionB-conditionA","HUMAN","0","0"
"sp|Q8TCT9|HM13_HUMAN","sp|Q8TCT9|HM13_HUMAN","0.247764552457031","0.0648771730914588","0.174280350438048","conditionB-conditionA","HUMAN","0","0"
"sp|Q9C005|DPY30_HUMAN","sp|Q9C005|DPY30_HUMAN","-0.124282385779939","0.0648885109599395","0.174280350438048","conditionB-conditionA","HUMAN","0","0"
"sp|O00469|PLOD2_HUMAN","sp|O00469|PLOD2_HUMAN","0.199766024870364","0.0652456538170824","0.174280350438048","conditionB-conditionA","HUMAN","0","0"
"sp|Q9NV06|DCA13_HUMAN","sp|Q9NV06|DCA13_HUMAN","0.160755470017849","0.0652456538170824","0.174280350438048","conditionB-conditionA","HUMAN","0","0"
"sp|P54802|ANAG_HUMAN","sp|P54802|ANAG_HUMAN","-0.125496004837665","0.0653165154950869","0.174280350438048","conditionB-conditionA","HUMAN","0","0"
"sp|Q96S55|WRIP1_HUMAN","sp|Q96S55|WRIP1_HUMAN","0.142734755362113","0.0653306878306878","0.174375","conditionB-conditionA","HUMAN","0","0"
"sp|Q9NPJ6|MED4_HUMAN","sp|Q9NPJ6|MED4_HUMAN","0.379555744293473","0.0653344671201814","0.174375","conditionB-conditionA","HUMAN","0","0"
"sp|P0AF90|RRAB_ECOLI","sp|P0AF90|RRAB_ECOLI","-1.79404688982593","0.065484693877551","0.17478152309613","conditionB-conditionA","ECOLI","1","1"
"sp|P37619|QPTR_ECOLI","sp|P37619|QPTR_ECOLI","-0.421851403825745","0.0655489417989418","0.17478152309613","conditionB-conditionA","ECOLI","1","1"
"sp|Q13889|TF2H3_HUMAN","sp|Q13889|TF2H3_HUMAN","0.26955927623905","0.0655980725623583","0.174875311720698","conditionB-conditionA","HUMAN","0","0"
"sp|Q15075|EEA1_HUMAN","sp|Q15075|EEA1_HUMAN","-0.168746748334453","0.0656887755102041","0.174875311720698","conditionB-conditionA","HUMAN","0","0"
"sp|O75251|NDUS7_HUMAN","sp|O75251|NDUS7_HUMAN","0.287611274814994","0.0659589947089947","0.175077881619938","conditionB-conditionA","HUMAN","0","0"
"sp|Q86UP2|KTN1_HUMAN","sp|Q86UP2|KTN1_HUMAN","0.117214672663957","0.0667564247921391","0.177459526774595","conditionB-conditionA","HUMAN","0","0"
"sp|Q9UKR5|ERG28_HUMAN","sp|Q9UKR5|ERG28_HUMAN","0.226694524383662","0.0668178382464097","0.177660236465464","conditionB-conditionA","HUMAN","0","0"
"sp|P31040|SDHA_HUMAN","sp|P31040|SDHA_HUMAN","0.0955421840777291","0.0668811413454271","0.177860696517413","conditionB-conditionA","HUMAN","0","0"
"sp|Q9Y3A4|RRP7A_HUMAN","sp|Q9Y3A4|RRP7A_HUMAN","0.162237216792306","0.0671315192743764","0.178371659415786","conditionB-conditionA","HUMAN","0","0"
"sp|P63104|1433Z_HUMAN","sp|P63104|1433Z_HUMAN","0.0953820289518461","0.0671598639455782","0.178571428571429","conditionB-conditionA","HUMAN","0","0"
"sp|Q15906|VPS72_HUMAN","sp|Q15906|VPS72_HUMAN","0.217292279557308","0.067250566893424","0.179169249845009","conditionB-conditionA","HUMAN","0","0"
"sp|Q96SY0|INT14_HUMAN","sp|Q96SY0|INT14_HUMAN","-0.234156159744993","0.0672808012093726","0.179169249845009","conditionB-conditionA","HUMAN","0","0"
"sp|P54819|KAD2_HUMAN","sp|P54819|KAD2_HUMAN","0.102815401786284","0.0673601662887377","0.179169249845009","conditionB-conditionA","HUMAN","0","0"
"sp|P62873|GBB1_HUMAN","sp|P62873|GBB1_HUMAN","0.257511291808482","0.0673913454270597","0.179368029739777","conditionB-conditionA","HUMAN","0","0"
"sp|Q9GZU8|PIP30_HUMAN","sp|Q9GZU8|PIP30_HUMAN","0.305722590786484","0.0674612622826909","0.179566563467492","conditionB-conditionA","HUMAN","0","0"
"sp|Q8N5L8|RP25L_HUMAN","sp|Q8N5L8|RP25L_HUMAN","-0.207508500704705","0.0675141723356009","0.17965367965368","conditionB-conditionA","HUMAN","0","0"
"sp|Q9UJZ1|STML2_HUMAN","sp|Q9UJZ1|STML2_HUMAN","0.148241163822988","0.0675907029478458","0.17965367965368","conditionB-conditionA","HUMAN","0","0"
"sp|P14625|ENPL_HUMAN","sp|P14625|ENPL_HUMAN","0.0861355376144033","0.0676209372637944","0.179851668726823","conditionB-conditionA","HUMAN","0","0"
"sp|Q15819|UB2V2_HUMAN","sp|Q15819|UB2V2_HUMAN","0.19414109013233","0.0677853363567649","0.180246913580247","conditionB-conditionA","HUMAN","0","0"
"sp|Q8TC12|RDH11_HUMAN","sp|Q8TC12|RDH11_HUMAN","0.150539950132075","0.0679620181405896","0.180246913580247","conditionB-conditionA","HUMAN","0","0"
"sp|P56937|DHB7_HUMAN","sp|P56937|DHB7_HUMAN","0.312043405439219","0.0680272108843537","0.180726600985222","conditionB-conditionA","HUMAN","0","0"
"sp|P09525|ANXA4_HUMAN","sp|P09525|ANXA4_HUMAN","0.0751467993058768","0.0682133408919123","0.180726600985222","conditionB-conditionA","HUMAN","0","0"
"sp|Q01581|HMCS1_HUMAN","sp|Q01581|HMCS1_HUMAN","0.0987535999130564","0.0682539682539682","0.180726600985222","conditionB-conditionA","HUMAN","0","0"
"sp|Q9NS86|LANC2_HUMAN","sp|Q9NS86|LANC2_HUMAN","0.318767167825653","0.068265306122449","0.180726600985222","conditionB-conditionA","HUMAN","0","0"
"sp|Q86VP6|CAND1_HUMAN","sp|Q86VP6|CAND1_HUMAN","0.0718965762942609","0.06843820861678","0.181119311193112","conditionB-conditionA","HUMAN","0","0"
"sp|Q69YN2|C19L1_HUMAN","sp|Q69YN2|C19L1_HUMAN","0.143544547790391","0.068500566893424","0.181119311193112","conditionB-conditionA","HUMAN","0","0"
