"protein","contrast","chisq","pvalue","logFC","adj.pvalue","organism","label","TlogFC"
"28","sp|P15108|HSC82_YEAST","conditionB-conditionA",208.286818195164,0,-0.847687359384039,0,"YEAST","1","-1"
"29","sp|P04807|HXKB_YEAST","conditionB-conditionA",219.746163445449,0,1.08381082418381,0,"YEAST","1","-1"
"30","sp|P0CX52|RS16B_YEAST;sp|P0CX51|RS16A_YEAST","conditionB-conditionA",110.552424914571,0,-0.909604100891649,0,"YEAST","1","-1"
"31","sp|P31539|HS104_YEAST","conditionB-conditionA",195.213184914569,0,-0.818489929057744,0,"YEAST","1","-1"
"32","sp|P0CS90|HSP77_YEAST;sp|P39987|HSP7E_YEAST","conditionB-conditionA",109.823560980523,0,-0.905927318747143,0,"YEAST","1","-1"
"33","sp|P0CX38|RS6B_YEAST;sp|P0CX37|RS6A_YEAST","conditionB-conditionA",109.111148610095,0,-0.900605343988737,0,"YEAST","1","-1"
"34","sp|P00445|SODC_YEAST","conditionB-conditionA",196.234385599582,0,-0.942172595401395,0,"YEAST","1","-1"
"35","sp|P00360|G3P1_YEAST","conditionB-conditionA",204.936529865298,0,-0.955740879680778,0,"YEAST","1","-1"
"36","sp|P04806|HXKA_YEAST","conditionB-conditionA",204.370644071517,0,-0.890468987925022,0,"YEAST","1","-1"
"37","sp|P07149|FAS1_YEAST","conditionB-conditionA",198.618745210363,0,1.14262751384069,0,"YEAST","1","-1"
"38","sp|P04802|SYDC_YEAST","conditionB-conditionA",197.850219633475,0,1.01602241195543,0,"YEAST","1","-1"
"39","sp|Q02753|RL21A_YEAST","conditionB-conditionA",203.33438948662,0,-0.851977459379285,0,"YEAST","1","-1"
"40","sp|P10591|HSP71_YEAST","conditionB-conditionA",189.527172629035,0,-0.778241164782351,0,"YEAST","1","-1"
"41","sp|P07259|PYR1_YEAST","conditionB-conditionA",201.778622390097,0,0.917580715068141,0,"YEAST","1","-1"
"42","sp|Q12363|WTM1_YEAST","conditionB-conditionA",203.81945060833,0,0.951893359270983,0,"YEAST","1","-1"
"43","sp|P38701|RS20_YEAST","conditionB-conditionA",197.839583213336,0,-0.828985367046496,0,"YEAST","1","-1"
"44","sp|P32905|RSSA1_YEAST","conditionB-conditionA",209.099116395637,0,1.02214753719513,0,"YEAST","1","-1"
"45","sp|P00560|PGK_YEAST","conditionB-conditionA",197.9682072698,0,-0.816704399869824,0,"YEAST","1","-1"
"46","sp|P17967|PDI_YEAST","conditionB-conditionA",198.506448350435,0,-0.895354298775707,0,"YEAST","1","-1"
"47","sp|P54115|ALDH6_YEAST","conditionB-conditionA",197.644753538925,0,-0.833373757395712,0,"YEAST","1","-1"
"48","sp|P0AEX9|MALE_ECOLI","conditionB-conditionA",Inf,0,-2.33357364379483,0,"ECOLI","1","2"
"49","sp|P05030|PMA1_YEAST;sp|P19657|PMA2_YEAST","conditionB-conditionA",105.690679601463,0,-0.869176618562413,0,"YEAST","1","-1"
"50","sp|P0CX56|RS18B_YEAST;sp|P0CX55|RS18A_YEAST","conditionB-conditionA",105.802321967324,0,-0.911337709834964,0,"YEAST","1","-1"
"51","sp|P19882|HSP60_YEAST","conditionB-conditionA",199.959265816068,0,-0.873168900529343,0,"YEAST","1","-1"
"52","sp|P31116|DHOM_YEAST","conditionB-conditionA",193.224442119074,0,0.930492774892265,0,"YEAST","1","-1"
"53","sp|P00942|TPIS_YEAST","conditionB-conditionA",202.39265727355,0,-0.902542710032531,0,"YEAST","1","-1"
"54","sp|Q12690|RL13A_YEAST;sp|P40212|RL13B_YEAST","conditionB-conditionA",104.458103631275,0,-0.8964347899568,0,"YEAST","1","-1"
"55","sp|P51401|RL9B_YEAST","conditionB-conditionA",195.972773928884,0,-0.851035547269653,0,"YEAST","1","-1"
"56","sp|P05755|RS9B_YEAST","conditionB-conditionA",194.206505741387,0,-0.851200774834968,0,"YEAST","1","-1"
"57","sp|P02413|RL15_ECOLI","conditionB-conditionA",187.823700264327,0,-2.96758839106413,0,"ECOLI","1","2"
"58","sp|P34760|TSA1_YEAST;sp|Q04120|TSA2_YEAST","conditionB-conditionA",102.686082426094,0,-0.797619794964785,0,"YEAST","1","-1"
"59","sp|P00359|G3P3_YEAST","conditionB-conditionA",192.915986108311,0,-0.740016331682423,0,"YEAST","1","-1"
"60","sp|Q02326|RL6A_YEAST","conditionB-conditionA",192.165292111066,0,-0.824659748749625,0,"YEAST","1","-1"
"61","sp|P32582|CBS_YEAST","conditionB-conditionA",200.183519435645,0,1.01809774446067,0,"YEAST","1","-1"
"62","sp|P17076|RL8A_YEAST","conditionB-conditionA",174.446685504627,0,-0.745683352223352,0,"YEAST","1","-1"
"63","sp|P38013|AHP1_YEAST","conditionB-conditionA",179.287592047463,0,0.800773688207006,0,"YEAST","1","-1"
"64","sp|P04147|PABP_YEAST","conditionB-conditionA",181.998746210626,0,-0.874418311283263,0,"YEAST","1","-1"
"65","sp|P0CX54|RL12B_YEAST;sp|P0CX53|RL12A_YEAST","conditionB-conditionA",103.808085480662,0,-0.909042635197377,0,"YEAST","1","-1"
"66","sp|P07170|KAD2_YEAST","conditionB-conditionA",181.590267105033,0,0.920591195702901,0,"YEAST","1","-1"
"67","sp|P0ACF0|DBHA_ECOLI","conditionB-conditionA",200.390409338164,0,-1.88071402580016,0,"ECOLI","1","2"
"68","sp|P05694|METE_YEAST","conditionB-conditionA",185.938833953337,0,-0.938921350178832,0,"YEAST","1","-1"
"69","sp|P48589|RS12_YEAST","conditionB-conditionA",182.230114022388,0,-0.883942605324563,0,"YEAST","1","-1"
"70","sp|P36008|EF1G2_YEAST","conditionB-conditionA",197.926673198284,0,1.06044918188665,0,"YEAST","1","-1"
"71","sp|O74302|YD13A_YEAST;sp|P0CX67|YG13A_YEAST;sp|P0CX58|YP12A_YEAST;sp|P0CX59|YO12A_YEAST;sp|P0C2I4|YH11A_YEAST;sp|P0CX57|YA11A_YEAST;sp|P0CX60|YP13A_YEAST;sp|P0CX65|YD14A_YEAST;sp|P0CX66|YE12A_YEAST;sp|P0CX68|YL11A_YEAST;sp|P0CX69|YM14A_YEAST;sp|P47099|YJ12A_YEAST;sp|Q04706|YM11A_YEAST;sp|Q12217|YB12A_YEAST;sp|P0C2J0|YP13B_YEAST;sp|Q04711|YM11B_YEAST;sp|Q12193|YB12B_YEAST;sp|Q04670|YM14B_YEAST;sp|Q12088|YL11B_YEAST;sp|Q12269|YG12B_YEAST;sp|Q12316|YG13B_YEAST;sp|Q92393|YO12B_YEAST;sp|Q03855|YD11B_YEAST;sp|P47100|YJ12B_YEAST;sp|O13535|YH11B_YEAST;sp|P0C2I9|YP12B_YEAST;sp|Q12470|YN12A_YEAST;sp|Q07793|YD13B_YEAST;sp|Q03619|YE12B_YEAST;sp|P0C2I2|YD14B_YEAST;sp|P0C2I3|YD15B_YEAST;sp|Q12441|YD12A_YEAST;sp|Q99337|YN12B_YEAST;sp|P0C2I5|YL12B_YEAST;sp|P0C2J1|YP14B_YEAST;sp|P47098|YJ11B_YEAST;sp|Q03434|YM12B_YEAST;sp|Q03612|YE11B_YEAST;sp|Q12141|YG11B_YEAST;sp|Q12414|YP11B_YEAST;sp|P0C2I6|YL13B_YEAST;sp|Q12273|YO11B_YEAST;sp|Q99231|YD12B_YEAST","conditionB-conditionA",106.459093785034,0,1.08823526523134,0,"YEAST","1","-1"
"72","sp|P04449|RL24A_YEAST","conditionB-conditionA",201.996702445892,0,1.13902001249311,0,"YEAST","1","-1"
"73","sp|P0A7L0|RL1_ECOLI","conditionB-conditionA",Inf,0,-2.63599441764242,0,"ECOLI","1","2"
"74","sp|P16140|VATB_YEAST","conditionB-conditionA",189.932926839769,0,0.875858132712885,0,"YEAST","1","-1"
"75","sp|P04840|VDAC1_YEAST","conditionB-conditionA",191.083396900166,0,-0.840125803491105,0,"YEAST","1","-1"
"76","sp|P80210|PURA_YEAST","conditionB-conditionA",188.024095343166,0,1.1386655486805,0,"YEAST","1","-1"
"77","sp|Q3E754|RS21B_YEAST;sp|P0C0V8|RS21A_YEAST","conditionB-conditionA",101.848487612621,0,-0.810297778640226,0,"YEAST","1","-1"
"78","sp|P0A7V3|RS3_ECOLI","conditionB-conditionA",Inf,0,-3.15082364472239,0,"ECOLI","1","2"
"79","sp|P0CX44|RL1B_YEAST;sp|P0CX43|RL1A_YEAST","conditionB-conditionA",104.457208566576,0,0.90618451273134,0,"YEAST","1","-1"
"80","sp|P22217|TRX1_YEAST","conditionB-conditionA",183.519769595289,0,0.910185724039181,0,"YEAST","1","-1"
"81","sp|P39015|STM1_YEAST","conditionB-conditionA",175.136090741552,0,1.03024040220932,0,"YEAST","1","-1"
"82","sp|P07281|RS19B_YEAST;sp|P07280|RS19A_YEAST","conditionB-conditionA",100.28807856533,0,-0.823025035610531,0,"YEAST","1","-1"
"83","sp|P14832|CYPH_YEAST","conditionB-conditionA",186.098637381722,0,-0.838467821946768,0,"YEAST","1","-1"
"84","sp|P10081|IF4A_YEAST","conditionB-conditionA",195.98100540503,0,0.9099544127162,0,"YEAST","1","-1"
"85","sp|P48164|RS7B_YEAST","conditionB-conditionA",183.484308495465,0,-0.817911685790286,0,"YEAST","1","-1"
"86","sp|Q04947|RTN1_YEAST","conditionB-conditionA",187.093464826988,0,0.915692375516642,0,"YEAST","1","-1"
"87","sp|P38720|6PGD1_YEAST;sp|P53319|6PGD2_YEAST","conditionB-conditionA",101.101441192078,0,-0.828459689252547,0,"YEAST","1","-1"
"88","sp|P05740|RL17A_YEAST","conditionB-conditionA",177.690028831999,0,-0.877859282343906,0,"YEAST","1","-1"
"89","sp|P06168|ILV5_YEAST","conditionB-conditionA",189.845359205274,0,-0.884414334455876,0,"YEAST","1","-1"
"90","sp|P35691|TCTP_YEAST","conditionB-conditionA",182.379592283406,0,-0.901819699734769,0,"YEAST","1","-1"
"91","sp|P07267|CARP_YEAST","conditionB-conditionA",186.244961985081,0,-0.790196429440194,0,"YEAST","1","-1"
"92","sp|P0ABT2|DPS_ECOLI","conditionB-conditionA",188.522701622007,0,-2.18754746989188,0,"ECOLI","1","2"
"93","sp|P31373|CYS3_YEAST","conditionB-conditionA",178.358823671047,0,-0.945769366791755,0,"YEAST","1","-1"
"94","sp|P02994|EF1A_YEAST","conditionB-conditionA",184.052434339888,0,-0.830566591560711,0,"YEAST","1","-1"
"95","sp|P17709|HXKG_YEAST","conditionB-conditionA",192.34094988779,0,1.17030137767885,0,"YEAST","1","-1"
"96","sp|Q05911|PUR8_YEAST","conditionB-conditionA",174.78972603675,0,-0.950842785249908,0,"YEAST","1","-1"
"97","sp|P07284|SYSC_YEAST","conditionB-conditionA",178.759975050876,0,0.857434632903139,0,"YEAST","1","-1"
"98","sp|P15019|TAL1_YEAST","conditionB-conditionA",178.579755609489,0,-0.84572835417654,0,"YEAST","1","-1"
"99","sp|P0CX83|RL19B_YEAST;sp|P0CX82|RL19A_YEAST","conditionB-conditionA",98.0676542580233,0,-0.726830960555365,0,"YEAST","1","-1"
"100","sp|P07244|PUR2_YEAST","conditionB-conditionA",185.036015841937,0,0.849234650832035,0,"YEAST","1","-1"
"101","sp|P09938|RIR2_YEAST","conditionB-conditionA",184.132229146301,0,0.927925730397995,0,"YEAST","1","-1"
"102","sp|P19414|ACON_YEAST;sp|P39533|ACON2_YEAST","conditionB-conditionA",101.511004440553,0,0.907317540137218,0,"YEAST","1","-1"
"103","sp|P0AA25|THIO_ECOLI","conditionB-conditionA",Inf,0,2.23475895504455,0,"ECOLI","1","2"
"104","sp|P14540|ALF_YEAST","conditionB-conditionA",186.016173570362,0,-0.785813513729547,0,"YEAST","1","-1"
"105","sp|P0A763|NDK_ECOLI","conditionB-conditionA",174.465635420761,0,2.38593457428839,0,"ECOLI","1","2"
"106","sp|P52910|ACS2_YEAST","conditionB-conditionA",151.545785461418,0,1.09501658343308,0,"YEAST","1","-1"
"107","sp|P23248|RS3A2_YEAST","conditionB-conditionA",176.401859224887,0,0.843942521338718,0,"YEAST","1","-1"
"108","sp|P14126|RL3_YEAST","conditionB-conditionA",172.504332676625,0,-0.778794834420601,0,"YEAST","1","-1"
"109","sp|P00925|ENO2_YEAST","conditionB-conditionA",194.564222300732,0,-0.754986015931024,0,"YEAST","1","-1"
"110","sp|P0CX46|RL2B_YEAST;sp|P0CX45|RL2A_YEAST","conditionB-conditionA",100.570579196692,0,0.971055428401947,0,"YEAST","1","-1"
"111","sp|P25553|ALDA_ECOLI","conditionB-conditionA",Inf,0,-2.53151943747602,0,"ECOLI","1","2"
"112","sp|P22203|VATE_YEAST","conditionB-conditionA",175.238969433613,0,0.951403389111235,0,"YEAST","1","-1"
"113","sp|P19097|FAS2_YEAST","conditionB-conditionA",185.563915030917,0,-0.79936968114005,0,"YEAST","1","-1"
"114","sp|P39676|FHP_YEAST","conditionB-conditionA",182.043566887243,0,1.11192320413426,0,"YEAST","1","-1"
"115","sp|P00817|IPYR_YEAST","conditionB-conditionA",185.177457509395,0,-0.878600071766865,0,"YEAST","1","-1"
"116","sp|P46655|SYEC_YEAST","conditionB-conditionA",185.937960266276,0,1.08420393999473,0,"YEAST","1","-1"
"117","sp|P0AB71|ALF_ECOLI","conditionB-conditionA",Inf,0,-3.17853993528372,0,"ECOLI","1","2"
"118","sp|P38009|PUR92_YEAST","conditionB-conditionA",191.406503734024,0,0.960069567610745,0,"YEAST","1","-1"
"119","sp|P32471|EF1B_YEAST","conditionB-conditionA",173.182703156364,0,0.835971626829338,0,"YEAST","1","-1"
"120","sp|P0C2H7|RL27B_YEAST;sp|P0C2H6|RL27A_YEAST","conditionB-conditionA",98.7294083977795,0,0.93393013578795,0,"YEAST","1","-1"
"121","sp|P0A799|PGK_ECOLI","conditionB-conditionA",Inf,0,2.82082682764989,0,"ECOLI","1","2"
"122","sp|P0AE08|AHPC_ECOLI","conditionB-conditionA",183.044509347168,0,-1.82235190114936,0,"ECOLI","1","2"
"123","sp|P53221|RL26B_YEAST","conditionB-conditionA",173.860142798114,0,-0.767128993072951,0,"YEAST","1","-1"
"124","sp|P0CX40|RS8B_YEAST;sp|P0CX39|RS8A_YEAST","conditionB-conditionA",96.7547726948696,0,-0.768711468032638,0,"YEAST","1","-1"
"125","sp|P47143|ADK_YEAST","conditionB-conditionA",182.666761567004,0,0.889379530775333,0,"YEAST","1","-1"
"126","sp|P15705|STI1_YEAST","conditionB-conditionA",182.02198058293,0,0.928136963066034,0,"YEAST","1","-1"
"127","sp|P22515|UBA1_YEAST","conditionB-conditionA",176.62016117896,0,1.17697684764606,0,"YEAST","1","-1"
"128","sp|P05317|RLA0_YEAST","conditionB-conditionA",183.974828527411,0,1.06303999659906,0,"YEAST","1","-1"
"129","sp|P39954|SAHH_YEAST","conditionB-conditionA",178.527310216898,0,1.19021736831167,0,"YEAST","1","-1"
"130","sp|P0ACF8|HNS_ECOLI","conditionB-conditionA",Inf,0,-3.06509883152151,0,"ECOLI","1","2"
"131","sp|P38011|GBLP_YEAST","conditionB-conditionA",175.070007229498,0,1.00734936178,0,"YEAST","1","-1"
"132","sp|Q12230|LSP1_YEAST","conditionB-conditionA",170.691821037403,0,-0.853302567698043,0,"YEAST","1","-1"
"133","sp|P25443|RS2_YEAST","conditionB-conditionA",174.928583611274,0,-0.895636476358302,0,"YEAST","1","-1"
"134","sp|P28834|IDH1_YEAST","conditionB-conditionA",170.1713834999,0,1.02376456673717,0,"YEAST","1","-1"
"135","sp|P27616|PUR7_YEAST","conditionB-conditionA",180.526717062978,0,-0.947856202857201,0,"YEAST","1","-1"
"136","sp|P00330|ADH1_YEAST;sp|P00331|ADH2_YEAST;sp|P38113|ADH5_YEAST","conditionB-conditionA",94.0447114238337,0,-0.736632403755507,0,"YEAST","1","-1"
"137","sp|P15992|HSP26_YEAST","conditionB-conditionA",183.104196382408,0,0.924467077628464,0,"YEAST","1","-1"
"138","sp|P07245|C1TC_YEAST;sp|P09440|C1TM_YEAST","conditionB-conditionA",91.2490430763736,0,-0.871965429775074,0,"YEAST","1","-1"
"139","sp|P05756|RS13_YEAST","conditionB-conditionA",172.954211882458,0,-0.856519554123732,0,"YEAST","1","-1"
"140","sp|P05749|RL22A_YEAST;sp|P56628|RL22B_YEAST","conditionB-conditionA",98.3650166275542,0,-1.02014515517682,0,"YEAST","1","-1"
"141","sp|P46672|ARC1_YEAST","conditionB-conditionA",179.942527540963,0,1.1619097784184,0,"YEAST","1","-1"
"142","sp|P39516|RS14B_YEAST","conditionB-conditionA",165.930434663977,0,-0.898957134842505,0,"YEAST","1","-1"
"143","sp|P26321|RL5_YEAST","conditionB-conditionA",176.051654237903,0,-0.869074036756668,0,"YEAST","1","-1"
"144","sp|P26783|RS5_YEAST","conditionB-conditionA",174.55416365094,0,0.955126512260978,0,"YEAST","1","-1"
"145","sp|P05759|RS31_YEAST","conditionB-conditionA",160.177195542823,0,-1.26280332729232,0,"YEAST","1","-1"
"146","sp|P32861|UGPA1_YEAST","conditionB-conditionA",169.631376591614,0,0.84659292955946,0,"YEAST","1","-1"
"147","sp|P0CX48|RS11B_YEAST;sp|P0CX47|RS11A_YEAST","conditionB-conditionA",93.5888722595325,0,-0.719738777831353,0,"YEAST","1","-1"
"148","sp|P41277|GPP1_YEAST","conditionB-conditionA",174.90660355663,0,0.931231329171784,0,"YEAST","1","-1"
"149","sp|P0A7V0|RS2_ECOLI","conditionB-conditionA",Inf,0,-2.87973836656385,0,"ECOLI","1","2"
"150","sp|P00924|ENO1_YEAST","conditionB-conditionA",175.380718075581,0,-0.854830711224871,0,"YEAST","1","-1"
"151","sp|P0CX24|RL20B_YEAST;sp|P0CX23|RL20A_YEAST","conditionB-conditionA",90.9686824224164,0,-0.814328121319676,0,"YEAST","1","-1"
"152","sp|P38972|PUR4_YEAST","conditionB-conditionA",184.304146736617,0,0.985393120107478,0,"YEAST","1","-1"
"153","sp|P28241|IDH2_YEAST","conditionB-conditionA",174.364746372023,0,0.991151520047087,0,"YEAST","1","-1"
"154","sp|P40185|MMF1_YEAST","conditionB-conditionA",173.889675569573,0,1.06377672792167,0,"YEAST","1","-1"
"155","sp|P38788|SSZ1_YEAST","conditionB-conditionA",181.493042338101,0,1.17602911968413,0,"YEAST","1","-1"
"156","sp|Q3E757|RL11B_YEAST;sp|P0C0W9|RL11A_YEAST","conditionB-conditionA",89.8058328979228,0,-0.816402179094229,0,"YEAST","1","-1"
"157","sp|P61889|MDH_ECOLI","conditionB-conditionA",Inf,0,-2.62362660134911,0,"ECOLI","1","2"
"158","sp|P11076|ARF1_YEAST;sp|P19146|ARF2_YEAST","conditionB-conditionA",94.8101731820409,0,0.85484423230989,0,"YEAST","1","-1"
"159","sp|P23542|AATC_YEAST","conditionB-conditionA",169.7452646486,0,-0.850758396134376,0,"YEAST","1","-1"
"160","sp|P05744|RL33A_YEAST","conditionB-conditionA",171.370856365181,0,-0.978322101680821,0,"YEAST","1","-1"
"161","sp|P16474|BIP_YEAST","conditionB-conditionA",163.490180859193,0,-0.802229178744197,0,"YEAST","1","-1"
"162","sp|P0CX85|RL35B_YEAST;sp|P0CX84|RL35A_YEAST","conditionB-conditionA",106.692526358294,0,1.733799880701,0,"YEAST","1","-1"
"163","sp|P53184|PNC1_YEAST","conditionB-conditionA",172.839753009353,0,1.01127012792336,0,"YEAST","1","-1"
"164","sp|P41805|RL10_YEAST","conditionB-conditionA",163.404263614756,0,-0.697701682271582,0,"YEAST","1","-1"
"165","sp|P16550|APA1_YEAST","conditionB-conditionA",168.848922225022,0,0.990073571032568,0,"YEAST","1","-1"
"166","sp|P05319|RLA2_YEAST","conditionB-conditionA",182.990900668296,0,1.09551251737008,0,"YEAST","1","-1"
"167","sp|P41940|MPG1_YEAST","conditionB-conditionA",173.994209525561,0,-0.827770524489203,0,"YEAST","1","-1"
"168","sp|Q08245|ZEO1_YEAST","conditionB-conditionA",151.431449425945,0,-0.78282099654648,0,"YEAST","1","-1"
"169","sp|P0AG86|SECB_ECOLI","conditionB-conditionA",Inf,0,-2.41695688479371,0,"ECOLI","1","2"
"170","sp|P37012|PGM2_YEAST","conditionB-conditionA",171.933611568141,0,0.858163183959675,0,"YEAST","1","-1"
"171","sp|P0A7J7|RL11_ECOLI","conditionB-conditionA",Inf,0,-3.50576234512147,0,"ECOLI","1","2"
"172","sp|P17536|TPM1_YEAST","conditionB-conditionA",158.52162784273,0,-0.936469376055268,0,"YEAST","1","-1"
"173","sp|P23301|IF5A1_YEAST;sp|P19211|IF5A2_YEAST","conditionB-conditionA",91.6996429592803,0,-0.96390408398695,0,"YEAST","1","-1"
"174","sp|P09436|SYIC_YEAST","conditionB-conditionA",166.872385824062,0,1.39654067146517,0,"YEAST","1","-1"
"175","sp|Q00055|GPD1_YEAST","conditionB-conditionA",161.432414976879,0,0.975846313513209,0,"YEAST","1","-1"
"176","sp|Q12460|NOP56_YEAST","conditionB-conditionA",158.957854262415,0,0.972561029658369,0,"YEAST","1","-1"
"177","sp|P02309|H4_YEAST","conditionB-conditionA",156.112068580821,0,-0.758653754759379,0,"YEAST","1","-1"
"178","sp|P49090|ASNS2_YEAST","conditionB-conditionA",163.224294946842,0,1.02248451762505,0,"YEAST","1","-1"
"179","sp|P00830|ATPB_YEAST","conditionB-conditionA",161.164049817403,0,-0.834956568103173,0,"YEAST","1","-1"
"180","sp|P17505|MDHM_YEAST","conditionB-conditionA",158.968349422769,0,-0.81511526185044,0,"YEAST","1","-1"
"181","sp|P0CX30|RS23B_YEAST;sp|P0CX29|RS23A_YEAST","conditionB-conditionA",89.882279753439,0,-0.86745692553782,0,"YEAST","1","-1"
"182","sp|P26637|SYLC_YEAST","conditionB-conditionA",168.659573262271,0,1.07989374698405,0,"YEAST","1","-1"
"183","sp|P0CX50|RL18B_YEAST;sp|P0CX49|RL18A_YEAST","conditionB-conditionA",88.3789785223153,0,1.01110043326547,0,"YEAST","1","-1"
"184","sp|P0A7M6|RL29_ECOLI","conditionB-conditionA",174.25070884142,0,-3.02776003006294,0,"ECOLI","1","2"
"185","sp|P32835|GSP1_YEAST;sp|P32836|GSP2_YEAST","conditionB-conditionA",83.5346472444926,0,-0.77672573780367,0,"YEAST","1","-1"
"186","sp|P23776|EXG1_YEAST","conditionB-conditionA",120.452160562343,0,-1.06291818698231,0,"YEAST","1","-1"
"187","sp|P49723|RIR4_YEAST","conditionB-conditionA",168.277377514247,0,-0.883760583595524,0,"YEAST","1","-1"
"188","sp|Q3E7Y3|RS22B_YEAST;sp|P0C0W1|RS22A_YEAST","conditionB-conditionA",91.1265016752461,0,1.03592543949587,0,"YEAST","1","-1"
"189","sp|P0C2H8|RL31A_YEAST","conditionB-conditionA",153.236202754115,0,-0.925172478933355,0,"YEAST","1","-1"
"190","sp|P05748|RL15A_YEAST","conditionB-conditionA",167.568014206209,0,0.901230514912964,0,"YEAST","1","-1"
"191","sp|P22137|CLH_YEAST","conditionB-conditionA",173.279317570888,0,0.841955928119607,0,"YEAST","1","-1"
"192","sp|P0A6F3|GLPK_ECOLI","conditionB-conditionA",Inf,0,-2.90205758817011,0,"ECOLI","1","2"
"193","sp|P07274|PROF_YEAST","conditionB-conditionA",150.359448776374,0,0.815795789367986,0,"YEAST","1","-1"
"194","sp|P0CX34|RS30B_YEAST;sp|P0CX33|RS30A_YEAST","conditionB-conditionA",85.8529643874185,0,-0.917365218870618,0,"YEAST","1","-1"
"195","sp|P54885|PROA_YEAST","conditionB-conditionA",127.427618661068,0,-1.08772809144344,0,"YEAST","1","-1"
"196","sp|Q12118|SGT2_YEAST","conditionB-conditionA",164.58141860573,0,1.02334450878945,0,"YEAST","1","-1"
"197","sp|Q00955|ACAC_YEAST","conditionB-conditionA",158.793313686536,0,1.17288679378546,0,"YEAST","1","-1"
"198","sp|P48836|VATG_YEAST","conditionB-conditionA",156.652037166723,0,-0.990314758515375,0,"YEAST","1","-1"
"199","sp|P33442|RS3A1_YEAST","conditionB-conditionA",161.59210200191,0,-0.892348167477813,0,"YEAST","1","-1"
"200","sp|P0CX42|RL23B_YEAST;sp|P0CX41|RL23A_YEAST","conditionB-conditionA",88.042773162644,0,-0.88050849141705,0,"YEAST","1","-1"
"201","sp|P04801|SYTC_YEAST","conditionB-conditionA",158.165963541291,0,0.985632299302697,0,"YEAST","1","-1"
